Gene = Nudt9
index = 773
Annotated 5SS: [  278  3949  7499  8708 11350 12914 14890]
Annotated 3SS: [ 3708  7402  8620 11237 12766 14804 18067]
SMsplice 5SS: [  278  3949  7499  8708 11350 12914 14890]
SMsplice 3SS: [ 3708  7402  8620 11237 12766 14698 18067]
top_k =  100
Partition function (log Z): 1.261396980105797

Sorted 5' Splice Sites (High to Low Probability):
Position 12914: 0.9999999999999984
Position 7499: 0.9827493283283383
Position 14890: 0.9555560292372485
Position 278: 0.844393281016812
Position 3949: 0.8440176688837446
Position 11350: 0.5630375816186584
Position 8708: 0.504548476864135
Position 11393: 0.43696241838133987
Position 12664: 0.3730021265053026
Position 3854: 0.15101551690913936
Position 515: 0.1476956076820489
Position 5737: 0.1128958027648165
Position 16425: 0.08658728043951809
Position 5433: 0.07013778574882454
Position 5963: 0.058370459499456816
Position 15195: 0.0507600491676275
Position 11627: 0.04616950032532586
Position 11092: 0.04362309049312289
Position 494: 0.04010989037434035
Position 5614: 0.03918481214073246
Position 9867: 0.03833603935823146
Position 13922: 0.036823442230283644
Position 735: 0.036127717746326865
Position 7864: 0.035009240669598256
Position 11146: 0.03326512305543746
Position 862: 0.029591611261548405
Position 4556: 0.028791630913850678
Position 11: 0.028044753100584175
Position 90: 0.02332899818384754
Position 5468: 0.023004891437005952
Position 5746: 0.022526000430333155
Position 2079: 0.014555321513352664
Position 5760: 0.013969466250132073
Position 2720: 0.013654696613032822
Position 198: 0.011834405313372456
Position 6754: 0.009740856339452863
Position 15830: 0.009070225264047334
Position 10165: 0.007805429896252035
Position 7573: 0.006794375501769239
Position 9893: 0.005896567457303324
Position 1574: 0.0043155149068562024
Position 13683: 0.003964456342841389
Position 7674: 0.0032242691670683068
Position 7655: 0.003059295447737303
Position 9699: 0.002502871487536815
Position 5321: 0.0015441085707842746
Position 353: 0.0012030041165084994
Position 5108: 0.0011498463501399248
Position 230: 0.0010423902336058387
Position 358: 0.0003036374355253003
Position 240: 0.00020584525723286702
Position 319: 0.00016609444369608536
Position 245: 0.00016412525668722707
Position 234: 0.00015055686371482946
Position 373: 0.00013554634369077848
Position 219: 9.19240467720487e-05
Position 304: 7.379681177921111e-05
Position 264: 5.550875895936769e-05
Position 15227: 2.324583923181767e-05
Position 67: 6.2327052695257305e-06
Position 209: 6.118931196138354e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11237: 0.996468359154778
Position 7402: 0.9958272684449132
Position 12766: 0.8507313071733079
Position 3708: 0.695188704904109
Position 8620: 0.5043628152174712
Position 18067: 0.37650197268033947
Position 12514: 0.3730021265053025
Position 14698: 0.3640712904412845
Position 17033: 0.3353826315607046
Position 14804: 0.3244500810563493
Position 3815: 0.2989002346190668
Position 14801: 0.267034657739615
Position 5584: 0.21893491426216827
Position 15640: 0.16288722449701823
Position 5389: 0.11887289094630994
Position 350: 0.07768487302436962
Position 11004: 0.07688821354856036
Position 12712: 0.0754775449282258
Position 12844: 0.07379114789846483
Position 15679: 0.07006579742805358
Position 15021: 0.06845647537406956
Position 441: 0.06694676412658337
Position 16280: 0.04863265564228554
Position 9761: 0.04423260681553479
Position 7754: 0.03355292247555604
Position 13767: 0.032901047822015715
Position 4422: 0.028791630913850667
Position 16285: 0.02320871102922903
Position 16670: 0.022762273433003286
Position 16219: 0.022341344471144945
Position 11487: 0.020920471593876666
Position 11432: 0.016760418356048093
Position 15682: 0.016201714594576123
Position 1961: 0.014555321513352669
Position 2551: 0.013654696613032822
Position 6645: 0.009740856339452863
Position 820: 0.00967701964939514
Position 9993: 0.00780542989625203
Position 624: 0.004624512945428278
Position 11555: 0.004610753625343107
Position 1436: 0.0043155149068562024
Position 13580: 0.003964456342841386
Position 13809: 0.003922394408267911
Position 11437: 0.0038778567500579904
Position 5073: 0.0037586569522569295
Position 599: 0.0035922588876861864
Position 11145: 0.003531640845219735
Position 9530: 0.002502871487536815
Position 719: 0.002205617250058273
Position 7700: 0.001456318194042217
Position 5249: 0.0009908389357675964
Position 3600: 0.0009442462697080987
Position 5053: 0.00022587209572289585
Position 8631: 0.0001856616466636574
