Gene = Coq7
index = 289
Annotated 5SS: [ 178 3798 5053 6020 7533]
Annotated 3SS: [3618 4937 5879 7463 8061]
SMsplice 5SS: [ 178 3798 5053 6020 7533]
SMsplice 3SS: [3618 4937 5879 7463 8061]
top_k =  100
Partition function (log Z): 3.379389667115279

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.982334397861644
Position 3798: 0.977542903492072
Position 5053: 0.937779424136469
Position 6020: 0.937103172203242
Position 7533: 0.545262189396817
Position 5726: 0.16785483247238092
Position 7688: 0.13446942980120175
Position 7628: 0.06995445150760096
Position 1781: 0.05985330863298227
Position 6050: 0.033218477956774996
Position 7845: 0.02481960906718726
Position 3371: 0.02357233192618967
Position 3497: 0.02341944459474179
Position 3400: 0.021385284854977576
Position 5336: 0.021053625254845443
Position 6001: 0.02099122610953776
Position 7576: 0.02047483200691168
Position 3503: 0.01650769627016114
Position 3345: 0.013752611415951337
Position 6959: 0.01262182137572994
Position 6354: 0.012064309019511653
Position 4716: 0.01161850126038277
Position 4089: 0.011140220494463478
Position 4053: 0.010813522486437703
Position 3769: 0.009421730180093749
Position 223: 0.007946519005225364
Position 4356: 0.007670281764494221
Position 4476: 0.0069601696580318595
Position 7034: 0.006838893973451261
Position 3721: 0.006377562687836172
Position 307: 0.0049334604764685154
Position 858: 0.004378825828898509
Position 7085: 0.004247944302387329
Position 2409: 0.004124148220822656
Position 5013: 0.0034455790794322254
Position 5001: 0.0031289884823026133
Position 830: 0.002776518849746681
Position 2815: 0.001852671664744338
Position 2441: 0.0016515016025134444
Position 2974: 0.0016437198271817444
Position 2768: 0.0016316788258704574
Position 300: 0.001488282025567732
Position 4309: 0.0014517068830010168
Position 4468: 0.0008965775376654675
Position 4325: 0.0007194260273540288
Position 392: 1.4680133903363124e-05
Position 242: 5.863267848075706e-06
Position 200: 1.461059718598714e-08
Position 187: 5.258221341823159e-10
Position 22: 4.2318812357645307e-10
Position 157: 3.304111830767438e-10
Position 194: 2.4323978607448425e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3618: 0.9645782532489288
Position 5879: 0.9538009501190665
Position 4937: 0.9259523911943496
Position 7463: 0.9037642230364344
Position 8061: 0.6029054545805178
Position 5665: 0.11800663056016218
Position 3282: 0.0904204332337757
Position 7990: 0.07599807630939605
Position 1674: 0.054560843966548415
Position 7803: 0.04852887997140311
Position 7605: 0.040433511421757884
Position 5613: 0.0379718966963363
Position 7033: 0.03734534785662345
Position 8034: 0.03047291486496264
Position 6804: 0.028296334307901967
Position 7908: 0.01959141448113215
Position 3564: 0.01679670294377875
Position 4893: 0.01642010229968453
Position 5244: 0.013470270431155942
Position 3887: 0.01265341512971294
Position 4617: 0.01161850126038277
Position 5936: 0.010552547588942906
Position 4152: 0.009185626354535618
Position 7402: 0.008843350375426249
Position 5905: 0.00857958775267496
Position 7608: 0.008051016972809511
Position 4277: 0.0077194152687737536
Position 2253: 0.0057756498233361
Position 5885: 0.005341799423100965
Position 3669: 0.0051631453130436275
Position 5558: 0.005067307445922722
Position 7611: 0.005008928440953469
Position 3982: 0.0047598315396273775
Position 5219: 0.0047346673256889946
Position 6161: 0.004594728620952044
Position 7172: 0.004543697429227616
Position 3250: 0.004462159791919537
Position 5939: 0.0042017179475454
Position 6196: 0.004013827419269573
Position 5909: 0.003958344563256835
Position 3327: 0.003758036786742676
Position 5912: 0.003750083007208153
Position 5165: 0.003611209193126905
Position 5644: 0.003540684275150427
Position 2658: 0.0034843504906147942
Position 3928: 0.0034270008151081805
Position 5681: 0.002908001334123476
Position 796: 0.0026091419489101464
Position 8164: 0.002548875641118393
Position 3687: 0.002534657531832514
Position 6193: 0.0025005981752310317
Position 3643: 0.0020010006664722578
Position 6610: 0.001854618686851553
Position 1714: 0.001834992684310398
Position 1670: 0.0017384055714945547
Position 2882: 0.0016437198271817444
Position 3517: 0.0012765825634602284
Position 3933: 0.001108089285708266
Position 1651: 0.0010339096573766813
Position 3750: 0.0009885933420691357
Position 4783: 0.000961448576068071
Position 4842: 0.0009388837419327343
Position 6156: 0.0009097863430043119
Position 4351: 0.0007931202472372177
Position 777: 0.000715085268436827
Position 1635: 0.0006851567532522443
Position 5263: 0.0006345279008983721
Position 634: 0.000539656231310056
Position 7627: 0.0005025270547714628
Position 5968: 9.110843241998997e-05
Position 4999: 8.11658861684262e-05
Position 6126: 2.1293396491583517e-05
Position 6120: 1.6258099442973068e-05
Position 347: 8.52899792678613e-06
Position 6139: 7.816965120137553e-06
Position 327: 6.151135976577022e-06
Position 4002: 3.520178656993976e-06
Position 4042: 9.464079080855299e-07
Position 4023: 9.39624179346659e-07
