Gene = Nsun7
index = 769
Annotated 5SS: [  410  1333  4156  4710 16756 17249 18929 23824 24378 29625 35001 36003]
Annotated 3SS: [  928  4096  4578 16602 17064 18717 23679 24275 29506 34876 35471 37910]
SMsplice 5SS: [  238  4156  4710 16756 18929 19674 23824 24378 29625 35001]
SMsplice 3SS: [ 4096  4578 16602 18717 19581 23679 24275 29506 34876 35471]
top_k =  100
Partition function (log Z): -5.067106556127311

Sorted 5' Splice Sites (High to Low Probability):
Position 16756: 1.0000000000000022
Position 4710: 1.000000000000002
Position 18929: 1.0000000000000018
Position 24378: 0.9983704098997416
Position 23824: 0.9882696505716464
Position 29625: 0.9866180036146743
Position 4156: 0.9392607918426116
Position 19674: 0.8700617384723024
Position 35001: 0.7166654203259637
Position 238: 0.5946751377606269
Position 410: 0.5714358251710482
Position 35656: 0.27198482527526713
Position 17431: 0.2129905482876027
Position 1333: 0.13441160147571088
Position 17249: 0.11327102614500432
Position 2493: 0.04258865095975679
Position 1430: 0.02917011621310545
Position 1169: 0.02916743639621503
Position 4203: 0.025582755690629233
Position 33843: 0.005909632638699842
Position 524: 0.005635991947966429
Position 1214: 0.005435034293375493
Position 245: 0.0003492140776417428
Position 195: 0.00017442178646492198
Position 173: 0.00010240687887168744
Position 242: 7.780584285888779e-05
Position 52: 4.555644528880718e-05
Position 463: 2.929660661743552e-05
Position 459: 2.4756359706624778e-05
Position 62: 2.415084383502532e-05
Position 134: 1.3621569231429598e-05
Position 136: 6.822140341673592e-06
Position 247: 3.0981556359078304e-06
Position 64: 1.9829157728983264e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16602: 1.0000000000000024
Position 18717: 1.000000000000002
Position 29506: 0.9884548663519324
Position 23679: 0.9882696505716463
Position 4096: 0.9630544483015215
Position 24275: 0.9587114974146003
Position 4578: 0.8890261213001484
Position 19581: 0.8700617384723024
Position 34876: 0.7513975275178673
Position 35471: 0.6038340354870351
Position 37605: 0.3520481476499562
Position 17248: 0.2129905482876027
Position 331: 0.17628797577785774
Position 35452: 0.12830851994174164
Position 1143: 0.12688199242453937
Position 17064: 0.11327102614500442
Position 4627: 0.07251749075208642
Position 24305: 0.04085115075078043
Position 37168: 0.03745630006474195
Position 1196: 0.036449036769318946
Position 2406: 0.034214158092336605
Position 4631: 0.032134778921267905
Position 33745: 0.020400449966695416
Position 34490: 0.01945460289932524
Position 30948: 0.013422888292585238
Position 35649: 0.012299335155848095
Position 31665: 0.009531797618177223
Position 31692: 0.008163899524255908
Position 928: 0.008159390584799248
Position 32743: 0.0076846288925641534
Position 32551: 0.0076327293406111465
Position 4461: 0.006321609026499178
Position 336: 0.006023852905563285
Position 1182: 0.0044025529554895075
Position 2380: 0.004188672466396395
Position 2320: 0.004185820401023766
Position 989: 0.003456713920065491
Position 32755: 0.003206611842252063
Position 30119: 0.0026773693885181926
Position 25239: 0.0026645894940193976
Position 32294: 0.0026339737064474734
Position 28096: 0.002126076421332266
Position 1056: 0.0019751363128432484
Position 3814: 0.0017768983733432275
Position 1321: 0.001701274743180866
Position 1008: 0.0016433878136306763
Position 354: 0.001506775775693314
Position 303: 0.0012021862914976414
Position 25102: 0.0011438578807831693
Position 360: 0.0010940006058351387
Position 30099: 0.001025064565983237
Position 24458: 0.0008422403925233476
Position 24879: 0.0006430015178142748
Position 25955: 0.0006325884981665602
Position 25754: 0.00048511121000280885
Position 24681: 0.0004164821169462563
Position 24630: 0.0004109725751703094
Position 25880: 0.00037277658242751535
Position 25120: 0.00030311368714409264
Position 24923: 0.00023750668069621826
Position 21389: 6.886298862273738e-05
Position 3865: 1.2200858375708008e-05
Position 24045: 5.715336778735854e-06
