Gene = 4930432M17Rik
index = 47
Annotated 5SS: [  454   660  3379  8868 10623]
Annotated 3SS: [  552  3239  8679 10552 12050]
SMsplice 5SS: [ 454  660 2358 3379]
SMsplice 3SS: [ 552 2277 3239 8679]
top_k =  100
Partition function (log Z): -8.02579231649895

Sorted 5' Splice Sites (High to Low Probability):
Position 660: 0.9504329685118482
Position 3379: 0.9381064250941178
Position 2358: 0.5666592665830014
Position 454: 0.5022818550200151
Position 3564: 0.44934878165166714
Position 6125: 0.2947764442774787
Position 8868: 0.11064144421380175
Position 18: 0.07972272683986191
Position 3614: 0.04540389635512755
Position 2572: 0.03028826181503288
Position 5139: 0.029681644386152253
Position 293: 0.024379572695301475
Position 6153: 0.021303826762160426
Position 799: 0.01918602224676174
Position 325: 0.017023313826931105
Position 4126: 0.01253037331068778
Position 433: 0.01119484440684411
Position 2528: 0.008195701765155806
Position 644: 0.0054462849374420745
Position 888: 0.004931344282594178
Position 83: 0.004627108670681668
Position 332: 0.0028790953091128954
Position 510: 0.0028572608946589684
Position 475: 0.002219286086308067
Position 128: 0.002099086990604859
Position 4511: 0.0013698030803079072
Position 3642: 0.00018009026252381258
Position 206: 2.655417858636312e-05
Position 24: 1.4719526843096422e-05
Position 27: 1.4574869466648327e-05
Position 126: 4.863876114363356e-07
Position 155: 1.0295670897471545e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3239: 0.9245384721620137
Position 8679: 0.862091380766251
Position 552: 0.5780417153874494
Position 2277: 0.5625718977962308
Position 3469: 0.4852854035485338
Position 6082: 0.3259711227266149
Position 4829: 0.10355875656963624
Position 12074: 0.057713239835134655
Position 3191: 0.043097610240343004
Position 2390: 0.03616252072477694
Position 9042: 0.03580486591193846
Position 4963: 0.017766953150443295
Position 8960: 0.017123338466728654
Position 3910: 0.01626879655627209
Position 758: 0.014349604753460596
Position 567: 0.011094829516101317
Position 4125: 0.009737017699253158
Position 744: 0.00798156610286573
Position 124: 0.004757555743620774
Position 2060: 0.004047725549269632
Position 225: 0.0036672931325167227
Position 251: 0.0030078366907320842
Position 2032: 0.0023610860929127874
Position 163: 0.0020966474753901353
Position 3267: 0.001943663240031376
Position 292: 0.0018854944972125063
Position 417: 0.0016256482774624542
Position 4354: 0.0013698030803079068
Position 1242: 0.000758337695863054
Position 184: 0.0005871012085144118
Position 378: 0.00022183658840270551
Position 3399: 0.00011961171938250077
Position 165: 0.00011682258873114538
Position 138: 5.7147517769863734e-05
Position 199: 4.04651832283093e-05
