Gene = Iqcf3
index = 589
Annotated 5SS: [   69   288 17731]
Annotated 3SS: [  239 17667 19147]
SMsplice 5SS: [ 288 2519]
SMsplice 3SS: [2437 7222]
top_k =  100
Partition function (log Z): -13.988215740864245

Sorted 5' Splice Sites (High to Low Probability):
Position 915: 0.688821578382278
Position 288: 0.5664532609697581
Position 457: 0.39587983231157686
Position 2519: 0.2274693317925034
Position 69: 0.133172758849157
Position 3108: 0.12508420995958863
Position 993: 0.11147513237641762
Position 718: 0.07634353108475515
Position 3070: 0.0450972618415781
Position 1305: 0.042310263111324534
Position 1595: 0.033596029815258305
Position 391: 0.017526363620515004
Position 755: 0.016661545866888818
Position 292: 0.011192914031884422
Position 62: 0.007172760166834288
Position 140: 0.0029760317897067445
Position 66: 0.000971124245900822
Position 954: 8.132002902969313e-05
Position 360: 3.275680014861991e-05
Position 185: 1.7137310536694746e-05
Position 344: 1.5985140240271676e-05
Position 197: 1.7376344950213407e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 827: 0.49897613853576567
Position 7222: 0.33472464810202407
Position 851: 0.29451591440877806
Position 1383: 0.26622624875392464
Position 2437: 0.2274693317925034
Position 1677: 0.22120049997727453
Position 9071: 0.14916632803632912
Position 239: 0.1299292536658457
Position 3013: 0.10696109016131604
Position 2986: 0.09423167550606498
Position 382: 0.042803839405957375
Position 1187: 0.035973634637456064
Position 1408: 0.025575162863204277
Position 385: 0.0239276354448704
Position 429: 0.014667248084563626
Position 610: 0.012764162958472308
Position 694: 0.007524217122914063
Position 1142: 0.006490530939601834
Position 569: 0.0022428513311036004
Position 1156: 0.0015863737498663455
Position 629: 0.001462998352182427
Position 351: 0.001356893351691516
Position 573: 0.0009688144415422675
Position 551: 0.0008757481695251604
Position 287: 0.00031456920445016703
Position 342: 0.0002116465082308692
Position 445: 0.00015125896537412177
Position 714: 3.1022621075624505e-05
Position 146: 5.635590064892322e-06
Position 180: 5.601071439577448e-06
Position 160: 3.8027820316515157e-06
Position 452: 1.9229973155984527e-06
Position 322: 1.184920310364632e-06
Position 291: 8.570922250715539e-07
Position 255: 6.739431928122669e-07
Position 157: 5.155410068043831e-07
Position 263: 4.568516936470834e-07
Position 359: 4.270515608056507e-07
Position 134: 2.4927285038198107e-07
Position 174: 4.754543698643489e-08
Position 169: 9.0775378291019e-09
Position 267: 8.841071420834874e-09
