Gene = Gmps
index = 513
Annotated 5SS: [  205  4212  6420  9592 11657 14243 14577 17237 17868 20807 22612 25533
 35567 38279 39492]
Annotated 3SS: [ 4029  6304  9493 11552 14048 14410 17084 17693 20700 22495 25406 35450
 38147 39318 40526]
SMsplice 5SS: [  205  4212  6420 11657 14243 14577 17237 17868 20515 20807 22612 23352
 25533 35567 38279 38757 39492]
SMsplice 3SS: [ 4029  6304 11552 14048 14410 17084 17693 20415 20700 22495 23198 25406
 35470 38147 38601 39318 43389]
top_k =  100
Partition function (log Z): -0.4292309716605529

Sorted 5' Splice Sites (High to Low Probability):
Position 6420: 0.9999823006183989
Position 14577: 0.9981512126184598
Position 25533: 0.9974346743938319
Position 22612: 0.9952422474560408
Position 17237: 0.9924530909514662
Position 20807: 0.9385061490979237
Position 17868: 0.9125084900248245
Position 4212: 0.8556453231072374
Position 11657: 0.8498937712640804
Position 205: 0.8220246648189851
Position 14243: 0.7693336066080445
Position 23352: 0.6969858992739189
Position 20515: 0.5639577374683584
Position 22838: 0.5636082894597455
Position 24150: 0.3514852044609997
Position 16324: 0.2693421098353248
Position 14123: 0.18501755582663165
Position 17507: 0.17119928988107072
Position 16133: 0.13877190658892685
Position 15780: 0.13476328947555552
Position 284: 0.11840797769135401
Position 4110: 0.08680686584375737
Position 21376: 0.0785910538803233
Position 1584: 0.05839617440646366
Position 22846: 0.03986539809485403
Position 28715: 0.03746877842444055
Position 17782: 0.03283520085760753
Position 17607: 0.03185649872192243
Position 15026: 0.02484414907428533
Position 261: 0.022495466530531395
Position 244: 0.02193243892840363
Position 26543: 0.019399954279574746
Position 21877: 0.01687033015325419
Position 17581: 0.016219726408801954
Position 17897: 0.009619869283203613
Position 16511: 0.008567216646731646
Position 554: 0.008410489183368201
Position 16517: 0.00804235506019422
Position 17220: 0.006934862756078291
Position 469: 0.0062319988421733205
Position 16366: 0.005685051215147827
Position 16087: 0.004037022223562857
Position 23792: 0.00293755621118492
Position 9592: 0.0027301065024392655
Position 7624: 0.00124694849383722
Position 4912: 0.0010073268160881595
Position 265: 0.0008129240930597666
Position 2915: 0.000656582224169436
Position 4839: 0.000585795676353062
Position 20832: 0.0005591216792707158
Position 17193: 0.0004387121678640351
Position 448: 0.00021324042235820246
Position 17611: 0.0001375433042907043
Position 269: 6.237259328056346e-07
Position 7: 3.885156547295059e-07
Position 213: 1.3517903985150192e-07
Position 17: 1.2112353242482113e-07
Position 167: 5.3521048678218694e-08
Position 209: 4.6558540539720354e-08
Position 77: 4.62656399614482e-08
Position 112: 3.429594141869222e-08
Position 288: 2.6853724186658597e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 22495: 1.0000000000000058
Position 6304: 0.999982300618399
Position 25406: 0.9990841809419855
Position 17084: 0.9906205448106624
Position 14410: 0.9795333915999397
Position 14048: 0.9543511624346762
Position 4029: 0.942452188950995
Position 20700: 0.9390652707771953
Position 17693: 0.9017934534405463
Position 11552: 0.8498937712640804
Position 23198: 0.6966176238951689
Position 20415: 0.5639577374683584
Position 34418: 0.5302011238587188
Position 22707: 0.49195530615392286
Position 24083: 0.32426574681426285
Position 16229: 0.2560335507374186
Position 17411: 0.19853379342043456
Position 28902: 0.13622243986449828
Position 15992: 0.13319363755051275
Position 15627: 0.11639801466634983
Position 22727: 0.10578663700323317
Position 21251: 0.07859105388032335
Position 28568: 0.06483972576707912
Position 26410: 0.05771733271231197
Position 29712: 0.05569141440069842
Position 1401: 0.05220482218988765
Position 25760: 0.043666166167975425
Position 27879: 0.029462398199835607
Position 17754: 0.028243697924678603
Position 26328: 0.0269857860005809
Position 15975: 0.02415523523789889
Position 28951: 0.021952060744338666
Position 26592: 0.021164924261142838
Position 28714: 0.018843650757755948
Position 14450: 0.018617821018519828
Position 17387: 0.018281429785960798
Position 15473: 0.017956466386483738
Position 21803: 0.01687033015325419
Position 16443: 0.016609571706925865
Position 17653: 0.015680380715543136
Position 24028: 0.015599741152786182
Position 14947: 0.013357100427877565
Position 26377: 0.013097008966115549
Position 29734: 0.01232516466032979
Position 14859: 0.011421047882092958
Position 24117: 0.010810530632393166
Position 27636: 0.0102893529250336
Position 17800: 0.009246028084867526
Position 17138: 0.009206121064746112
Position 26041: 0.006645993461904755
Position 1445: 0.006191352216576011
Position 26123: 0.00519886434952631
Position 16003: 0.004453666337132109
Position 9493: 0.0027301065024392655
Position 17506: 0.0025978351096905606
Position 23631: 0.0024783041059720247
Position 23819: 0.0017250049195735996
Position 22804: 0.0009739918534793531
Position 7488: 0.0009031559039689345
Position 4714: 0.0008455744728247681
Position 2676: 0.000562321100865164
Position 4791: 0.0005440873500600249
Position 23434: 0.00045925210521289493
Position 362: 0.0004439361523719905
Position 15477: 0.0004088084227219101
Position 22902: 0.00036827537874968086
Position 7258: 0.00034379258986828545
Position 4794: 0.000203460669556429
Position 2701: 9.426112330427148e-05
Position 14986: 6.600076431480893e-05
Position 441: 4.452573962168579e-05
Position 499: 2.378546765999782e-05
Position 341: 1.8429189627564674e-05
