Gene = Dmp1
index = 340
Annotated 5SS: [ 100 4538 5025 7318 7534]
Annotated 3SS: [4462 4976 7284 7488 9026]
SMsplice 5SS: [ 100 4538 5147 7318]
SMsplice 3SS: [4462 4976 7153 7488]
top_k =  100
Partition function (log Z): -2.7511910648273252

Sorted 5' Splice Sites (High to Low Probability):
Position 7318: 0.9656508947546742
Position 100: 0.9417328152408475
Position 4538: 0.9287788905752562
Position 5147: 0.4595467291225323
Position 7534: 0.4588585759668063
Position 4365: 0.32053185166416004
Position 5117: 0.2511063453368277
Position 5025: 0.20429752147988703
Position 5374: 0.16307443489072723
Position 4862: 0.1270240331612886
Position 297: 0.10723321334867418
Position 1653: 0.06337069694462627
Position 4878: 0.04168815035114123
Position 4884: 0.03976230822283341
Position 1234: 0.03894334920826705
Position 2219: 0.03635899945515062
Position 7493: 0.03225536692370131
Position 2624: 0.024132989092054642
Position 2166: 0.01639367071012123
Position 4463: 0.01622908517338935
Position 4628: 0.01475333401299913
Position 515: 0.011513698879938805
Position 3280: 0.01113714570476212
Position 8598: 0.010074830098643107
Position 4610: 0.006485069019258124
Position 4618: 0.0031695642363644594
Position 7689: 0.00010677331594701417
Position 59: 9.554915466394917e-05
Position 589: 5.820927374648565e-05
Position 315: 1.8180053097340613e-05
Position 326: 1.8099507702923973e-05
Position 221: 6.407556371869951e-06
Position 70: 2.22359186272006e-06
Position 20: 2.8556826441608184e-08
Position 147: 4.90056705406456e-09
Position 172: 1.4247902679332466e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4462: 0.9234904829437591
Position 4976: 0.9168615408281648
Position 7488: 0.8921912743674888
Position 7153: 0.6885505378146902
Position 4293: 0.37577715603182743
Position 7284: 0.2720808230071688
Position 9026: 0.25454708120931113
Position 8374: 0.18468505570309787
Position 5251: 0.16729913617254535
Position 4800: 0.08644424052577025
Position 4822: 0.07517795865295376
Position 10555: 0.0744138273459022
Position 2045: 0.052752670165271826
Position 8987: 0.048170736932226725
Position 193: 0.04316605101473152
Position 1137: 0.03894334920826703
Position 1519: 0.03623804881564903
Position 1537: 0.021630861858613983
Position 7652: 0.017613623877971163
Position 2512: 0.013816831016258677
Position 4679: 0.01350119144135176
Position 4628: 0.013208166016476137
Position 10574: 0.011484372903302117
Position 448: 0.011259392907859303
Position 3205: 0.011137145704762125
Position 4657: 0.01110011710948605
Position 7131: 0.009815637110658545
Position 7399: 0.006776056737026411
Position 2537: 0.006360895850123805
Position 2460: 0.003955262225672161
Position 1575: 0.002751938941786418
Position 1651: 0.0027498473285768607
Position 179: 0.00201169053273691
Position 267: 0.001593848380644544
Position 195: 0.00137785599734439
Position 199: 0.0012695926557743271
Position 7493: 0.00020474157525637648
