Gene = Arl6ip1
index = 134
Annotated 5SS: [ 194 2529 3267 7737 8502]
Annotated 3SS: [2394 3146 7618 8416 9251]
SMsplice 5SS: [ 194 2529 3267 8502]
SMsplice 3SS: [2394 3146 8416 9251]
top_k =  100
Partition function (log Z): -8.552280879628356

Sorted 5' Splice Sites (High to Low Probability):
Position 2529: 0.9239776509466674
Position 194: 0.8768679677614579
Position 3267: 0.6804923023423113
Position 8502: 0.49275519435125814
Position 207: 0.07937815640000213
Position 348: 0.03995283594154784
Position 395: 0.01223771188791958
Position 3014: 0.008571105632832898
Position 7737: 0.008222181117267335
Position 2533: 0.007300269934865941
Position 3022: 0.0037205594174066904
Position 767: 0.0036653094643042065
Position 402: 0.003464195779508384
Position 2443: 0.002668182561108057
Position 2507: 0.0020748613632687435
Position 3052: 0.0010740225185370375
Position 2995: 0.00016752497706788185
Position 352: 2.1340439526714045e-05
Position 362: 1.7679360326026172e-05
Position 292: 1.4003429281493593e-05
Position 198: 7.619922516170004e-06
Position 204: 4.29939159724821e-06
Position 224: 2.2767487422153566e-06
Position 211: 1.32475720521681e-06
Position 23: 1.0673177661499695e-06
Position 215: 5.042244583489717e-07
Position 122: 4.1924110238501185e-07
Position 94: 1.848874834933084e-07
Position 120: 1.807939716877989e-07
Position 78: 1.1141641900496129e-07
Position 148: 5.1639084571091044e-08
Position 37: 4.3616307324236946e-08
Position 106: 3.3160858108790115e-08
Position 3: 2.7335217212952003e-08
Position 134: 2.1184798438978646e-08
Position 126: 1.456449468957385e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2394: 0.9332920745027252
Position 3146: 0.7358772638151396
Position 9251: 0.6943940581429174
Position 8416: 0.506160177718186
Position 9929: 0.032642487555105876
Position 4321: 0.02979829976101717
Position 9626: 0.02626436601400601
Position 7618: 0.025576310314985237
Position 10265: 0.018029560396081935
Position 4033: 0.015255649769424062
Position 2912: 0.01497620550075138
Position 9595: 0.01269422392235731
Position 3327: 0.012609664143216518
Position 4474: 0.007503181161245828
Position 291: 0.007176214957291375
Position 8673: 0.00685054473681589
Position 8770: 0.0065401080080161305
Position 5358: 0.006340514547887181
Position 3238: 0.005134230898303706
Position 2720: 0.004970522587669126
Position 261: 0.004926921385943123
Position 4325: 0.004900888097224061
Position 5882: 0.004092824991108237
Position 5440: 0.003928814965880484
Position 593: 0.003415863268965106
Position 2645: 0.0033794442939959818
Position 4051: 0.002105006080302838
Position 2254: 0.0019737691855717327
Position 2279: 0.001874675950582733
Position 6667: 0.0018720033083019943
Position 3389: 0.0013731979298196053
Position 4792: 0.0013041585275258931
Position 4629: 0.0012490404974740137
Position 4252: 0.0010956769970134946
Position 3369: 0.0010139572134360484
Position 4721: 0.0010066696060495608
Position 3348: 0.0008976429518587574
Position 2748: 0.0008323641436192619
Position 3468: 0.0008227996274006845
Position 3864: 0.0007654940085603538
Position 498: 0.00040163313389800166
Position 3308: 0.00037679240051387687
Position 1870: 0.00028039776940965284
Position 629: 0.0002653590170205416
Position 839: 0.00023782540369943653
Position 1011: 0.0001823566201680413
