Gene = C130050O18Rik
index = 192
Annotated 5SS: [ 128 1293]
Annotated 3SS: [1151 8992]
SMsplice 5SS: [ 128 1293]
SMsplice 3SS: [1151 8992]
top_k =  100
Partition function (log Z): -9.564915043768522

Sorted 5' Splice Sites (High to Low Probability):
Position 1293: 0.9129200223884729
Position 128: 0.8618358432859042
Position 6957: 0.26154566987178823
Position 7068: 0.21689469719194024
Position 6683: 0.12279886809177569
Position 499: 0.08900441376464625
Position 5469: 0.08393462276582059
Position 505: 0.0458962753125176
Position 726: 0.028651632283330484
Position 473: 0.026214132956196172
Position 5163: 0.02269966770471217
Position 3031: 0.021595760720351735
Position 3957: 0.02085231334636757
Position 5928: 0.011665753519008101
Position 843: 0.011195827630094343
Position 830: 0.008698974250127084
Position 263: 0.003900719173156761
Position 323: 0.002200256319677337
Position 2834: 0.0008725040657553669
Position 2042: 0.0006216570214358808
Position 1435: 0.00023097714009981645
Position 98: 8.309925399933116e-05
Position 270: 5.691997542883526e-05
Position 312: 2.0101210073501156e-05
Position 102: 1.6605544089145768e-05
Position 95: 6.60004810031627e-06
Position 16: 2.160546462139231e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8992: 0.9191502565522847
Position 1151: 0.8915056876313644
Position 6870: 0.4954459004233723
Position 6524: 0.1265478188190695
Position 5086: 0.12087158839766002
Position 2921: 0.04039665875591552
Position 383: 0.022515549752496727
Position 3875: 0.021840263579993004
Position 312: 0.017249246285993204
Position 595: 0.012716036361114768
Position 202: 0.009964577340878255
Position 1129: 0.008260100469207112
Position 222: 0.008034094867582924
Position 5823: 0.006599105316049166
Position 5784: 0.005066648202958947
Position 1282: 0.004504679742935884
Position 1173: 0.004221677974091951
Position 668: 0.004137395402823718
Position 6132: 0.003955530741149554
Position 3379: 0.003108531660398254
Position 1046: 0.0027388364888553066
Position 1434: 0.0026143698599178154
Position 4820: 0.0022029435316455177
Position 900: 0.002146987938318667
Position 5552: 0.001953271153469051
Position 2526: 0.0019100492400933396
Position 1254: 0.001535508548195762
Position 757: 0.0015182277561777051
Position 4262: 0.0012802272317779953
Position 4861: 0.0011154321996245894
Position 4864: 0.0010087670118446865
Position 1913: 0.000860008832638084
Position 3983: 0.0008504224302045873
Position 2025: 0.000818133885985409
Position 599: 0.0007417980228588325
Position 390: 0.0007267776521406766
Position 335: 0.0006867794107565479
Position 2877: 0.0006220883214459745
Position 2859: 0.00041173839659314746
Position 1107: 0.00037996482838636644
Position 316: 0.0003465576196249388
Position 620: 0.0003320066507437099
Position 2377: 0.0003242251413494619
Position 355: 0.000247645979716581
Position 3746: 0.0002445179770748792
Position 2781: 0.00021671622619258706
Position 236: 0.00020233585586840454
Position 1916: 0.00011212516273607353
Position 2566: 9.442100651071858e-05
Position 1072: 5.933002396365851e-05
Position 1839: 2.0373778282388145e-05
