Gene = Anapc5
index = 117
Annotated 5SS: [  360  1732  2486  3519  6791 14040 15095 18517 19210 20889 22001 26923
 27903 29513 29732 33038]
Annotated 3SS: [ 1651  2375  3334  6723 13937 14903 18434 19119 20706 21864 26847 27780
 29404 29583 32874 33320]
SMsplice 5SS: [  360  1732  2486  3519  6791 14040 15095 19210 20889 21621 22001 26923
 29513 29732 33038]
SMsplice 3SS: [ 1651  2375  3334  6723 13937 14903 19119 20745 21465 21864 26847 29404
 29583 32874 33320]
top_k =  100
Partition function (log Z): 25.44371758154518

Sorted 5' Splice Sites (High to Low Probability):
Position 3519: 0.9999999999999977
Position 14040: 0.9999999999999942
Position 29732: 0.9999109997876879
Position 22001: 0.9996179452024099
Position 15095: 0.9985501097882231
Position 29513: 0.9980259259347135
Position 6791: 0.9836304206201912
Position 33038: 0.9753533513532276
Position 360: 0.9562981322349579
Position 1732: 0.9358318490432792
Position 20889: 0.8868608551294974
Position 26923: 0.839455952418673
Position 19210: 0.7996605877078535
Position 2486: 0.711344788252442
Position 21621: 0.511592336397087
Position 27903: 0.5039518789822509
Position 8816: 0.36297307172697674
Position 21556: 0.34789624407891095
Position 28432: 0.27051868129465834
Position 3013: 0.15759743304925514
Position 26965: 0.14506823047515865
Position 7614: 0.13408673189950776
Position 2797: 0.12949926177965676
Position 21613: 0.09076004705774497
Position 27942: 0.06155059969049282
Position 2527: 0.05656960877655295
Position 2482: 0.04335356682853747
Position 7889: 0.038741800928119074
Position 1821: 0.03826212609822183
Position 5754: 0.03118913723693171
Position 30349: 0.030604132717717454
Position 19826: 0.029668963744708288
Position 27978: 0.027175976684355622
Position 24771: 0.024759428392063174
Position 77: 0.02428737191606988
Position 30133: 0.02131341156039388
Position 1759: 0.01794776702913667
Position 1161: 0.013920410543742871
Position 21538: 0.013435639622831015
Position 3171: 0.012741850712072728
Position 204: 0.01146499351679031
Position 1508: 0.010119383523803566
Position 28529: 0.00832372851206657
Position 28506: 0.008305963573509576
Position 2982: 0.00690632712307231
Position 21627: 0.006459656899876955
Position 30706: 0.0061043349949924655
Position 21570: 0.005378965484074271
Position 1786: 0.005230816493449671
Position 30141: 0.005036205984271479
Position 21591: 0.004315486856898308
Position 240: 0.003657924422194652
Position 32963: 0.002927375328521203
Position 33553: 0.0029249247864802405
Position 33567: 0.0019720121440861245
Position 33230: 0.0019513851327057673
Position 33071: 0.001481125974148689
Position 913: 0.0013405987687009574
Position 447: 0.001150851908345701
Position 2604: 0.0010422569811597167
Position 306: 0.0008136898057282767
Position 71: 0.0007727434057067578
Position 1292: 0.0007249470179003879
Position 1554: 0.0006813336662782218
Position 756: 0.0006059154179948179
Position 267: 0.0005775737279340989
Position 2464: 0.0005592684663022583
Position 2762: 0.0004973924858372231
Position 19: 0.000428639562406693
Position 22005: 0.0003820547975861231
Position 7121: 0.00024223217807593485
Position 1402: 0.00018665302019464118
Position 29742: 6.372886756222094e-05
Position 161: 5.9802075624261825e-05
Position 101: 3.659082263035889e-05
Position 114: 2.619505586425439e-05
