Gene = Haus5
index = 533
Annotated 5SS: [  164  1772  1900  2059  3126  3366  4736  4901  5455  5706  5932  6142
  6492  7157  7396  7833  8046 10825]
Annotated 3SS: [ 1708  1866  2033  3019  3205  4665  4817  5396  5580  5867  6010  6328
  7075  7249  7720  7915 10691 10938]
SMsplice 5SS: [  164  3366  4736  4901  5455  5706  6142  6492  7157  7396  7833  8046
 10825]
SMsplice 3SS: [ 3205  4634  4817  5396  5580  5867  6328  7075  7249  7720  7915 10691
 10938]
top_k =  100
Partition function (log Z): 14.821073728290774

Sorted 5' Splice Sites (High to Low Probability):
Position 8046: 0.9997324723609182
Position 3366: 0.9868034588654286
Position 10825: 0.9827169822408114
Position 6492: 0.9038351669243911
Position 7157: 0.9011725523780342
Position 7833: 0.8875445824776085
Position 4901: 0.880359438028031
Position 4736: 0.8732972064276374
Position 164: 0.837207929913404
Position 5706: 0.8189057156723123
Position 7396: 0.7270040716110446
Position 5455: 0.5986128961448569
Position 6142: 0.5940797538819399
Position 2059: 0.5385797692231105
Position 5932: 0.5252402831314771
Position 1772: 0.28841440268217927
Position 7455: 0.23524255035625788
Position 2207: 0.2260620123313343
Position 3126: 0.16606847210683312
Position 1900: 0.09468121955322217
Position 160: 0.08167765134296248
Position 7162: 0.0649107306176312
Position 9526: 0.061523337460433196
Position 2949: 0.05823288362674066
Position 123: 0.03902969887238536
Position 11030: 0.026332125547062095
Position 181: 0.025748919002490524
Position 5482: 0.02005302764446329
Position 6110: 0.015646628206969996
Position 5661: 0.013771091040977517
Position 216: 0.008412164067095959
Position 3302: 0.006822097405243552
Position 4046: 0.006326152115067181
Position 3390: 0.006242384019997592
Position 4006: 0.005882571671476945
Position 4928: 0.005600699634659736
Position 2134: 0.004170073463982002
Position 1198: 0.003388983228882206
Position 186: 0.0033179968823266494
Position 1758: 0.002373794392976195
Position 7498: 0.0019276035758679414
Position 963: 0.0010544003044357447
Position 7891: 0.0009430272489580073
Position 3651: 0.00021593849280528258
Position 3559: 0.00014668024284236487
Position 334: 0.00014504405795401514
Position 1697: 8.190795890670592e-05
Position 3286: 4.840800121742975e-05
Position 252: 2.4270788463112953e-06
Position 2329: 1.3789564788880236e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10691: 0.9899850759294822
Position 10938: 0.9823306225584416
Position 7075: 0.966083282995666
Position 7915: 0.9527367749061507
Position 7249: 0.934550212971607
Position 4817: 0.8824982301990751
Position 7720: 0.8722610926413623
Position 5867: 0.8433154277479857
Position 5580: 0.8408572824509207
Position 3205: 0.8371511995926662
Position 6328: 0.7843725252843978
Position 5396: 0.6201048009297614
Position 4634: 0.6136381509825077
Position 1866: 0.4695618949371963
Position 2033: 0.2644855724035099
Position 4665: 0.26176799247505117
Position 1708: 0.2330911264233692
Position 6010: 0.20035552574394028
Position 3270: 0.1627648406338879
Position 3019: 0.1476246514711179
Position 2124: 0.08202194066468377
Position 2914: 0.07211821543751594
Position 5931: 0.06900156510811671
Position 6395: 0.06157286103359797
Position 9440: 0.061523337460433196
Position 6352: 0.03784686548460879
Position 1588: 0.03213292811407367
Position 11125: 0.02615937099854428
Position 1939: 0.02392685850893383
Position 7292: 0.021076908372779132
Position 7958: 0.020763255471309184
Position 6264: 0.018307707543204793
Position 7938: 0.015038074675949725
Position 1682: 0.013670225043631613
Position 6094: 0.012674793742271307
Position 3923: 0.012208723786544112
Position 7976: 0.011460221320234946
Position 1511: 0.011379848254721861
Position 7760: 0.00872950742577473
Position 11002: 0.007227570946299425
Position 7270: 0.006486139072214418
Position 1646: 0.005148688139112049
Position 2869: 0.004558796890272653
Position 7670: 0.0033450022571411505
Position 7617: 0.003063695731328893
Position 1603: 0.00280031355239378
Position 1514: 0.0025842073255166764
Position 11270: 0.00256592277433354
Position 2099: 0.002513123705144028
Position 1022: 0.0024993890793113763
Position 7306: 0.0020609651265690323
Position 1549: 0.0019488600521376563
Position 1996: 0.0018170092838885124
Position 6279: 0.0017352075785818258
Position 2191: 0.0016859348277577949
Position 4862: 0.0013529704336930628
Position 813: 0.0010921095656832335
Position 7780: 0.0010884196968124372
Position 1140: 0.0007742174290715653
Position 1362: 0.000495578238792061
Position 1444: 0.00041838547696459647
Position 3442: 0.00036261873564764755
Position 8896: 0.00026530154592372806
Position 2175: 0.00022265376699679893
Position 8375: 0.0001668398842288366
Position 765: 7.766745925177727e-05
Position 8487: 6.881869274529218e-05
Position 10894: 1.2056818793326127e-05
Position 7981: 1.5656005054842038e-06
