Gene = 4930579G24Rik
index = 60
Annotated 5SS: [278]
Annotated 3SS: [2049]
SMsplice 5SS: [278]
SMsplice 3SS: [2736]
top_k =  100
Partition function (log Z): -7.21737927630987

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9419551782081798
Position 50: 0.10307143107302706
Position 1696: 0.09950238992782667
Position 1715: 0.06452959226687316
Position 194: 0.057583385756651145
Position 2454: 0.048067076629750335
Position 1415: 0.046406789509995716
Position 2581: 0.014328146605124865
Position 2906: 0.009686819363627669
Position 1002: 0.006382472198131746
Position 56: 0.0020025646953015738
Position 46: 0.001086319425464463
Position 1179: 0.0008586419671455289
Position 74: 0.00047870581255911337
Position 79: 0.00042874507302174134
Position 115: 0.00011494250228250073
Position 61: 8.869073310240184e-05
Position 1629: 5.296911749126085e-05
Position 35: 4.969082580042584e-05
Position 1621: 3.7007367941446205e-05
Position 160: 4.476832853909433e-08
Position 175: 3.229725884619557e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2736: 0.33282635246868525
Position 2049: 0.2999632399588526
Position 1572: 0.1787542515962333
Position 2856: 0.08907905546968217
Position 164: 0.07385550624602057
Position 401: 0.06306263297708675
Position 2859: 0.04801043178292381
Position 1510: 0.046060511931126556
Position 1324: 0.03969832250247714
Position 186: 0.03275848550567866
Position 2417: 0.026243992518060286
Position 3370: 0.014260930736015812
Position 2489: 0.014245412326047898
Position 787: 0.014175822309476739
Position 2560: 0.014134408705960553
Position 2284: 0.013108928677846356
Position 3439: 0.012987251952862664
Position 530: 0.010925778566879252
Position 1136: 0.010495887599792357
Position 2151: 0.009376677594566212
Position 2385: 0.007389195719607699
Position 1030: 0.006257664673664145
Position 3494: 0.00593515422509954
Position 2890: 0.00579103087505487
Position 2098: 0.0048390731351523825
Position 2131: 0.00429523396843871
Position 2398: 0.004070213507555732
Position 1278: 0.0035719030465526857
Position 1613: 0.003152367392505531
Position 1714: 0.0028345641109988715
Position 1751: 0.001876982559901388
Position 826: 0.0008178985486052928
Position 943: 0.0005186825734926254
Position 898: 0.0003987184567800986
Position 1104: 0.0003334724532820857
Position 1256: 0.00029502477978461764
Position 112: 0.00013802811849876083
Position 1069: 6.483525285680217e-05
Position 194: 3.16014293420014e-05
Position 257: 3.1118445213468843e-05
Position 222: 3.0058207508619177e-05
Position 268: 5.358740416380326e-06
Position 225: 4.1459963152670865e-06
Position 115: 2.4219451942401773e-06
Position 253: 1.4604885817694591e-06
Position 198: 6.131940284335339e-07
Position 262: 5.547455606815128e-07
Position 219: 3.0011737087513936e-07
Position 275: 7.799124731176944e-08
