Gene = Shfl
index = 975
Annotated 5SS: [ 295  812 1012 2594 2884 4330 4623]
Annotated 3SS: [ 687  961 2554 2733 4225 4467 4899]
SMsplice 5SS: [ 295  812 1012 2594 2884 4330 4623]
SMsplice 3SS: [ 687  961 2554 2733 4225 4467 4899]
top_k =  100
Partition function (log Z): 2.9899220304310212

Sorted 5' Splice Sites (High to Low Probability):
Position 4330: 0.9621877838599702
Position 4623: 0.9066490970578837
Position 812: 0.9011405632869111
Position 1012: 0.8088322416103084
Position 2594: 0.6038238761518097
Position 2884: 0.5917573947570554
Position 295: 0.39866808202622805
Position 109: 0.27717170937815494
Position 2621: 0.2671399630989504
Position 2851: 0.2281185747203181
Position 57: 0.19149377031412063
Position 1074: 0.1584192676391651
Position 2636: 0.11386607545085707
Position 258: 0.06312109964354747
Position 4748: 0.02808065953064725
Position 2856: 0.013798247129867774
Position 5113: 0.012801538496309219
Position 2866: 0.010668033527964301
Position 1130: 0.0038832020749117934
Position 1719: 0.003062657204535907
Position 405: 0.0026639714047179378
Position 807: 0.0023497689697769843
Position 2228: 0.0014622690166274765
Position 421: 0.0014439857452021216
Position 826: 0.0009321577658522517
Position 121: 0.0009042563655687493
Position 398: 0.0007801990834482109
Position 1310: 0.0006911713497487139
Position 143: 0.0006741551153642999
Position 630: 0.000393414272689534
Position 2700: 0.00013456931602961452
Position 842: 0.00010696923182874903
Position 154: 6.880719989323517e-06
Position 18: 1.425214399693374e-06
Position 8: 1.8534920222841344e-07
Position 168: 1.8111271710190743e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2554: 0.9761899829928946
Position 4225: 0.9628577553842367
Position 961: 0.9272006593187995
Position 4467: 0.8300138962658065
Position 2733: 0.813886313796211
Position 687: 0.7669521680289438
Position 4899: 0.3934291084193933
Position 4842: 0.36406359778624814
Position 4881: 0.060583611558853355
Position 4441: 0.04031654761981515
Position 4937: 0.0373747275499715
Position 901: 0.032672720315082775
Position 152: 0.031138073366120317
Position 4702: 0.02981800098270974
Position 664: 0.02972797968747756
Position 4728: 0.02884932761441039
Position 4480: 0.024256400247020134
Position 2767: 0.022940033050017905
Position 4857: 0.02274123443861395
Position 4996: 0.02064054814782079
Position 4993: 0.0202017146424292
Position 4451: 0.01969426680345444
Position 5604: 0.014796734927940492
Position 4575: 0.01081952561714556
Position 4664: 0.008939293482701465
Position 4705: 0.005756747860046982
Position 2444: 0.00568788679008256
Position 4965: 0.005558087961580852
Position 2381: 0.004541479922145391
Position 226: 0.004275320336447839
Position 5190: 0.0037278028422182
Position 857: 0.003690915120649379
Position 2789: 0.003583505869842522
Position 936: 0.003523468868689076
Position 4598: 0.003013149845926518
Position 247: 0.002032187424893721
Position 207: 0.0020168365030449986
Position 1097: 0.0019399133307032197
Position 557: 0.0018565172421810626
Position 2280: 0.001611764640923147
Position 1548: 0.0015806376685771485
Position 1659: 0.0014820195359587578
Position 2088: 0.0014622690166274765
Position 161: 0.0013129102766071587
Position 876: 0.0012938457752061062
Position 2691: 0.0012683287947719802
Position 197: 0.001197455142767345
Position 4604: 0.0009640831112426884
Position 171: 0.0008813075707142727
Position 3995: 0.0004995616728473303
Position 720: 0.0004871120113795125
Position 629: 0.0003530776486992258
Position 474: 0.00032111492287466384
Position 2354: 0.0003011863503377162
Position 201: 0.00026083694461308775
Position 186: 0.00013798232286145814
Position 235: 0.00013024311099838924
Position 513: 0.00010588423620541831
Position 4939: 8.254567926724323e-05
Position 539: 5.3961388334479e-05
Position 282: 4.351724393509874e-05
Position 131: 3.2053992112347895e-05
Position 253: 2.0276182601082973e-05
Position 4901: 1.7060428734193695e-05
Position 257: 1.6550100930336435e-05
Position 1034: 1.9099787944587355e-06
Position 496: 1.0113866781253367e-06
Position 938: 5.776801408410875e-07
Position 972: 2.7021436833120666e-07
