Gene = Paics
index = 790
Annotated 5SS: [  529  5437  8187  9983 10200 11204 13316 15099]
Annotated 3SS: [ 5238  8007  9802 10085 11119 13134 14939 15340]
SMsplice 5SS: [  362   529  3251  5540  8187  9983 10200 11204 13316 15099]
SMsplice 3SS: [  461  3133  5463  8007  9881 10085 11119 13134 14979 15340]
top_k =  100
Partition function (log Z): 1.6180504887691791

Sorted 5' Splice Sites (High to Low Probability):
Position 11204: 0.9828505925945908
Position 10200: 0.9765111791291347
Position 9983: 0.855639872529582
Position 13316: 0.8413351577250275
Position 8187: 0.7751714762989559
Position 3251: 0.6931390195645296
Position 5540: 0.46520503363530286
Position 362: 0.4436395769134932
Position 5437: 0.4097464613443096
Position 529: 0.39941299625421456
Position 379: 0.37796161003440376
Position 5900: 0.3641156309454753
Position 711: 0.35908639072813675
Position 15099: 0.3211890394700699
Position 3255: 0.3068609804354733
Position 15146: 0.1429704800293964
Position 12022: 0.09958256793798768
Position 9963: 0.07567448370100846
Position 15487: 0.07354922763691554
Position 371: 0.06783599999894475
Position 6551: 0.04747591298819138
Position 9998: 0.040477976007632435
Position 13588: 0.030515116352116397
Position 525: 0.029535919014538965
Position 10240: 0.018081353142541334
Position 95: 0.014789529922830828
Position 36: 0.012624500831264533
Position 19: 0.01175530917455532
Position 99: 0.011146346579637865
Position 125: 0.008399967008365445
Position 808: 0.008356920223409848
Position 615: 0.005046422555367345
Position 10552: 0.00468458433550199
Position 10207: 0.0034910242022948815
Position 693: 0.001539343889836008
Position 10736: 0.0013698719957839461
Position 900: 0.0010426563988354693
Position 11681: 0.0009712356188749132
Position 150: 0.00033878976660811275
Position 196: 0.00033724027172839905
Position 61: 0.00030961584681538486
Position 13360: 0.00027040164534445683
Position 185: 0.00012127933927965102
Position 399: 8.290507575956773e-05
Position 386: 8.221106461899325e-05
Position 298: 6.266391213748587e-05
Position 11277: 6.09878165501835e-05
Position 11165: 5.7346727792367235e-05
Position 174: 3.328437367440377e-05
Position 129: 2.130297481019752e-05
Position 73: 1.0301076672550441e-05
Position 108: 3.203456898578873e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3133: 1.000000000000003
Position 11119: 0.9877792074494712
Position 10085: 0.9630666418216993
Position 13134: 0.8686406596981905
Position 9881: 0.8229824129399389
Position 8007: 0.7540316453124578
Position 15340: 0.5741060200471654
Position 461: 0.527879698077747
Position 5463: 0.4417424084549314
Position 5238: 0.41398612150172004
Position 5814: 0.304015927580853
Position 15033: 0.26936749108307984
Position 554: 0.16555102469099617
Position 15297: 0.1506733952983717
Position 9802: 0.14996538368124465
Position 14979: 0.13477155289228082
Position 13465: 0.1327296668300497
Position 11922: 0.07998544187446939
Position 5843: 0.060099703364622364
Position 14831: 0.056148930374163436
Position 15711: 0.05509229762978686
Position 6333: 0.04747591298819137
Position 11770: 0.04390868479356138
Position 10116: 0.03386145026931067
Position 15947: 0.029233956547269773
Position 499: 0.027758571427349877
Position 11328: 0.0221200431427127
Position 8063: 0.021139830986497944
Position 5178: 0.01922296502296112
Position 13516: 0.016417691759801976
Position 15370: 0.015162874825094942
Position 13832: 0.014188501662794433
Position 14778: 0.012148469535023172
Position 14170: 0.010361317137587343
Position 614: 0.009949954970096006
Position 11950: 0.009154331494554063
Position 625: 0.008529870756616088
Position 211: 0.006862319986789904
Position 189: 0.005227075165252604
Position 10519: 0.004987401954734035
Position 12231: 0.004857968187755151
Position 13829: 0.0033489560404139
Position 575: 0.0018177716119873674
Position 12467: 0.0017751431878642585
Position 10475: 0.0010670543765519014
Position 11007: 0.0003754709097533832
Position 11019: 0.00036776812269978743
Position 11435: 0.00018919697787226004
Position 11576: 0.00017170484447745702
Position 11439: 0.00014360418878933467
Position 11138: 0.00011233844726987524
Position 10992: 1.946857234273024e-05
