Gene = Ncstn
index = 734
Annotated 5SS: [  195  1584  7391  7881  8523 10019 10330 10675 11331 11545 12820 14034
 14234 14610 15007 15465]
Annotated 3SS: [ 1478  7266  7758  8376  9867 10219 10521 11225 11466 12646 13930 14137
 14521 14851 15251 15998]
SMsplice 5SS: [  195  1584  7170  7391  7881  8523 10019 10330 10675 11331 11545 12820
 14034 14234 15007 15465]
SMsplice 3SS: [ 1478  7054  7266  7758  8376  9933 10188 10521 11225 11466 12646 13930
 14137 14851 15251 15566]
top_k =  100
Partition function (log Z): 27.711745815226525

Sorted 5' Splice Sites (High to Low Probability):
Position 8523: 0.9999862266076643
Position 12820: 0.9988569488559291
Position 11331: 0.9969480374127199
Position 15465: 0.9941911182949049
Position 7391: 0.9880666047815531
Position 195: 0.9869371289740761
Position 14234: 0.9807352490861984
Position 7881: 0.9660209566798037
Position 10330: 0.9530181253925132
Position 14034: 0.948035916567352
Position 10675: 0.9221932327420531
Position 10019: 0.8909324628825657
Position 11545: 0.8361766034755066
Position 1584: 0.7059768737740587
Position 7170: 0.6991280968583304
Position 15007: 0.6682178497359349
Position 14610: 0.4051702943227944
Position 13210: 0.2991412050307924
Position 13481: 0.21875701731337407
Position 15017: 0.1922942641737765
Position 15771: 0.10347512164834854
Position 16257: 0.09547779536670696
Position 3598: 0.07756309922024071
Position 11652: 0.0599871217505252
Position 15883: 0.04521883690978973
Position 7589: 0.04347904832515205
Position 11656: 0.03714079099122185
Position 11847: 0.03370651856684402
Position 10721: 0.03148193861594101
Position 11600: 0.029329554731157025
Position 14981: 0.02730386670330274
Position 485: 0.015719077952210652
Position 13117: 0.015035693898244046
Position 15683: 0.013857875459605902
Position 13214: 0.012564079422843287
Position 14298: 0.008276222245427426
Position 14054: 0.0069507776853649315
Position 10042: 0.005288227508030007
Position 13007: 0.0042834555338641545
Position 10108: 0.00392106947756919
Position 2358: 0.002932364829625548
Position 7611: 0.002195845629771763
Position 13931: 0.0021825993886387916
Position 7876: 0.001587709539555958
Position 8265: 0.0012457153450759835
Position 2043: 0.0011219847646799996
Position 15738: 0.001115735680018396
Position 8258: 0.001067630355605634
Position 975: 0.0008940570055723313
