Gene = Sap25
index = 942
Annotated 5SS: [ 380  577  798 1002]
Annotated 3SS: [ 472  658  903 1085]
SMsplice 5SS: [ 120  380  577  798 1002]
SMsplice 3SS: [ 284  472  658  903 1085]
top_k =  100
Partition function (log Z): 5.9606867538462645

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9897982967531599
Position 380: 0.9413437628517198
Position 1002: 0.867355242831787
Position 577: 0.8388878614922085
Position 798: 0.8378225414164799
Position 609: 0.075222116408791
Position 779: 0.06379495139782718
Position 391: 0.04564398067500022
Position 589: 0.027358198238214743
Position 912: 0.010543317920582843
Position 402: 0.003446511813210549
Position 1008: 0.0029241987918627887
Position 203: 0.0022208585263155645
Position 1309: 0.0021410887195213468
Position 232: 0.0018590400141889694
Position 251: 0.0017472288569385305
Position 574: 0.0016757027307402566
Position 472: 0.0015653410091833726
Position 724: 0.0014350033158836316
Position 131: 0.0013384315292737131
Position 1207: 0.0012724361304817429
Position 1318: 0.00042395326054823243
Position 210: 0.0002210110094000461
Position 601: 0.00018679542597942794
Position 593: 0.0001809207242236316
Position 630: 0.0001797003703886053
Position 502: 0.0001642586490814655
Position 618: 9.710815714458454e-05
Position 214: 7.528077758116345e-05
Position 150: 5.1749266191414026e-05
Position 53: 1.2699601560480817e-05
Position 680: 1.153238757319894e-05
Position 435: 8.766097633885858e-06
Position 109: 7.921623012487602e-06
Position 153: 6.065025018217149e-06
Position 490: 4.836727149675981e-06
Position 823: 6.690587751640372e-07
Position 405: 1.681902458750159e-09
Position 519: 6.266641178021224e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 284: 0.9690742818223842
Position 1085: 0.9571739542225549
Position 472: 0.815873310809061
Position 903: 0.7895178392674257
Position 658: 0.6566559230771762
Position 696: 0.3063563813200759
Position 501: 0.12658857647556812
Position 818: 0.021409461742034928
Position 1157: 0.012817293423447715
Position 1217: 0.011973239739018662
Position 291: 0.00870167271619172
Position 1049: 0.006004145307672378
Position 344: 0.005574784645200418
Position 1429: 0.005193047800460901
Position 661: 0.0033860204281484603
Position 867: 0.002744011803823863
Position 297: 0.0026979940095634074
Position 1273: 0.002406720087535021
Position 927: 0.0022475628891079104
Position 873: 0.0021765810905605204
Position 231: 0.002084660485111875
Position 1302: 0.0018977452033541098
Position 319: 0.0016538351221583492
Position 305: 0.0012433851837683272
Position 1180: 0.0011593914592381933
Position 515: 0.0010974598326113803
Position 965: 0.0005856782699110703
Position 1099: 0.0005796078801565023
Position 608: 0.0005477950186669665
Position 989: 0.00045489990957704154
Position 741: 0.00021627677782969762
Position 666: 0.0001942724958812216
Position 677: 0.0001897047762158818
Position 545: 0.0001377028543275005
Position 998: 0.00010212250738223784
Position 758: 8.004163421681134e-05
Position 1452: 7.889940627693143e-05
Position 242: 3.7651066973636614e-05
Position 424: 3.2266612528481135e-05
Position 323: 2.0798930256603377e-05
Position 236: 1.4274158797718233e-05
Position 330: 1.2673444699713772e-05
Position 370: 9.559678310825498e-06
Position 327: 6.992714279139415e-06
Position 315: 5.739565188792118e-06
Position 255: 4.488641020543571e-06
Position 184: 3.5636839588899876e-06
Position 250: 1.5303559449120978e-06
Position 263: 1.0113973447772134e-06
Position 379: 9.31687674128948e-07
Position 360: 9.072350664645513e-07
Position 373: 7.112274598521087e-07
