Gene = Mre11a
index = 694
Annotated 5SS: [  104   875  2357  6080 11205 12531 15017 18296 20874 25231 27303 30618
 32316 34825 40704 41962 44762 46308 48063]
Annotated 3SS: [  776  2223  5918 11116 12388 14901 18109 20701 25149 27175 30513 32141
 34761 40486 41880 44702 46242 47986 48952]
SMsplice 5SS: [  104   875  2357  6080  9651 11205 11617 12531 15017 18045 18296 19200
 20874 25231 27303 30618 32316 34679 34825 40364 41962 46308 48180]
SMsplice 3SS: [  776  2223  5918  9527 11116 11422 12388 14901 17904 18141 19110 20701
 25149 27175 30513 32141 34618 34761 40289 41880 46242 47986 48952]
top_k =  100
Partition function (log Z): 23.271624853205083

Sorted 5' Splice Sites (High to Low Probability):
Position 15017: 1.0000000000000038
Position 30618: 1.0000000000000036
Position 41962: 1.0000000000000009
Position 27303: 0.9995476813969115
Position 32316: 0.9976573108012283
Position 2357: 0.9872368412702879
Position 11205: 0.9721335221447023
Position 46308: 0.9245790376812681
Position 18296: 0.8882586966423314
Position 11617: 0.8699667032484968
Position 12531: 0.7809672360755536
Position 18045: 0.7499218417828454
Position 19200: 0.7453081320534912
Position 34825: 0.7257421351668583
Position 9651: 0.7107547524187654
Position 34679: 0.7051475126982834
Position 20874: 0.5993759726573825
Position 875: 0.5764544925892563
Position 6080: 0.5366546506527679
Position 31024: 0.5176088163867394
Position 42591: 0.45865039001781266
Position 32730: 0.45102885222561234
Position 48180: 0.4483529076625051
Position 13998: 0.4381985195413819
Position 28419: 0.4167725270053011
Position 48063: 0.30027358183745734
Position 104: 0.2964914665611585
Position 3512: 0.2911038101642903
Position 34858: 0.2742578648331443
Position 6076: 0.26391230319509146
Position 29074: 0.23180714411564501
Position 23377: 0.20909210246577176
Position 245: 0.1966853041339686
Position 20838: 0.18843749743282492
Position 3516: 0.16591904300590327
Position 154: 0.15949008312092394
Position 44188: 0.15652899810365284
Position 214: 0.13055471632847407
Position 13993: 0.12346834431060853
Position 4032: 0.12222111567119467
Position 18860: 0.1147661716879165
Position 48184: 0.08062384611087405
Position 43857: 0.07405468789207284
Position 9616: 0.06564268925761613
Position 16271: 0.06050317236545507
Position 642: 0.05901419238012222
Position 1820: 0.05773158751563486
Position 48527: 0.05551098718806781
Position 359: 0.04553697312749961
Position 306: 0.04412489205995929
Position 49: 0.03860921510358041
Position 190: 0.037578643054091844
Position 27712: 0.03742824131935131
Position 6042: 0.03570328475970084
Position 17: 0.033705447176610816
Position 8934: 0.033242133324324616
Position 31141: 0.0320413275235223
Position 48110: 0.014189826409851046
Position 49125: 0.01309601987012292
Position 15214: 0.012717923904577872
Position 313: 0.011965839301463872
Position 2701: 0.010824534678982532
Position 18808: 0.010740544030748053
Position 722: 0.008506297290661933
Position 32726: 0.006802186942605586
Position 47516: 0.006615272127455481
Position 831: 0.0061729909641230684
Position 43770: 0.004759040575317137
Position 960: 0.004098658682530107
Position 3451: 0.004053559079030504
Position 1141: 0.00298763414323563
Position 32355: 0.0023426891987749486
Position 2368: 0.0023245339394418045
Position 27367: 0.00045231860309014846
Position 8020: 0.00043026180927803476
Position 428: 0.00012563169596125408
Position 73: 0.00011411670600359867
Position 62: 0.00011320036959974872
Position 405: 9.949215308583782e-05
Position 184: 8.316560030959703e-05
Position 2733: 6.903862607315661e-05
Position 70: 2.1363486361928157e-05
Position 117: 5.161205557640373e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 14901: 1.0000000000000042
Position 30513: 1.0000000000000036
Position 27175: 1.0000000000000029
Position 41880: 1.0000000000000024
Position 34761: 1.0000000000000022
Position 2223: 0.9889558375418547
Position 11116: 0.9652157397411378
Position 47986: 0.9251536664743248
Position 46242: 0.924579037681268
Position 32141: 0.8955995842156582
Position 48952: 0.8807940214914654
Position 11422: 0.869966703248496
Position 20701: 0.7878134700902069
Position 9527: 0.7763974416763827
Position 17904: 0.7650136924167076
Position 19110: 0.745308132053492
Position 12388: 0.6707332629187848
Position 5918: 0.6301310133026021
Position 18141: 0.6192498971717325
Position 13875: 0.5371870886216137
Position 776: 0.5250592594414949
Position 3359: 0.46090304062248805
Position 34618: 0.43529717416670294
Position 42494: 0.39885565141269047
Position 32653: 0.3172461880251912
Position 28374: 0.29344672948166
Position 30894: 0.2906264971447081
Position 28957: 0.23180714411564537
Position 23224: 0.20909210246577153
Position 5937: 0.20613922530495887
Position 18109: 0.18821723826975054
Position 34528: 0.1857607585072175
Position 18689: 0.1255067157186644
Position 30804: 0.12002612101543118
Position 44055: 0.11298260620120465
Position 30914: 0.11169893068796598
Position 28056: 0.08992196823430892
Position 34459: 0.08408958002436329
Position 48299: 0.07924544432987914
Position 12420: 0.07527704333321128
Position 32587: 0.06983505447187312
Position 32078: 0.06765674852790707
Position 18146: 0.06569971056698591
Position 182: 0.055359238506438674
Position 1633: 0.05514986346771255
Position 3861: 0.05349843268256106
Position 43918: 0.043546391902448196
Position 526: 0.040361254072693434
Position 43715: 0.039804428563575425
Position 3911: 0.039493625481106076
Position 32629: 0.03813534439805183
Position 32166: 0.0367436672564391
Position 43745: 0.03620019095269776
Position 12356: 0.03495692982355792
Position 27483: 0.03481854289020789
Position 27965: 0.03340382928933222
Position 8716: 0.03324213332432459
Position 16135: 0.03274600085818146
Position 624: 0.031078552220910757
Position 3996: 0.02922905750752756
Position 13787: 0.02447977523037724
Position 42473: 0.02398484191486814
Position 32515: 0.021393211842041748
Position 42447: 0.018465272386842944
Position 16106: 0.017497789688181123
Position 42358: 0.01681101349399248
Position 48749: 0.0128912399467217
Position 15115: 0.012717923904577827
Position 30874: 0.012106980943815846
Position 16157: 0.010259381819092486
Position 32699: 0.009058842945815427
Position 30950: 0.007880221941216195
Position 49426: 0.0073191496772660024
Position 30755: 0.007214288896785803
Position 47418: 0.007117416365109105
Position 11166: 0.006917782403563022
Position 49954: 0.0037588386429350576
Position 2530: 0.0036880856117013304
Position 2570: 0.003554208233096997
Position 27599: 0.0026096984291434353
Position 1735: 0.0025817240479223567
Position 2562: 0.0022380537349373807
Position 32599: 0.0021623974852451222
Position 49615: 0.0020180315499218663
Position 43494: 0.0016048903371285463
Position 2620: 0.001387177425256498
Position 43527: 0.0012042186139882257
Position 2144: 0.0006055376678734939
Position 42419: 0.0005267992802926606
Position 162: 0.0003928267142783604
Position 46725: 0.00036463272871231146
Position 7904: 0.00022681822912230213
Position 7883: 0.00020344358015573222
Position 480: 0.0001891076122706831
Position 3290: 0.00017337162673725532
Position 30722: 9.710328033950211e-05
Position 285: 9.667390306413999e-05
Position 2627: 2.6048300063489486e-05
Position 42569: 6.81152912594134e-06
Position 230: 2.064763384405716e-06
