Gene = Gatc
index = 424
Annotated 5SS: [ 337 5712]
Annotated 3SS: [5607 6583]
SMsplice 5SS: [ 337 5712]
SMsplice 3SS: [5607 7379]
top_k =  100
Partition function (log Z): -6.345837605261967

Sorted 5' Splice Sites (High to Low Probability):
Position 5712: 0.9703791167330897
Position 337: 0.8288245595441406
Position 323: 0.14543236671008972
Position 3551: 0.08021447806401497
Position 1488: 0.06645801583223186
Position 4623: 0.0270484236996999
Position 303: 0.02569148923142427
Position 116: 0.017531520996692626
Position 6075: 0.015782607637070706
Position 6584: 0.01057069746970203
Position 1045: 0.007183097775219445
Position 48: 0.004900339330495495
Position 50: 0.004771893623552903
Position 7014: 0.0034738455366586894
Position 188: 0.0028286329470076374
Position 7583: 0.002442402458163641
Position 218: 0.0003584499791902293
Position 34: 0.00022457549929871703
Position 31: 0.00022362095304546183
Position 150: 6.794801759000238e-05
Position 319: 2.347869172248109e-05
Position 176: 1.674495699611963e-05
Position 155: 1.3491459273459868e-05
Position 171: 1.0048976248864354e-05
Position 178: 4.530780912402255e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5607: 0.9838503539148544
Position 7379: 0.29582641734269005
Position 6915: 0.2612791019849755
Position 6583: 0.17731027930178833
Position 3449: 0.05964674083463915
Position 1377: 0.05183347187711052
Position 6734: 0.04503333317661143
Position 6716: 0.040051509859748535
Position 6634: 0.027686307228706415
Position 4503: 0.0270484236996999
Position 5840: 0.022307543333721078
Position 6631: 0.02161928557395726
Position 3397: 0.02056773722937582
Position 7436: 0.019867020742612766
Position 6291: 0.012858340879542903
Position 231: 0.009961178110377302
Position 163: 0.009847840524478067
Position 6415: 0.00917307283849667
Position 6132: 0.008292711179895572
Position 280: 0.00813915392305383
Position 5949: 0.007642852794881906
Position 1238: 0.007355431076750804
Position 7582: 0.007344563653175333
Position 6494: 0.007035319067025643
Position 5560: 0.006469970818217097
Position 7400: 0.005966288898585735
Position 6986: 0.005739564643915044
Position 5926: 0.0056300973195620345
Position 7869: 0.005468694442295792
Position 1340: 0.004483051136942337
Position 7383: 0.004233324865679064
Position 1006: 0.004216256723059339
Position 6601: 0.004200993818326805
Position 927: 0.003657653476882453
Position 1151: 0.0034063025010933243
Position 5527: 0.00340308131855495
Position 238: 0.002975519139775607
Position 6267: 0.002391907884863106
Position 6363: 0.002316788845061924
Position 6183: 0.0018148456379172202
Position 1675: 0.00130270732268964
Position 5915: 0.001181341756354952
Position 480: 0.0005949240567596541
Position 440: 0.0005392148687327267
Position 1036: 0.0004986483185011411
Position 1828: 0.00048080239088577384
Position 3689: 0.00040577841299801494
Position 6418: 0.0003771627642955618
Position 2647: 0.0002902573224825329
Position 762: 0.00023278609019957642
Position 5392: 0.00022655570859466743
Position 766: 0.00020306712367741716
Position 1592: 0.00018408246518214393
Position 1200: 6.716683280147595e-06
