Gene = Apoc1
index = 130
Annotated 5SS: [ 52 250 773]
Annotated 3SS: [ 173  624 3023]
SMsplice 5SS: [ 52 270 548]
SMsplice 3SS: [173 410 624]
top_k =  100
Partition function (log Z): -4.129231879804057

Sorted 5' Splice Sites (High to Low Probability):
Position 52: 0.9582383891972461
Position 270: 0.602207434748009
Position 548: 0.5559247270607596
Position 250: 0.3901545841412947
Position 773: 0.33948486583004944
Position 555: 0.007474360417858639
Position 802: 0.00703532094705289
Position 68: 0.0010123473640143092
Position 534: 0.0005743707823672953
Position 411: 0.0005395615822179538
Position 472: 0.0004105947114878794
Position 432: 0.0004096216443694526
Position 105: 0.00019547156354717966
Position 158: 6.841919676897564e-05
Position 70: 6.456603675597795e-05
Position 56: 3.8520159952237426e-05
Position 231: 3.310748667412929e-05
Position 102: 2.8253187472929835e-05
Position 129: 5.491441083666236e-07
Position 126: 4.733058529101339e-07
Position 116: 2.610703109700204e-07
Position 289: 3.212633093623236e-08
Position 144: 2.2887315457486898e-08
Position 291: 1.712134309562841e-08
Position 162: 1.0731695092776166e-08
Position 350: 8.069442030607702e-09
Position 175: 6.331784993723446e-09
Position 296: 4.629684440346377e-09
Position 228: 1.0745306894299003e-09
Position 216: 1.0299961453859944e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 173: 0.9443579557419401
Position 624: 0.6844457246637167
Position 410: 0.5410594680891393
Position 3023: 0.3072936787746607
Position 2899: 0.09010455528500817
Position 2573: 0.08048347314037675
Position 432: 0.056489863092054185
Position 1088: 0.04977839823599609
Position 641: 0.03415880404584097
Position 2915: 0.02011391897274532
Position 630: 0.011467481944280614
Position 190: 0.009577780943903772
Position 319: 0.008935631941904295
Position 1822: 0.005868978772239191
Position 3037: 0.005660788683288493
Position 911: 0.0052717362271516455
Position 1966: 0.003462747561898979
Position 466: 0.0011310626210865188
Position 139: 0.0009126517089061423
Position 234: 0.0007562470222244697
Position 461: 0.0007150591725265136
Position 487: 0.0005904038966373789
Position 521: 0.0003505947793580073
Position 196: 0.00032110053484805235
Position 444: 0.0002472116469419719
Position 349: 0.00014314030136477777
Position 524: 0.00010075081538658183
Position 472: 4.336519364420827e-05
Position 325: 2.965932206014684e-05
Position 249: 8.407801851318967e-06
Position 254: 7.92673312114121e-06
Position 121: 5.431336705095613e-06
Position 599: 1.6920072305018834e-06
Position 260: 1.0633966489283743e-07
Position 258: 1.0623059154078946e-07
