Gene = Srd5a3
index = 1024
Annotated 5SS: [  278  7558  8968  9680 13388]
Annotated 3SS: [ 7414  8931  9481 13252 14251]
SMsplice 5SS: [  278  7558  8968  9680 10807 14301]
SMsplice 3SS: [ 7414  8931  9481 10686 14251 14513]
top_k =  100
Partition function (log Z): 0.23252155098230176

Sorted 5' Splice Sites (High to Low Probability):
Position 278: 0.9870231269536106
Position 8968: 0.9771770983525431
Position 9680: 0.9058084552105973
Position 10807: 0.7763627022114704
Position 14301: 0.6946621856754933
Position 7558: 0.6088208261171353
Position 598: 0.5951125261359588
Position 9219: 0.37943103406846546
Position 7630: 0.34760384162057373
Position 13035: 0.2586754914292611
Position 12303: 0.1526648704788493
Position 14400: 0.15037858933939424
Position 4151: 0.13111011253185406
Position 619: 0.0611283089202419
Position 10032: 0.05972498974339961
Position 14539: 0.033172263926685354
Position 12479: 0.030231777217560166
Position 10600: 0.017015393855341503
Position 9230: 0.011410841814220031
Position 333: 0.010925583996639034
Position 9920: 0.008688187413474966
Position 9404: 0.005346857572191948
Position 10898: 0.0018961630044695918
Position 283: 0.0011775897533953536
Position 4: 0.00038080621163777184
Position 287: 0.0003063598108637149
Position 227: 7.259499167729268e-05
Position 65: 4.7864919318898345e-05
Position 385: 3.951722762146398e-05
Position 267: 2.6556135235633697e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 14251: 0.9999999999999996
Position 7414: 0.956424667737709
Position 8931: 0.9383909951389919
Position 10686: 0.7547946230295781
Position 9481: 0.6204126942581942
Position 9105: 0.3824988897039409
Position 14513: 0.3353959066381534
Position 508: 0.33075518069351234
Position 450: 0.26717657573267484
Position 12770: 0.2586754914292611
Position 14414: 0.2193840393757028
Position 14625: 0.16980751098909486
Position 12193: 0.1569768392277821
Position 9536: 0.13824704274678778
Position 14886: 0.13219030823682817
Position 4063: 0.13111011253185406
Position 9395: 0.10017202996437713
Position 429: 0.05830907863001369
Position 9586: 0.04952066489262045
Position 8636: 0.038976726632381976
Position 9867: 0.03302754821346078
Position 12446: 0.02591980846862741
Position 9757: 0.025031059251298775
Position 10527: 0.017015393855341503
Position 15078: 0.016034276977987552
Position 10640: 0.014960532035732315
Position 9792: 0.010354569692115023
Position 10653: 0.008503710150630095
Position 9157: 0.006193379862365596
Position 14558: 0.0054009967238056195
Position 9109: 0.004634311789118269
Position 9049: 0.00012755202923972394
