Gene = Vps72
index = 1182
Annotated 5SS: [  193  7356  7742  8286 10385]
Annotated 3SS: [ 7202  7626  8108 10239 11356]
SMsplice 5SS: [   74  4089  7356  7742  8286 10385]
SMsplice 3SS: [ 4011  7202  7626  8108 10239 11328]
top_k =  100
Partition function (log Z): 7.85889299630656

Sorted 5' Splice Sites (High to Low Probability):
Position 7356: 0.9995700643593913
Position 7742: 0.9972532512360698
Position 10385: 0.9886402268883324
Position 74: 0.9688697745224312
Position 4089: 0.9122250910549459
Position 8286: 0.5424977330721992
Position 3017: 0.21714636122579206
Position 2751: 0.13720176695085337
Position 11523: 0.10900190873231498
Position 7988: 0.10723512780776662
Position 1330: 0.10015013316066439
Position 7537: 0.08479718495494633
Position 5904: 0.06254454865313316
Position 5167: 0.058423006661602245
Position 8211: 0.05789359901111369
Position 10564: 0.04386379159052093
Position 2698: 0.04270609600605693
Position 11517: 0.01815780302935496
Position 2755: 0.015913844027284067
Position 5066: 0.015577231135439086
Position 3861: 0.007962161628973927
Position 10488: 0.006735261068922711
Position 7768: 0.002494453149677275
Position 4869: 0.0018997522066332376
Position 350: 0.0006836451724992233
Position 7254: 0.0002638909766096929
Position 730: 0.0001239300902612453
Position 7560: 0.00011987758067123836
Position 346: 0.00010042250005565206
Position 364: 9.34739706675961e-05
Position 67: 7.792007677499031e-05
Position 336: 2.2837108513074592e-05
Position 182: 1.3952581824914576e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10239: 0.9996262962400531
Position 7626: 0.9779820439985188
Position 7202: 0.9285325950754514
Position 4011: 0.7902422247883049
Position 8108: 0.580525588426687
Position 11328: 0.5136600048547221
Position 11356: 0.34464774658398933
Position 2892: 0.21382182946337913
Position 2579: 0.16607123777828894
Position 11602: 0.10419637494105774
Position 11376: 0.087810871513166
Position 7452: 0.08333779675586273
Position 7893: 0.07931127394526152
Position 4977: 0.07400023779704132
Position 7151: 0.07077119976853086
Position 5799: 0.06254454865313316
Position 3927: 0.06093536360414591
Position 10481: 0.04602033314231956
Position 1263: 0.04045727930307286
Position 3965: 0.02700864447967347
Position 11580: 0.019789758417867565
Position 3889: 0.0195841996471759
Position 7629: 0.019283931520227966
Position 10784: 0.0190949696199085
Position 7948: 0.01697601260061978
Position 3984: 0.013758267800259096
Position 11982: 0.010774876600008008
Position 2557: 0.010589230404374882
Position 8171: 0.009207874962587407
Position 982: 0.009197322203085903
Position 1019: 0.008844717444656626
Position 3750: 0.008658552364360602
Position 7898: 0.007952950190247464
Position 8135: 0.007938636477298876
Position 2603: 0.0076005356413140265
Position 2595: 0.007364937516607195
Position 10746: 0.00698801911440766
Position 1236: 0.006171249876951788
Position 11087: 0.0041236258353119564
Position 7936: 0.004019357365548544
Position 2449: 0.003803682791210077
Position 10487: 0.0036205363852898423
Position 7457: 0.0035652918524700958
Position 2955: 0.0033245317624130454
Position 11844: 0.0032349020243665847
Position 1086: 0.003215977312000675
Position 10715: 0.002810676036978516
Position 1049: 0.001586891261676857
Position 4745: 0.0010121881779008735
Position 4674: 0.0008875640287323643
Position 7907: 0.0007909941373282568
Position 7956: 0.0006514761712458361
Position 6924: 0.000530160492018691
Position 2710: 0.0003920828523994364
Position 7536: 0.00032252594904939625
Position 1211: 0.000316939713782198
Position 1192: 0.00030284270958401383
Position 7656: 0.00028070272998509334
Position 7646: 6.995030517532299e-05
Position 1052: 4.2869358879057527e-05
Position 7676: 1.7081335912183504e-05
Position 7661: 1.5044518225918087e-05
Position 7638: 1.4955229456713827e-05
Position 7669: 1.1566959128664627e-05
Position 7683: 7.684787058182132e-06
Position 7515: 5.342570708501534e-06
Position 7686: 3.1440238397876505e-06
