Gene = Selenos
index = 961
Annotated 5SS: [ 141  818 3858 7388 7623]
Annotated 3SS: [ 682 3750 7297 7543 9117]
SMsplice 5SS: [ 141  818 3858 7388 7623]
SMsplice 3SS: [ 682 3750 7297 7543 9117]
top_k =  100
Partition function (log Z): 2.281191429849666

Sorted 5' Splice Sites (High to Low Probability):
Position 3858: 0.9995186093706535
Position 7623: 0.9876856467219838
Position 7388: 0.9219599928711003
Position 818: 0.8302939856405392
Position 141: 0.7434364198560742
Position 6594: 0.44845987877268906
Position 170: 0.24850739783518663
Position 9237: 0.21966032289614998
Position 8664: 0.11274917872281806
Position 3569: 0.1069639539452909
Position 3579: 0.10208704983974051
Position 6150: 0.07706780530298885
Position 3211: 0.05546025870834696
Position 8567: 0.05290774870826313
Position 8668: 0.04268033355103597
Position 1377: 0.04042479796266402
Position 6427: 0.03280669900526448
Position 8300: 0.031159168662116626
Position 2062: 0.02673322421674402
Position 8309: 0.018233815831945985
Position 4111: 0.01800035886025638
Position 2423: 0.014930953954373528
Position 576: 0.012407820544199942
Position 5868: 0.012167901739292343
Position 890: 0.010068030938647459
Position 3195: 0.0067175890240439885
Position 7620: 0.004464898394756223
Position 6637: 0.0032482293026846994
Position 9301: 0.003176199954260094
Position 134: 0.003021605533080693
Position 7998: 0.0020666280582807314
Position 611: 0.0015035986787054441
Position 9211: 0.0014575085684891942
Position 174: 0.0005409963163115356
Position 606: 0.0004209645062091603
Position 391: 0.0003496289422352805
Position 253: 0.0003231300070697073
Position 570: 0.00026855192008627427
Position 994: 0.00019869278486444952
Position 88: 0.00018492369473204422
Position 832: 0.00011856104204376692
Position 40: 0.00010227580627238435
Position 862: 0.00010093193502124245
Position 501: 8.562081897475615e-05
Position 368: 6.548315310740376e-05
Position 1031: 6.42664733553833e-05
Position 512: 6.298114726135267e-05
Position 526: 5.708928856756257e-05
Position 296: 4.98872890049667e-05
Position 326: 4.899270543070743e-05
Position 441: 3.9006676590120395e-05
Position 340: 3.671026710722353e-05
Position 56: 2.9559797969234075e-05
Position 551: 2.7916439381387954e-05
Position 226: 1.7886051408935797e-07
Position 196: 1.1966574319803922e-07
Position 44: 1.0032828608383368e-08
Position 50: 9.874324542191353e-09
Position 37: 6.990333099863e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9117: 0.9941433640864559
Position 3750: 0.9901510889581951
Position 7543: 0.9414025445178834
Position 7297: 0.8486869653364132
Position 682: 0.8332081995988649
Position 6499: 0.45170810807537376
Position 3469: 0.20907344403050457
Position 9339: 0.15195437701946796
Position 8501: 0.13959930917309354
Position 7148: 0.07327367594099285
Position 8463: 0.0722647934957844
Position 3124: 0.06217784773239096
Position 9456: 0.0455136207353681
Position 6054: 0.04504095997700519
Position 8154: 0.034914456653774795
Position 6324: 0.03280669900526448
Position 7550: 0.03144073058782475
Position 1882: 0.02423381108363303
Position 1158: 0.02197171409555393
Position 5976: 0.021918962632116495
Position 8212: 0.01433060468669577
Position 1260: 0.014004907077075369
Position 9453: 0.011740838913004733
Position 6028: 0.010107882693867155
Position 7496: 0.009397595482203529
Position 3770: 0.009345080166985067
Position 4013: 0.008983026191226295
Position 2312: 0.007841590652332472
Position 9703: 0.007227411956169173
Position 725: 0.006826257372146125
Position 5825: 0.006615409127066307
Position 7589: 0.006091130940626749
Position 432: 0.005599855597064114
Position 5782: 0.005552492612226042
Position 3985: 0.004706243220066629
Position 3943: 0.004311089448963457
Position 2389: 0.0035827314048299083
Position 9684: 0.0035670457482474844
Position 321: 0.003561752655868479
Position 2348: 0.0035066318972111488
Position 7524: 0.003420515849863277
Position 9733: 0.002591943525405745
Position 1994: 0.0024994131331109886
Position 1275: 0.00244814764735824
Position 7804: 0.0020666280582807336
Position 8331: 0.0020657270572925672
Position 1215: 0.0019891263318049615
Position 512: 0.0016617602218049834
Position 9633: 0.000968117812883175
Position 701: 0.0007423261071368623
Position 9737: 0.0007306757083530052
Position 7547: 0.00039737933203276007
Position 459: 0.0003034977208878788
Position 9082: 0.0002640671694902537
Position 451: 0.00023619221005826405
Position 548: 0.0001957395408190583
Position 8159: 0.00014792315359205292
Position 389: 5.8991076064212266e-05
Position 753: 2.0777069758077174e-05
Position 1169: 1.0902810871528089e-05
