Gene = Lamtor4
index = 621
Annotated 5SS: [ 322  852 3291]
Annotated 3SS: [ 770 3172 3557]
SMsplice 5SS: [ 322  852 3291]
SMsplice 3SS: [ 770 3172 3557]
top_k =  100
Partition function (log Z): -1.8126460223378718

Sorted 5' Splice Sites (High to Low Probability):
Position 322: 0.9917005051539168
Position 852: 0.9795058189573241
Position 3291: 0.40123304089171863
Position 2058: 0.07851212368915579
Position 1682: 0.05399853233098129
Position 2060: 0.04673780286319081
Position 2164: 0.041583650085274135
Position 3046: 0.03285827414279461
Position 3021: 0.02610037814189252
Position 838: 0.012609160839945087
Position 344: 0.007452259727123234
Position 3028: 0.0048622832492268035
Position 2293: 0.004679666398446915
Position 886: 0.004514657709794889
Position 1425: 0.003955761202587308
Position 1887: 0.001930385298805719
Position 61: 0.001437211666385317
Position 504: 0.0006964776450008165
Position 1494: 0.0004015086693295113
Position 522: 0.0003518102009465056
Position 644: 0.00020062929750826563
Position 1499: 0.00010780773487011422
Position 185: 9.497193669054573e-05
Position 525: 9.24172521002841e-05
Position 176: 8.081584559953125e-05
Position 243: 7.763513521542791e-05
Position 359: 7.254976536047487e-05
Position 149: 6.202701686821416e-05
Position 506: 6.012201158237848e-05
Position 1401: 5.9745829909751636e-05
Position 652: 3.5512119369078866e-05
Position 326: 3.276726636466428e-05
Position 658: 2.2602890348905633e-05
Position 346: 2.2399442878624907e-05
Position 151: 2.0720761187020223e-05
Position 235: 2.0598921873312047e-05
Position 328: 1.5999311394474693e-05
Position 586: 1.2470037024399726e-05
Position 564: 9.23701930968594e-06
Position 628: 5.206630866471295e-06
Position 673: 4.69784059506237e-06
Position 675: 3.9886554482480305e-06
Position 1002: 3.739623324681444e-06
Position 67: 3.7206518856150625e-06
Position 173: 1.6068022533009057e-06
Position 55: 8.484661766088475e-07
Position 65: 4.2108865043820815e-07
Position 366: 1.604472619600322e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 770: 0.9962661500593826
Position 3557: 0.7532690253925062
Position 3172: 0.4074753561215304
Position 1967: 0.23800897419044736
Position 2925: 0.14301874752997698
Position 1482: 0.024690554560692475
Position 1333: 0.02416576675074575
Position 1589: 0.017183522410683893
Position 1992: 0.016881278315854755
Position 3390: 0.013823071771320484
Position 1971: 0.006365500670560056
Position 2043: 0.005883578646222587
Position 2970: 0.005393106776168142
Position 1773: 0.005309699369536077
Position 2575: 0.00429025899385326
Position 2627: 0.003945846930344702
Position 1535: 0.003787041483625356
Position 2199: 0.0037785464735225526
Position 789: 0.0030558151987898443
Position 3420: 0.0029397794591052477
Position 2057: 0.002856780920730777
Position 958: 0.0022171398222490383
Position 1356: 0.002110403337665734
Position 425: 0.002013620097348673
Position 1560: 0.00159016375440179
Position 1002: 0.001519140824779037
Position 1555: 0.0011571513436911824
Position 2112: 0.0011056876019563012
Position 217: 0.000884169494541323
Position 1666: 0.00036088741715500146
Position 222: 0.00012643253733764757
Position 1498: 0.00011911509143640184
Position 1519: 0.00010090589048510843
Position 1529: 9.489051230579896e-05
Position 1625: 8.456162385085648e-05
Position 1531: 6.556969171427364e-05
Position 2213: 6.228397945527937e-05
Position 715: 5.007749966900662e-05
Position 269: 3.971172517379504e-05
Position 173: 2.7846564703288058e-05
Position 235: 2.694131851702075e-05
Position 291: 2.5523525104915035e-05
Position 628: 2.5207121059748985e-05
Position 262: 1.5137479607791483e-05
Position 160: 1.1426447215518651e-05
Position 185: 8.56998018493728e-06
Position 514: 5.260844538445121e-06
Position 444: 3.322220284159588e-06
Position 722: 2.7746059039550944e-06
Position 239: 1.4300232719116026e-06
Position 735: 1.0830624056610454e-06
Position 598: 4.730354909589801e-07
Position 797: 4.313786490360429e-07
Position 643: 3.4638802888541705e-07
Position 634: 3.3975549478544797e-07
Position 807: 2.752731329743461e-07
Position 812: 1.612922075649567e-08
Position 591: 9.242128477515359e-09
