Gene = Ahctf1
index = 103
Annotated 5SS: [  328  4470  8004 10038 11335 13382 14032 15492 16713 16986 17611 18673
 19591 20734 22038 22825 24077 25981 26178 27673 28349 32882 33092 34372
 34692 35386 37803 40211 41136 43419 45746 48232 51370 55124 56501]
Annotated 3SS: [ 4341  7749  9856 11126 13264 13946 15340 16579 16803 17548 18543 19499
 20643 21896 22719 23982 25856 26120 27525 28160 32736 32959 34220 34540
 35277 37609 40006 40717 43318 45650 48025 49607 54989 56423 57151]
SMsplice 5SS: [  328  4470 10038 11335 14032 15492 16713 16986 19591 22038 22825 24077
 25981 28349 32882 33092 34372 34692 37803 40211 40942 43419 45746 49992
 51045 56501 58564]
SMsplice 3SS: [ 4341  9856 11126 13946 15340 16579 16803 19499 21896 22719 23982 25856
 28160 32736 32959 34220 34540 37609 40077 40717 43318 45650 49833 50911
 56423 58475 58647]
top_k =  100
Partition function (log Z): 22.203707340792665

Sorted 5' Splice Sites (High to Low Probability):
Position 4470: 1.0000000000000107
Position 19591: 1.0000000000000062
Position 25981: 1.0000000000000053
Position 28349: 0.9988766397693588
Position 24077: 0.9917434216149013
Position 16713: 0.9897120307421554
Position 11335: 0.9813124605868306
Position 37803: 0.9712130794443967
Position 16986: 0.9672557133331348
Position 32882: 0.9633453931732034
Position 10038: 0.9538851723900006
Position 33092: 0.9158993278347377
Position 22825: 0.9054218531063506
Position 34372: 0.9052954566714665
Position 15492: 0.8504787853390535
Position 34692: 0.8459274627797229
Position 40211: 0.8446754289391617
Position 14032: 0.8318288001402717
Position 22038: 0.767181726022869
Position 40942: 0.7596685028175081
Position 328: 0.7006586213919889
Position 45746: 0.6199221366641839
Position 43419: 0.582978737303778
Position 18673: 0.5419536818873476
Position 13382: 0.4883717329472975
Position 8004: 0.44876795336286845
Position 22454: 0.3989504282299785
Position 26864: 0.37953737972704155
Position 35436: 0.30291065519847815
Position 17611: 0.28031483610179136
Position 714: 0.268309089113053
Position 6623: 0.2576398737906025
Position 28883: 0.25355730566363344
Position 11659: 0.2001855552706633
Position 35386: 0.16240685356269277
Position 24307: 0.1575942920375192
Position 28627: 0.145512747882092
Position 26800: 0.13127240280088096
Position 5877: 0.12080435082280265
Position 13714: 0.09749605530374315
Position 17674: 0.09034523032364056
Position 34645: 0.07708535309518523
Position 16428: 0.07456360891425615
Position 98: 0.06614264129957916
Position 1079: 0.05870491894170137
Position 3629: 0.056045407370552726
Position 20734: 0.05571859575120492
Position 27426: 0.055300196814998696
Position 26789: 0.05164664440638941
Position 20498: 0.04500034662705724
Position 27420: 0.04018344182942806
Position 26805: 0.036577693181718225
Position 11023: 0.02834128730963206
Position 5545: 0.0277276007059198
Position 6652: 0.024623714227375085
Position 4072: 0.023024408302141926
Position 20573: 0.02034845093439063
Position 40998: 0.01715352345947847
Position 15480: 0.0169303882555594
Position 16862: 0.0152603363931842
Position 22023: 0.014706025801100777
Position 15713: 0.013520362712903255
Position 2553: 0.013375060102020605
Position 24474: 0.012920557993216078
Position 27673: 0.012114896375469078
Position 27869: 0.010468157929896743
Position 10993: 0.006686975010609924
Position 13114: 0.003975910625314855
Position 6949: 0.00327699929369482
Position 10805: 0.0031809106683409875
Position 6521: 0.003159527929820277
Position 9956: 0.0029128557032874623
Position 5201: 0.0026503680453605024
Position 24119: 0.0026426470755096495
Position 12830: 0.002439280673169818
Position 16971: 0.002342247819134033
