Gene = Hjurp
index = 541
Annotated 5SS: [ 260  415 2592 4905 7432 8313 9686]
Annotated 3SS: [  347  2535  4867  7333  8219  9606 10974]
SMsplice 5SS: [  260   415   664  7432  8313  9686 11130]
SMsplice 3SS: [  347   500  7333  8219  9606 10974 12155]
top_k =  100
Partition function (log Z): 3.9885635990120174

Sorted 5' Splice Sites (High to Low Probability):
Position 7432: 1.0000000000000007
Position 415: 0.9978756922922546
Position 8313: 0.9961529314928039
Position 260: 0.9922586950954868
Position 9686: 0.9567174215318801
Position 11130: 0.8880695199820475
Position 664: 0.6269272239782272
Position 11569: 0.2753183955397477
Position 8925: 0.24950276307196165
Position 3566: 0.23504857152101707
Position 4905: 0.21950324612984673
Position 8687: 0.2146995324890563
Position 2592: 0.19055621262553551
Position 1840: 0.17517956604278934
Position 5502: 0.13703792823301822
Position 8529: 0.12514063226138408
Position 1030: 0.09407109926855231
Position 12025: 0.085193612213512
Position 11869: 0.06882989334430158
Position 14504: 0.0684017865615474
Position 7961: 0.052447232746732936
Position 2678: 0.03927984479147676
Position 13765: 0.03683241465197579
Position 10424: 0.0367496042682471
Position 623: 0.029960225747169812
Position 2283: 0.013961130815424157
Position 157: 0.003880239166340281
Position 10918: 0.0037982185496591753
Position 64: 0.0015116929856841897
Position 827: 0.0012136148252189284
Position 629: 0.0010639982494958977
Position 8277: 0.0008607336655980934
Position 2319: 0.0007929887763287589
Position 235: 0.0006495878304140992
Position 219: 0.0005796337836652259
Position 455: 0.00022336792406591315
Position 177: 0.00021577229573563453
Position 392: 0.00018789799315036348
Position 59: 0.00016086483402158537
Position 435: 0.0001283178156927291
Position 133: 0.00012212899151699315
Position 374: 3.1318262255218675e-05
Position 106: 1.4961040234974785e-05
Position 296: 4.091892212456047e-06
Position 169: 3.442948209643816e-06
Position 18: 3.4419662833247787e-06
Position 5: 2.0679738461923905e-06
Position 138: 1.1067029824558017e-06
Position 115: 7.31182036687327e-07
Position 378: 3.791321349069988e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7333: 1.0000000000000009
Position 347: 0.995858654281607
Position 8219: 0.9884744071511233
Position 9606: 0.9567174215318808
Position 10974: 0.9432033768396269
Position 500: 0.6293715015078205
Position 12155: 0.43705658936438807
Position 11487: 0.25428601129328277
Position 3456: 0.23504857152101707
Position 2535: 0.2298360574170123
Position 4867: 0.2195032461298467
Position 8763: 0.19532206835557755
Position 8467: 0.18287545102794142
Position 15064: 0.17912635363341642
Position 13695: 0.17268287922581677
Position 5295: 0.1370379282330182
Position 14359: 0.12964239228112215
Position 8398: 0.11090292556234164
Position 11754: 0.11038267315145661
Position 910: 0.08818313959939153
Position 1631: 0.06810944049781012
Position 13271: 0.06624949892283716
Position 11732: 0.04364083240635701
Position 1710: 0.042758536951772216
Position 7823: 0.04005172111248081
Position 8449: 0.03757001315123926
Position 10331: 0.03674960426824709
Position 1685: 0.03355955541035066
Position 8742: 0.03231473465937287
Position 549: 0.029572383204209
Position 1676: 0.028748442136587962
Position 11453: 0.025141062272983405
Position 11038: 0.024076826042827813
Position 8790: 0.018119327613787744
Position 11457: 0.01585333309176455
Position 2156: 0.013243427145843699
Position 11255: 0.01268882059296459
Position 7888: 0.012395511634252128
Position 8554: 0.010194452896751912
Position 11215: 0.008600299224659498
Position 8226: 0.008148611163110858
Position 892: 0.0027883520593273096
Position 10738: 0.002100484329200691
Position 8559: 0.002043954555389725
Position 785: 0.001921941887967214
Position 10758: 0.0016977342204584842
Position 2077: 0.0015106924459092161
Position 330: 0.0013722178586847275
Position 356: 0.001161370804119247
Position 1831: 0.0009562462595390546
Position 1549: 0.0008348983332400818
Position 7955: 0.00039064684416801893
Position 1017: 0.00026834203250605603
Position 1463: 0.00021244645348929132
Position 965: 0.00020126488368539663
Position 388: 9.856769525533636e-05
Position 876: 7.28049586100678e-05
Position 695: 6.901787983562822e-05
Position 365: 3.241142319015679e-05
Position 311: 2.8788777357033337e-05
Position 138: 2.143929647369189e-05
Position 766: 1.604114980848576e-05
Position 11067: 1.4673949628782693e-05
Position 567: 9.570524967449033e-06
Position 646: 8.273619306835117e-06
Position 413: 7.76729051452666e-06
Position 383: 7.295825990480653e-06
Position 561: 7.251731590956828e-06
Position 192: 3.953240423705445e-06
Position 184: 2.339887968642931e-06
Position 148: 1.706535072678841e-06
Position 232: 1.2485810476145319e-06
Position 205: 1.1246083575912645e-06
Position 289: 1.0040826511583817e-06
Position 404: 7.119829386750015e-07
Position 169: 5.993002187613762e-07
Position 602: 2.1269129273969639e-07
Position 150: 9.210753108744682e-08
Position 202: 6.959447453234363e-08
Position 518: 6.83210148865414e-08
Position 620: 6.495167649215044e-08
