Gene = Get4
index = 432
Annotated 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
Annotated 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
SMsplice 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
SMsplice 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
top_k =  100
Partition function (log Z): 8.50297499104213

Sorted 5' Splice Sites (High to Low Probability):
Position 296: 1.0000000000000018
Position 11305: 0.9998307628826267
Position 14979: 0.9965110521518327
Position 13442: 0.9918834787516476
Position 15152: 0.991715659154372
Position 14821: 0.980602803544486
Position 10236: 0.9058899145864495
Position 10628: 0.7667120960150211
Position 11861: 0.30301175260008484
Position 14343: 0.21969314946622517
Position 16289: 0.15872332322773794
Position 10719: 0.0650102575944069
Position 11836: 0.048931977049221614
Position 14374: 0.04521796407192297
Position 12303: 0.03994429467958861
Position 17291: 0.018371358277904804
Position 16278: 0.01746061424075625
Position 16830: 0.014302893724823467
Position 17220: 0.007231235604767511
Position 16800: 0.006431235278197721
Position 13963: 0.005147718176900529
Position 13405: 0.0034389270759989095
Position 17129: 0.0031097233911824623
Position 16493: 0.0016527459923328376
Position 15817: 0.001480098932507625
Position 13688: 0.0013683643471055303
Position 13410: 0.001095195316413116
Position 14969: 0.0004845731796271554
Position 14246: 0.0002200568907175538
Position 15896: 6.802929148087312e-05
Position 15161: 5.051219850190873e-05
Position 16210: 3.16141549213566e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 14902: 0.9974353835128187
Position 15078: 0.9938400140292004
Position 11154: 0.9921729129196392
Position 10156: 0.9058899145864495
Position 14679: 0.7224739339628603
Position 16656: 0.655851075194783
Position 10545: 0.49519260812269955
Position 13302: 0.46200329169817994
Position 13345: 0.34354111684445454
Position 10548: 0.3365297454867281
Position 14229: 0.2659625307904827
Position 14701: 0.2441660915838095
Position 17090: 0.23256501935424723
Position 11762: 0.1939175347467699
Position 13285: 0.19087319260142505
Position 16095: 0.15470573976972607
Position 17487: 0.10337257105336166
Position 11750: 0.04321867390360667
Position 12182: 0.03994429467958862
Position 11673: 0.03307800507369013
Position 11700: 0.029119681238867517
Position 16023: 0.025892522421595378
Position 11567: 0.023792444757277556
Position 11492: 0.02269554003908666
Position 14737: 0.01188291112596503
Position 15696: 0.010830767366730826
Position 16689: 0.00895686028019759
Position 16116: 0.008452279737821698
Position 11128: 0.007657849962989235
Position 11823: 0.005556630490726342
Position 16193: 0.0048420653067679
Position 17095: 0.00440691716642458
Position 16061: 0.0035133930976616145
Position 17443: 0.0034633710497867214
Position 13667: 0.0029656911985950045
Position 15522: 0.0028639811830772
Position 15454: 0.0018422144252202885
Position 15525: 0.0018155533311744955
Position 16372: 0.0016527459923328372
Position 13825: 0.0015418754977940903
Position 14528: 0.0013612452766498652
Position 13942: 0.0008425551912716383
Position 13511: 0.0007398187993458948
Position 11655: 0.0005624423894937312
Position 14939: 0.0005341756757070758
Position 14909: 0.00042820446928942883
Position 13795: 0.00042614183699942934
Position 15089: 0.00023583853512960907
Position 16268: 1.1237081477060932e-05
Position 11427: 1.4913770844029587e-06
Position 11610: 1.285632703398266e-06
