Gene = Fuz
index = 417
Annotated 5SS: [ 284  590  921 1251 1546 2622 2793 3013 3160 3308]
Annotated 3SS: [ 467  835 1181 1440 2423 2696 2905 3094 3232 4053]
SMsplice 5SS: [ 284  590 1266 1546 2622 2793 3013]
SMsplice 3SS: [ 467 1181 1440 2423 2696 2905 4053]
top_k =  100
Partition function (log Z): -0.7244370129439428

Sorted 5' Splice Sites (High to Low Probability):
Position 1546: 0.9989413660072175
Position 2793: 0.9731369399073213
Position 2622: 0.8607727557879402
Position 1266: 0.7116637902772708
Position 3013: 0.6430300332478294
Position 590: 0.5589976623693842
Position 3308: 0.5101175682771922
Position 284: 0.5070167309961667
Position 921: 0.46309350784002645
Position 159: 0.3351320904492586
Position 3160: 0.2544222978608448
Position 1251: 0.20012468604173547
Position 642: 0.12367961559291459
Position 147: 0.09039656263055824
Position 4298: 0.03786646314791842
Position 564: 0.03653439567138338
Position 3432: 0.030044798776181013
Position 3175: 0.026043649243490653
Position 135: 0.009912035051233371
Position 200: 0.00876332476488369
Position 1982: 0.00521675845848399
Position 318: 0.0016700836600075184
Position 438: 0.001518673064847985
Position 665: 0.00106092255639603
Position 352: 0.0009755181446581618
Position 629: 0.0007601180943401077
Position 343: 0.00044248995267268755
Position 252: 0.00034076936286567673
Position 154: 0.0002554282620655958
Position 233: 0.00020130083325993117
Position 241: 3.809727242362409e-06
Position 28: 2.945959568344782e-06
Position 276: 2.8705371174533428e-06
Position 14: 1.1674920760006684e-07
Position 211: 6.014475924643554e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1440: 0.9684362664741852
Position 2696: 0.917230568908941
Position 4053: 0.7343175871828258
Position 2905: 0.6683704630142423
Position 467: 0.6558212323361668
Position 1181: 0.5934484943859987
Position 2423: 0.524512640876954
Position 3232: 0.42588969163357093
Position 835: 0.40460061357244853
Position 3094: 0.2640169971886825
Position 1141: 0.16569073812199187
Position 4477: 0.14771219737817415
Position 2436: 0.1475032245718475
Position 1049: 0.13123123472109904
Position 2372: 0.11325924719105204
Position 3307: 0.06131331818314127
Position 2707: 0.057360577742070394
Position 3666: 0.05604210671144022
Position 2970: 0.04113902000768567
Position 2445: 0.037902930599163456
Position 3417: 0.030791871264672248
Position 2858: 0.025596679637105192
Position 728: 0.023459748556634324
Position 2406: 0.02306946776625738
Position 1419: 0.02154468898944622
Position 789: 0.02107699658592665
Position 725: 0.017238877202106043
Position 3063: 0.015727182532188203
Position 501: 0.014821502088320908
Position 2290: 0.014806896289244531
Position 1014: 0.012955044897789168
Position 3073: 0.011248036805206585
Position 2839: 0.00936126779816274
Position 1463: 0.008953074152440886
Position 3899: 0.004514658813318872
Position 283: 0.004506417849740328
Position 984: 0.004241264411086401
Position 1826: 0.003939891021123828
Position 2926: 0.002623193124958418
Position 221: 0.0016232347320018626
Position 518: 0.0012771550456156565
Position 1711: 0.0008440053164817668
Position 1749: 0.0004328621208783947
Position 2792: 0.00041312013978170135
Position 2873: 0.0003614354590354329
Position 2780: 0.00035012542899515164
Position 255: 0.00021199089388761617
Position 399: 0.00017682732329287756
Position 228: 0.00016878027280627366
Position 1331: 6.692128056169638e-06
