Gene = Arl6ip4
index = 135
Annotated 5SS: [ 513 1095 1290 1801]
Annotated 3SS: [ 815 1171 1730 1885]
SMsplice 5SS: [ 426 1095 1290 1801]
SMsplice 3SS: [ 909 1171 1730 1885]
top_k =  100
Partition function (log Z): -5.503618488955318

Sorted 5' Splice Sites (High to Low Probability):
Position 1095: 0.9642435494081605
Position 1290: 0.6128480790101
Position 1801: 0.5236703289013345
Position 426: 0.5219752261919409
Position 513: 0.20481499087900218
Position 146: 0.18789940407430614
Position 183: 0.13081474621863812
Position 1261: 0.07789745895118458
Position 1295: 0.06987312027808942
Position 1848: 0.06711435403796
Position 1016: 0.02651113274220753
Position 1655: 0.023298634204903926
Position 141: 0.020269225104261553
Position 412: 0.020237682407490826
Position 1960: 0.017958705445862214
Position 250: 0.010928792650213905
Position 327: 0.008592732990655487
Position 614: 0.007710466934699112
Position 91: 0.007460869351991584
Position 631: 0.007063219184712837
Position 728: 0.006504754167475949
Position 1364: 0.005286625255598467
Position 604: 0.0046226816537301785
Position 402: 0.004067429814160618
Position 391: 0.003797255215669636
Position 1808: 0.002820383502784592
Position 72: 0.002001010239980417
Position 982: 0.0013639909550109404
Position 1329: 0.0012740340874577254
Position 995: 0.0006492844669055399
Position 120: 0.0004738463903996113
Position 255: 0.00020600248381300032
Position 46: 0.00014871614914212702
Position 40: 0.00012059581379909675
Position 173: 9.325415192512627e-05
Position 5: 9.296063467523296e-05
Position 266: 4.812956685409646e-05
Position 29: 3.0759071853023173e-05
Position 619: 1.944397625582773e-05
Position 356: 1.7832254552030172e-05
Position 387: 1.7865977111189137e-06
Position 396: 9.095652630677935e-07
Position 671: 8.071909804628894e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1171: 0.7298657239134355
Position 1730: 0.7069410863266721
Position 909: 0.6722174677047632
Position 1885: 0.5757629796681436
Position 876: 0.2824194067358957
Position 334: 0.13400262801693247
Position 1180: 0.13292460775535098
Position 1575: 0.13175567019156906
Position 2039: 0.04673029727544214
Position 2017: 0.035420593141995776
Position 220: 0.019690734508189613
Position 885: 0.018485812020699044
Position 815: 0.014497931288295744
Position 1203: 0.011703169144479362
Position 1918: 0.009217964571299577
Position 1708: 0.0071104211457814395
Position 284: 0.0033972605028656467
Position 1889: 0.003307111909743048
Position 1959: 0.002289391885291014
Position 2022: 0.0022732466435653365
Position 1527: 0.0015199335506386963
Position 1188: 0.0011003596130699555
Position 1191: 0.0009713821054199343
Position 1224: 0.000752231759545817
Position 370: 0.0001655508994058393
Position 243: 0.0001303909949020284
Position 307: 0.00012926183275626
Position 1227: 3.996985627535887e-05
Position 399: 2.6272112894531023e-06
