Gene = BC051019
index = 163
Annotated 5SS: [  55  732 3320 5926 8005]
Annotated 3SS: [  546  3162  5690  7362 11314]
SMsplice 5SS: [ 318  732 3320 5926 8005]
SMsplice 3SS: [  546  3162  5690  7931 11314]
top_k =  100
Partition function (log Z): -3.9836740379100357

Sorted 5' Splice Sites (High to Low Probability):
Position 732: 0.9991856947757936
Position 5926: 0.9985267170295654
Position 8005: 0.8852969961683654
Position 2515: 0.41677303618378025
Position 318: 0.35029163011612013
Position 447: 0.34781800035078286
Position 2983: 0.23244680988943872
Position 10226: 0.23056424334412826
Position 180: 0.16966607361160604
Position 2892: 0.1461274105676894
Position 11035: 0.12041880079933209
Position 3525: 0.10654487314732797
Position 9813: 0.04977216760413666
Position 55: 0.04395136796837832
Position 3393: 0.03128974556585687
Position 351: 0.030383853077536833
Position 168: 0.02438485482408843
Position 172: 0.020792816789274984
Position 11487: 0.020618635470284377
Position 290: 0.017333084622167816
Position 212: 0.012307951233657528
Position 363: 0.012052713381760727
Position 11559: 0.008330301107979018
Position 2019: 0.0012637347549622074
Position 2729: 0.0009033146175830602
Position 231: 0.00033130063042413605
Position 163: 0.00025338070966107414
Position 220: 0.0002505919717673734
Position 474: 0.00024821630465905964
Position 192: 1.471141829281868e-06
Position 196: 1.2851404880709031e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5690: 0.9985267170295654
Position 546: 0.962888539798151
Position 7931: 0.8227603411691615
Position 11314: 0.664413414892833
Position 2839: 0.26065176165793946
Position 10062: 0.17671721053245562
Position 9877: 0.15237776608717193
Position 2319: 0.15127691367207316
Position 3162: 0.13930790168361884
Position 2416: 0.1305552705656581
Position 10972: 0.13039909603137803
Position 9682: 0.10800776552701394
Position 10016: 0.07299651884117703
Position 7758: 0.06253665499920393
Position 2450: 0.06074414147687092
Position 8424: 0.052484471021557955
Position 2783: 0.05187471268111711
Position 11648: 0.050430892349778184
Position 2861: 0.03902158688610059
Position 611: 0.03418959287258124
Position 2634: 0.027929473849554055
Position 2332: 0.023711607991391
Position 2388: 0.02144549132516128
Position 2429: 0.01913311664498474
Position 282: 0.00951388497055546
Position 2251: 0.008428480960279023
Position 286: 0.008365976979388031
Position 10065: 0.008331244180295579
Position 8797: 0.007930012502679103
Position 289: 0.004956020738240461
Position 7362: 0.0034515509399495273
Position 268: 0.002247933670350779
Position 262: 0.0015510710287541514
Position 515: 0.0010498807248385989
Position 2152: 0.0010322479851318175
Position 310: 0.0008841708448420457
Position 1989: 0.0008573682381627055
Position 259: 0.0007062253101910635
Position 6563: 0.0006909224491369559
Position 216: 0.0005635747540524076
Position 317: 0.0005480940490091276
Position 1859: 0.0004270652549037206
Position 1800: 0.0004250668241260096
Position 697: 0.00038527854359084884
Position 522: 0.0003653682542592386
Position 581: 0.00030622468205985875
Position 362: 0.00016897153257245894
Position 248: 0.00015172391283797698
Position 342: 0.00013941495110937879
Position 434: 0.00012834355584611135
Position 426: 8.142178855289081e-05
Position 137: 2.4722290662649936e-05
Position 229: 1.9050154226406256e-05
Position 171: 1.799134300923749e-05
Position 570: 8.099003120192574e-07
