Gene = Tmppe
index = 1127
Annotated 5SS: [165]
Annotated 3SS: [3415]
SMsplice 5SS: [ 165  967 1188]
SMsplice 3SS: [ 759 1056 6002]
top_k =  100
Partition function (log Z): -8.134929205239587

Sorted 5' Splice Sites (High to Low Probability):
Position 967: 0.9872332114650327
Position 1188: 0.7359100793488532
Position 165: 0.6380177600771002
Position 453: 0.22863032526771904
Position 3243: 0.06290795397444857
Position 2651: 0.03690244349958276
Position 3252: 0.0316135122830414
Position 4356: 0.02614903774176678
Position 422: 0.026070808842754544
Position 106: 0.014565216314277481
Position 600: 0.012936183778003508
Position 323: 0.005281414720994459
Position 377: 0.003319089104461362
Position 96: 0.002859189626535531
Position 28: 0.0024285099351334964
Position 436: 0.002349843084465666
Position 176: 0.0019120158967454888
Position 1270: 0.0010630832731657685
Position 624: 0.000948398548519809
Position 258: 0.0009020819479156407
Position 862: 0.0008486946864312284
Position 311: 0.0007839371172379947
Position 246: 0.0006983885704678543
Position 169: 0.0004982207987856331
Position 977: 0.0004738688445028788
Position 395: 0.0002611603466972839
Position 619: 1.6314455768526313e-07
Position 607: 1.5210467417851432e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 759: 0.9203078867557073
Position 1056: 0.6439674732884789
Position 6002: 0.3698862242213005
Position 5347: 0.21300106825616147
Position 6047: 0.09690502242294888
Position 2520: 0.07247490474714387
Position 4190: 0.051030219213510045
Position 3138: 0.04740465824206119
Position 1112: 0.047204531757418684
Position 3184: 0.040178625849128805
Position 3778: 0.03538786905718479
Position 5111: 0.0352876938365851
Position 1074: 0.033057448603532005
Position 3881: 0.03159214104364561
Position 1088: 0.027845123276399916
Position 1722: 0.026295136528782646
Position 1737: 0.016388832153620643
Position 1718: 0.015563224294556845
Position 3670: 0.01401138144965889
Position 6139: 0.011451921289762482
Position 3415: 0.010965029929007455
Position 1926: 0.010584123902483452
Position 4946: 0.009112716446632254
Position 3049: 0.009099255236963866
Position 2807: 0.007549843702563812
Position 3461: 0.005324727468390052
Position 1849: 0.004703887838878077
Position 689: 0.004225483532707698
Position 823: 0.002502887193952395
Position 2162: 0.002304911066699533
Position 882: 0.0020184241575881673
Position 1058: 0.0019215666984210222
Position 889: 0.0017662804174723204
Position 710: 0.0015407984007687384
Position 742: 0.000907637719766509
Position 952: 0.0009039525450163136
Position 716: 0.00040379067549179174
Position 646: 0.0001733163489384435
Position 3218: 0.00010755811046594751
Position 1115: 5.868467182207305e-05
Position 1146: 5.530496550001014e-05
Position 1006: 4.256480809003645e-05
Position 533: 2.6827983530772815e-05
Position 1128: 2.3784235133409367e-05
