Gene = Bcl2l10
index = 175
Annotated 5SS: [598]
Annotated 3SS: [3252]
SMsplice 5SS: [75]
SMsplice 3SS: [3252]
top_k =  100
Partition function (log Z): -9.589573915867957

Sorted 5' Splice Sites (High to Low Probability):
Position 75: 0.8461479941615351
Position 415: 0.06783271080883613
Position 48: 0.06104900210858463
Position 598: 0.029064805673964023
Position 790: 0.02325526904690157
Position 2776: 0.008393813623959755
Position 2892: 0.007593145450011267
Position 119: 0.0067105086885922965
Position 2268: 0.005066305495255737
Position 1767: 0.004610456544388831
Position 54: 0.004294597709681216
Position 2001: 0.003313721222165687
Position 79: 0.0032829803807620924
Position 617: 0.0022238746909050925
Position 1561: 0.0019539268510627957
Position 3438: 0.0019259518413152043
Position 249: 0.0018888567548134539
Position 355: 0.0017082916337289328
Position 253: 0.0011483523300872306
Position 129: 4.307852407343603e-05
Position 92: 2.3463183752952404e-05
Position 69: 7.646177915780803e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3252: 0.9155930886415347
Position 2639: 0.03715212296057665
Position 284: 0.035409731061203875
Position 332: 0.014204239788979039
Position 529: 0.006481356387099559
Position 1717: 0.006373950465094705
Position 3589: 0.0061813016175054246
Position 3276: 0.0050693062637336425
Position 2132: 0.004570917053171839
Position 2232: 0.004267060390443295
Position 1623: 0.004185864859969407
Position 159: 0.0038843813053298024
Position 2163: 0.0035347678524042495
Position 913: 0.003452962025206418
Position 1461: 0.0032630737198348124
Position 3201: 0.00286269935665509
Position 1837: 0.002720274476639962
Position 3650: 0.002140260810370062
Position 2938: 0.0021039443958253924
Position 1233: 0.001946631677703144
Position 288: 0.0019016657439111882
Position 676: 0.0017473005690230182
Position 222: 0.001636982785842754
Position 1159: 0.0014926862830681924
Position 718: 0.0014512653588266372
Position 3425: 0.001196619385857222
Position 3004: 0.0011229425197099637
Position 258: 0.0011177748068552779
Position 182: 0.0009175013517350477
Position 3880: 0.0008221757130226703
Position 2199: 0.0007385077824848583
Position 2259: 0.0006136859750739651
Position 1193: 0.00043808164521350404
Position 363: 0.00028172698029014983
Position 575: 0.0002656933864424041
Position 143: 0.00023838255053883003
Position 134: 0.00015631791175932817
Position 235: 9.645785931512778e-07
Position 370: 3.478441092615596e-07
Position 394: 1.9462065514610773e-07
