Gene = Mllt11
index = 682
Annotated 5SS: [  35 3117]
Annotated 3SS: [ 2962 11704]
SMsplice 5SS: [302 587]
SMsplice 3SS: [ 443 2020]
top_k =  100
Partition function (log Z): -13.174146786053804

Sorted 5' Splice Sites (High to Low Probability):
Position 587: 0.5598931237864138
Position 35: 0.3638423065409852
Position 302: 0.3444238944688628
Position 631: 0.25505429297012544
Position 262: 0.10682302138816077
Position 358: 0.06799912495949527
Position 1083: 0.05518727009560162
Position 319: 0.03315436955636137
Position 296: 0.030734077273845393
Position 216: 0.023580521723373292
Position 1798: 0.017138863619858096
Position 639: 0.01695196403593364
Position 56: 0.004836512854159538
Position 2513: 0.004648191370129765
Position 183: 0.003213509522437675
Position 252: 0.001198034318949889
Position 218: 0.0009981639659967384
Position 187: 0.0007364522785001235
Position 285: 0.0007166397766921221
Position 412: 0.000667149405916908
Position 14: 0.00045752304660685503
Position 308: 0.00045252460210254967
Position 12: 2.756614757924636e-05
Position 108: 5.110061169061986e-06
Position 48: 4.040624181642112e-06
Position 141: 3.7653422130737527e-06
Position 130: 3.09421268451348e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 443: 0.783127826711002
Position 2020: 0.4105553030616841
Position 715: 0.1322635209989733
Position 6775: 0.09075858092592719
Position 959: 0.08205681169989784
Position 2962: 0.07164043064648251
Position 5544: 0.052018653919300675
Position 546: 0.043854235937460545
Position 4498: 0.04382520071392491
Position 1592: 0.029522348302911075
Position 147: 0.019013279677832274
Position 4592: 0.01737010545450349
Position 2382: 0.01735521041952313
Position 1080: 0.013234650820025486
Position 394: 0.010453404663122908
Position 783: 0.008093967744588069
Position 100: 0.007475175476269749
Position 3099: 0.007401010861070078
Position 2647: 0.007190543417149543
Position 2996: 0.0062890353888189286
Position 373: 0.005945133844903134
Position 2287: 0.005363043512094722
Position 2464: 0.0044931652020832515
Position 1475: 0.004364406583116538
Position 1397: 0.00392104388637205
Position 1019: 0.003602928636350034
Position 843: 0.003185112807263152
Position 103: 0.002781433417061915
Position 519: 0.0024329280853214305
Position 211: 0.001922704976568634
Position 238: 0.0003349715795189299
Position 202: 0.00029529073261682915
Position 153: 0.000262956116067453
Position 215: 0.0002498874472879584
Position 397: 9.355928547750099e-05
Position 173: 1.8172520782514456e-07
