Gene = Sf3b1
index = 971
Annotated 5SS: [  143  8248 10703 11106 12999 15380 20002 21311 21680 24189 24378 26099
 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 37179 39543]
Annotated 3SS: [ 8080 10597 10990 12918 15208 19763 21097 21557 23990 24275 25918 26382
 26566 27093 27319 27728 29221 30286 30552 31994 33019 36905 39325 39988]
SMsplice 5SS: [  143  8248 10703 11106 12999 15380 20002 20342 21311 21680 24189 24378
 26099 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 39543]
SMsplice 3SS: [ 8080 10597 10990 12918 15208 19763 20184 21097 21557 23990 24275 25918
 26382 26566 27093 27374 27728 29221 30286 30552 31994 33019 39325 39988]
top_k =  100
Partition function (log Z): 47.08222619098944

Sorted 5' Splice Sites (High to Low Probability):
Position 15380: 1.0000000000000029
Position 143: 0.9999947316881908
Position 21680: 0.9998813256951952
Position 26470: 0.9972118729481468
Position 12999: 0.995168996360355
Position 30470: 0.9779495604219188
Position 26838: 0.973775179744782
Position 27467: 0.972171166937366
Position 24189: 0.9685520223781713
Position 10703: 0.9671059138722492
Position 24378: 0.9658612427381931
Position 29444: 0.9532433746734152
Position 8248: 0.9474858904081781
Position 39543: 0.9297399299931645
Position 21311: 0.9218757988707841
Position 20002: 0.9002109705931969
Position 11106: 0.8886321037774196
Position 33152: 0.8426762727563956
Position 30665: 0.776613040636119
Position 27240: 0.7633784372446556
Position 32116: 0.7552236405957311
Position 26099: 0.7135156878796743
Position 20342: 0.6789592493467
Position 27855: 0.587579358120279
Position 15144: 0.2989710283377263
Position 4030: 0.21594168332694946
Position 26086: 0.18365791104095655
Position 27273: 0.10970786660553393
Position 23742: 0.10651575800200955
Position 4544: 0.09768957091434147
Position 27175: 0.09039404186206244
Position 11669: 0.08928094213087354
Position 15992: 0.08236174850559465
Position 21931: 0.08235863701095719
Position 1556: 0.05876325176560238
Position 21188: 0.05682333539494366
Position 2290: 0.05520367279568795
Position 28134: 0.053179938715631904
Position 8162: 0.052032982984404216
Position 26078: 0.04897651403579291
Position 20294: 0.04221841844915639
Position 28998: 0.03899876525424553
Position 20256: 0.03307044626620042
Position 27494: 0.026518377624344523
Position 29355: 0.02582654821199499
Position 25136: 0.022234852945702127
Position 4491: 0.020696160095232445
Position 11353: 0.019136257362809113
Position 1856: 0.018431396952806687
Position 12494: 0.018288064465123453
Position 11299: 0.017954136276058158
Position 13945: 0.014638209469978064
Position 30685: 0.013785482139077607
Position 26103: 0.013255924995274981
Position 10739: 0.01076587444975134
Position 29327: 0.0088314576548587
Position 10045: 0.00780143264120099
Position 1118: 0.007621763325139543
Position 24070: 0.007179352430853555
Position 13613: 0.005954095457629421
Position 9435: 0.0047078806216461645
Position 26751: 0.00461601937864582
Position 24358: 0.004341053666606386
Position 1574: 0.00428336954240314
Position 10635: 0.0040845677393875224
Position 20006: 0.003985777139071092
Position 3061: 0.0038852822724976055
Position 24503: 0.0037748702903577323
Position 10927: 0.003728840969139633
Position 27217: 0.003485159871574271
Position 649: 0.0029247169877667416
Position 25333: 0.0026680900683147776
Position 9553: 0.002589431634628027
Position 29409: 0.002309336307804219
Position 25198: 0.0022379415436338396
Position 30369: 0.002163966043419642
Position 26042: 0.0020687538535641226
Position 10743: 0.0016064576749492087
Position 26885: 0.0015186743307265614
Position 26663: 0.0011645933924851282
Position 26883: 0.0010232232892185313
Position 26116: 0.000942058600405083
Position 29975: 0.0007931552869285424
Position 29981: 0.000750825579132037
Position 26499: 0.00040898567597282784
Position 11131: 0.00013843942521678254
Position 1549: 0.00011150340713141126
Position 996: 5.5960249039760994e-05
Position 1246: 4.5133101674782224e-05
Position 296: 1.9747788321263794e-06
Position 22: 1.630535636927934e-06
Position 351: 1.0629831978087057e-06
Position 347: 6.000141419783216e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15208: 0.9998472120424201
Position 26382: 0.9975922517619634
Position 21557: 0.9945113106696393
Position 8080: 0.9935080840323937
Position 12918: 0.9909364223407059
Position 29221: 0.9896889053987895
Position 10597: 0.9865279695837735
Position 30286: 0.9846663791082675
Position 24275: 0.9739771666951551
Position 25918: 0.9524738987066832
Position 39325: 0.9407331899735631
Position 39988: 0.9311375247829539
