Gene = 2310057M21Rik
index = 36
Annotated 5SS: [  252  1027  1871  5300 12109]
Annotated 3SS: [  822  1797  5092 11656 18954]
SMsplice 5SS: [  252  1027 12109 13739]
SMsplice 3SS: [  822 12013 13655 18954]
top_k =  100
Partition function (log Z): -15.681452768071383

Sorted 5' Splice Sites (High to Low Probability):
Position 1027: 0.9351596574063251
Position 252: 0.7797536475947805
Position 741: 0.28878201041120066
Position 1871: 0.14005978885031645
Position 386: 0.06110918391729725
Position 1300: 0.029788307952984733
Position 278: 0.010144676942392213
Position 409: 0.010112308875912336
Position 4681: 0.0065075559560783276
Position 141: 0.0053824954231449845
Position 715: 0.0052827808537791515
Position 156: 0.0017302125435420131
Position 273: 0.0013567461997334724
Position 699: 0.0010411294532940733
Position 1628: 0.0009913156776200055
Position 686: 0.0009503041177822473
Position 693: 0.0008694885203041721
Position 735: 0.000786887005592779
Position 703: 0.0007121063718507196
Position 833: 0.0006969466562097289
Position 551: 0.0004259986382079014
Position 56: 0.0003353527956307584
Position 373: 0.0002550847085027705
Position 567: 0.00021495772306063442
Position 926: 1.7717391069343043e-05
Position 1244: 7.62949915209319e-06
Position 1263: 5.1669052555208945e-06
Position 959: 2.0289695829259366e-06
Position 909: 1.8577920439517057e-06
Position 73: 4.699509251643662e-07
Position 203: 3.4525907418418756e-07
Position 376: 8.33045341839309e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 822: 0.9487605121823866
Position 9802: 0.21643815688213563
Position 1383: 0.15678529592902873
Position 5092: 0.13155199571873688
Position 1797: 0.12994189021059882
Position 627: 0.1288454635765842
Position 11656: 0.10988015671229234
Position 11680: 0.10070362203495119
Position 7425: 0.0666994752249786
Position 9542: 0.04344635105886679
Position 1483: 0.02186596838009018
Position 826: 0.021730988559942592
Position 1192: 0.021689714015544967
Position 7456: 0.019251811167211655
Position 599: 0.0190481041258011
Position 1655: 0.017487584706159437
Position 2074: 0.017122501038173588
Position 4546: 0.015946849076187788
Position 2612: 0.013051406542630244
Position 1605: 0.011209784467886489
Position 567: 0.011070628560036815
Position 944: 0.00975537070147929
Position 4542: 0.006290500564259918
Position 633: 0.006245694905049127
Position 1617: 0.004083456945787298
Position 1331: 0.00391646588956639
Position 1692: 0.0032417731544836697
Position 1328: 0.0030934422237324627
Position 1115: 0.002995425650553202
Position 3020: 0.0029494585748679556
Position 1386: 0.0029293503445207572
Position 1660: 0.001820708188293444
Position 2805: 0.0017664341863046764
Position 499: 0.0017106367960357566
Position 1352: 0.0014323683702484632
Position 4561: 0.0012767405936626457
Position 1158: 0.0011639617180000603
Position 1081: 0.000910903597482673
Position 1164: 0.0008664412127746105
Position 449: 0.0005350020436285906
Position 1107: 0.0004029100410031171
Position 521: 0.0002813747715795708
Position 693: 0.00027932549684840603
Position 603: 0.0002742107325481146
Position 1120: 0.0002669810859186162
Position 714: 0.0002548876665029372
Position 735: 0.00017009173517930956
Position 939: 0.00014863713484979937
Position 1026: 0.00014378305451685615
Position 543: 0.00014359450245392304
Position 690: 0.00011577732782803081
Position 428: 9.665807891190415e-05
Position 1043: 9.619200340163682e-05
Position 426: 6.700096591701269e-05
Position 228: 5.748524518253684e-05
Position 738: 5.376167278400262e-05
Position 968: 4.542263046832161e-05
Position 251: 2.0329540664155717e-05
Position 265: 1.8556435868568275e-05
Position 336: 1.3612777489119838e-05
Position 244: 1.0813959653612936e-05
Position 318: 1.0440976651077175e-05
