Gene = Crcp
index = 294
Annotated 5SS: [  118  5659  8629 13011 19694]
Annotated 3SS: [ 5621  8529 12915 19635 30414]
SMsplice 5SS: [  627  5659  8629 13011 17572 19214 19694]
SMsplice 3SS: [ 5621  8529 12915 17474 19117 19635 30414]
top_k =  100
Partition function (log Z): -6.279257948030285

Sorted 5' Splice Sites (High to Low Probability):
Position 8629: 0.9999999999999948
Position 19694: 0.9853299105867321
Position 5659: 0.9845968222649438
Position 13011: 0.91643670826235
Position 17572: 0.729787435244265
Position 627: 0.5173354731966882
Position 205: 0.4224238732956593
Position 1562: 0.12703228251811963
Position 2298: 0.11668864204965627
Position 118: 0.11422303320427032
Position 39: 0.08941939982717835
Position 13040: 0.08356329173764399
Position 4954: 0.07487326930889023
Position 19465: 0.0743081811592401
Position 15892: 0.059418255113184465
Position 64: 0.037012526779967726
Position 2144: 0.03654199928688787
Position 18174: 0.03506223995474089
Position 1570: 0.02579856224274576
Position 3536: 0.025741911057248268
Position 2199: 0.025549845983588913
Position 89: 0.008595284406695897
Position 7180: 0.003510111958969716
Position 239: 0.001149351538824458
Position 214: 0.000611289187663251
Position 1469: 0.00038184369561832123
Position 229: 0.0002456950785581384
Position 1318: 0.00020048760826362613
Position 391: 0.00016168402950261475

Sorted 3' Splice Sites (High to Low Probability):
Position 8529: 0.9999999999999949
Position 12915: 0.9852621911487939
Position 5621: 0.9845968222649434
Position 19635: 0.9329636028224917
Position 17474: 0.729787435244265
Position 30414: 0.5387263787939176
Position 2059: 0.17878048732013296
Position 1468: 0.15148321406738546
Position 19350: 0.14134457833674277
Position 498: 0.10148938423777704
Position 24603: 0.0800850716824646
Position 4846: 0.0748732693088902
Position 26924: 0.06536172031397428
Position 15801: 0.059418255113184465
Position 21197: 0.056664100086415356
Position 502: 0.05273640887094542
Position 22140: 0.037089211622573504
Position 20246: 0.03571670754476226
Position 18081: 0.03506223995474089
Position 25131: 0.027113812162271794
Position 3464: 0.025741911057248264
Position 21059: 0.024224580649860224
Position 20250: 0.02412649927205702
Position 22065: 0.02211805885578636
Position 546: 0.019532482716861824
Position 22463: 0.017005431446914597
Position 462: 0.015999594031735082
Position 12694: 0.01473780885120057
Position 23903: 0.01436871617267134
Position 21504: 0.00965287448639542
Position 20635: 0.006834902022867486
Position 22174: 0.006697983805252675
Position 19909: 0.0056099098324639786
Position 21159: 0.0051023052002441335
Position 20483: 0.0028702415161182245
Position 20155: 0.0028414519496000445
Position 563: 0.002402814988996838
Position 7017: 0.0018515593106374416
Position 6943: 0.0016585526483322746
Position 20902: 0.0016516662920879493
Position 20505: 0.0014682868780375162
Position 1207: 0.0005725533023300734
Position 486: 0.00015055177618628196
Position 1345: 0.00012513105243084223
Position 589: 5.646604963865677e-05
Position 1255: 4.218551547309528e-05
