Gene = Atp6v1h
index = 152
Annotated 5SS: [  199  1484  6032 10373 12649 15054 18044 34408 41390 50183 52858 60772
 66982]
Annotated 3SS: [ 1336  5928 10282 12534 14948 17989 34309 41196 50003 52731 60669 66867
 79024]
SMsplice 5SS: [  199  1501  6032 10373 12649 15054 34408 41390 50161 52858 60772 66982]
SMsplice 3SS: [ 1336  5928 10282 12534 14948 34309 41196 50003 52731 60669 66867 79024]
top_k =  100
Partition function (log Z): -22.886552108193847

Sorted 5' Splice Sites (High to Low Probability):
Position 6032: 0.9999999999999954
Position 15054: 0.9562435218041763
Position 199: 0.9021113742256183
Position 12649: 0.8139018386935924
Position 1501: 0.6937234758539101
Position 10373: 0.6043793749069213
Position 10414: 0.3606836283208292
Position 16141: 0.3351220397323552
Position 582: 0.3183908372903144
Position 4559: 0.24199696010593463
Position 12801: 0.2251448586407949
Position 16135: 0.21762889783526304
Position 1484: 0.20775178393780186
Position 1221: 0.19375996794499087
Position 590: 0.15930813649479572
Position 5553: 0.14613832171991115
Position 12326: 0.13218440753616148
Position 17316: 0.11059864926760407
Position 10693: 0.10454201612146917
Position 1494: 0.06320115753227297
Position 12294: 0.05230347653233604
Position 546: 0.047252295068886035
Position 12250: 0.046229354259758666
Position 5548: 0.03816567441005386
Position 2763: 0.031026972807468824
Position 14486: 0.028665302357392567
Position 813: 0.026257504608132653
Position 807: 0.025864754071553708
Position 1446: 0.02479544584462831
Position 16434: 0.0215839873978283
Position 18044: 0.01526828456237496
Position 578: 0.011139765038921346
Position 169: 0.0008779481218393238
Position 72: 0.0007806921778447086
Position 320: 0.0004869885498581233
Position 266: 0.00047038656872614993
Position 86: 4.700992018903955e-05
Position 214: 4.4522914906613386e-05
Position 98: 1.6353183400560537e-05
Position 12: 1.6292488550977562e-05
Position 49: 1.199796837342488e-05
Position 632: 1.195884183998873e-05
Position 107: 7.886518483540897e-06
Position 428: 3.1913585120698733e-06
Position 501: 3.0730141455208016e-06
Position 479: 3.0114139930073395e-06
Position 367: 8.029896351610737e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12534: 0.9999999999999957
Position 1336: 0.9894718631686138
Position 5928: 0.9703275814499904
Position 14948: 0.9330929459686482
Position 10282: 0.8611588628251708
Position 18251: 0.7079843085090323
Position 16027: 0.5414678606260961
Position 4410: 0.24199696010593452
Position 12131: 0.2307172383282555
Position 408: 0.20652769219266903
Position 5479: 0.18430399612996515
Position 17084: 0.16005862543762453
Position 1095: 0.12950137471571047
Position 471: 0.11924937099190773
Position 20485: 0.11099651477163454
Position 10133: 0.10390414040258016
Position 447: 0.0745848369982372
Position 15976: 0.06685856147853649
Position 10543: 0.0593318247802259
Position 16304: 0.04841032716711129
Position 711: 0.041842774057241204
Position 1125: 0.04135009472953811
Position 2573: 0.031026972807468786
Position 5829: 0.029672418550005027
Position 581: 0.029639026478171744
Position 14399: 0.028665302357392567
Position 14834: 0.027027302535044935
Position 12764: 0.02567459594632855
Position 18182: 0.023408227985034176
Position 475: 0.021460970133080123
Position 10570: 0.02134503308163497
Position 10487: 0.015658183110798155
Position 18023: 0.015268284562374959
Position 16485: 0.01502757192211161
Position 12730: 0.01328595216073439
Position 952: 0.010910085979424203
Position 10603: 0.008206975148810148
Position 17510: 0.006844849636352773
Position 750: 0.003837566134878461
Position 424: 0.0031421983013341275
Position 1021: 0.002720162852617602
Position 681: 0.0010535872529075006
Position 684: 0.0008445198468967746
Position 384: 0.0001371708668096753
Position 12733: 8.614922732695685e-05
Position 264: 2.178695337514203e-05
Position 305: 1.7749719798838445e-05
Position 281: 1.0259594686255688e-05
Position 538: 6.0726568198787065e-06
Position 300: 3.4759740329876176e-06
Position 308: 3.256719769497895e-06
Position 586: 2.5542426297413533e-06
Position 327: 1.6338097865285758e-07
