Gene = Prr19
index = 861
Annotated 5SS: [  64 2087]
Annotated 3SS: [1461 2170]
SMsplice 5SS: [  64 1567]
SMsplice 3SS: [1461 2135]
top_k =  100
Partition function (log Z): -3.733756695172692

Sorted 5' Splice Sites (High to Low Probability):
Position 1567: 0.9612019196729935
Position 64: 0.7799769468468252
Position 1864: 0.5331516745589637
Position 593: 0.28718954378557815
Position 2087: 0.08760563946621573
Position 44: 0.041010156235098766
Position 941: 0.011742209314216795
Position 173: 0.0026342528861171555
Position 1763: 0.0019441208972232797
Position 1726: 0.0015662877443713495
Position 398: 0.0011578909249708308
Position 1689: 0.0009044070370966214
Position 48: 0.0005951548375627873
Position 901: 0.00046883713931935737
Position 690: 0.0004195773031535447
Position 208: 0.00030683879710343716
Position 608: 0.00028674464542582267
Position 182: 0.00018367801708304852
Position 711: 5.201224813057592e-06
Position 1592: 6.517582891270366e-07
Position 31: 2.4103167912316276e-07
Position 26: 7.056625785822133e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1461: 0.99067270194768
Position 2135: 0.5840199042899653
Position 1760: 0.1744222923993739
Position 2170: 0.13355407786695542
Position 2380: 0.11957986114401425
Position 1657: 0.09961497965425156
Position 1811: 0.09048424676673451
Position 1638: 0.0791562718224813
Position 1788: 0.07075045175553639
Position 444: 0.0588195199717298
Position 1684: 0.03964095436348781
Position 2330: 0.03396280780101291
Position 1941: 0.02890767528675789
Position 1963: 0.0242095537839769
Position 2478: 0.023511335979409277
Position 1688: 0.01570045227902788
Position 532: 0.013784837118441482
Position 516: 0.013764574682783904
Position 416: 0.011191651837682176
Position 805: 0.011101307521440182
Position 1414: 0.008798051070170966
Position 2172: 0.008644293700218271
Position 1973: 0.008126462436429517
Position 1984: 0.006772823815146648
Position 2312: 0.006637206109207932
Position 1725: 0.006234971936783754
Position 1903: 0.005395062629213631
Position 347: 0.005064182253571477
Position 2353: 0.005005957052449336
Position 564: 0.00469591630053847
Position 2022: 0.003321932122653138
Position 303: 0.003243667032536067
Position 2502: 0.0032420676512494714
Position 2537: 0.002991532703118217
Position 146: 0.0026944941329639736
Position 1800: 0.0026080837945307985
Position 1976: 0.0024179135955683766
Position 1762: 0.001985157177160684
Position 2419: 0.0017938592531624113
Position 2514: 0.0014159540563985853
Position 1816: 0.001343027345929954
Position 835: 0.000713185903437341
Position 1665: 0.0004312836908350014
Position 260: 0.0003486186287292217
Position 452: 0.00033086368196167705
Position 1694: 0.0002989119357042396
Position 1486: 0.00028184846240845003
Position 265: 0.00022446097975724875
Position 1506: 0.00017898758930560217
Position 2065: 0.00017827807720774224
Position 1503: 4.594482614622473e-05
Position 1494: 1.6460578851416854e-05
Position 1849: 1.5056859199724083e-05
Position 1165: 3.5328277249788673e-06
Position 1512: 1.785880366122701e-06
Position 1330: 6.868173478977234e-07
