Gene = Nckipsd
index = 733
Annotated 5SS: [ 287 2788 3386 3602 4342 5752 5984 6201 6380 6689 6885 7152]
Annotated 3SS: [2677 3180 3510 3850 5580 5896 6061 6298 6559 6791 6978 9173]
SMsplice 5SS: [ 253 2788 3386 3602 5752 5984 6201 6421 6689 6885 7152]
SMsplice 3SS: [2677 3180 3510 5580 5896 6061 6298 6559 6791 6978 9173]
top_k =  100
Partition function (log Z): 21.44658384183485

Sorted 5' Splice Sites (High to Low Probability):
Position 6885: 0.9709173519642701
Position 6689: 0.9663914839664781
Position 5752: 0.9648973163598371
Position 5984: 0.9367474216879629
Position 3602: 0.936343295968399
Position 7152: 0.9247993079051566
Position 3386: 0.8446703787789257
Position 6201: 0.6989857698962653
Position 6421: 0.6157915784250901
Position 9525: 0.5740996034531312
Position 253: 0.5046326135486168
Position 2788: 0.4953967642092111
Position 2809: 0.4734556538093848
Position 287: 0.4734437586489477
Position 6380: 0.36691670215331834
Position 9319: 0.3163667925733932
Position 4641: 0.28677908511933603
Position 6206: 0.2698415625903245
Position 2535: 0.25530755874612965
Position 3988: 0.13819671899844796
Position 9760: 0.11867667469636707
Position 4342: 0.09503622751570344
Position 3308: 0.07507613441810498
Position 3575: 0.026946130209201682
Position 3393: 0.025864257386862426
Position 1073: 0.025725383599595628
Position 5796: 0.02364612883332539
Position 220: 0.019802229133212917
Position 3287: 0.019766771951467015
Position 3586: 0.019708958987966645
Position 2150: 0.019247881747652275
Position 427: 0.017465210246348263
Position 7243: 0.014958362735931959
Position 1396: 0.011584562063262638
Position 5697: 0.009502270224247057
Position 6694: 0.008928517628228855
Position 3399: 0.008183344926332221
Position 8426: 0.007619728220623418
Position 3696: 0.007569119377386555
Position 3878: 0.00576521752066418
Position 4656: 0.005609979695777345
Position 2758: 0.003945799837326495
Position 4443: 0.003826320376348512
Position 3731: 0.002796736191530827
Position 3322: 0.0027432254065682753
Position 3621: 0.0026892694779436202
Position 6028: 0.0025780774969401143
Position 7484: 0.0025768876537095617
Position 3245: 0.002561552527808213
Position 3264: 0.002471315103916718
Position 4775: 0.002108992436238972
Position 3559: 0.002024572393749942
Position 2866: 0.0019363253503773114
Position 4930: 0.0014921075683032028
Position 6361: 0.001395809331591635
Position 4264: 0.001310466697417316
Position 2792: 0.0011670177040548886
Position 6909: 0.0009721605809321583
Position 217: 0.0008199403090184114
Position 3416: 0.0006468576082248913
Position 5950: 0.0005906434279659859
Position 3312: 0.0005834341585716901
Position 130: 0.0005022682314212879
Position 2931: 0.0004904846146844427
Position 5713: 0.00043670004291766393
Position 191: 0.0004327498579805643
Position 1065: 0.00039831544885944646
Position 2834: 0.0003555115464858355
Position 5966: 0.00025929534805048697
Position 3636: 0.00021677723680493525
Position 118: 0.00013058339938466087
Position 166: 1.8163596748850755e-05
Position 4075: 1.3270789147510974e-05
Position 774: 4.49732901185706e-06
Position 73: 4.425801802933296e-06
Position 240: 2.460231472514519e-06
Position 396: 1.3108186156491457e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6298: 0.9807240035801955
Position 3180: 0.9763552558024651
Position 6791: 0.971483410988144
Position 3510: 0.9538375157539838
Position 5896: 0.9460693032291276
Position 6559: 0.9182425497433121
Position 2677: 0.8708013400811763
Position 5580: 0.8503406096285492
Position 6978: 0.8417185180945047
Position 6061: 0.8372807612561145
Position 9404: 0.5970582950676783
Position 9873: 0.5267957503613058
Position 9173: 0.44306750045831633
Position 2453: 0.25316489170861556
Position 4489: 0.22033860673682468
Position 9619: 0.2116526412932084
Position 3850: 0.19466251528473166
Position 5650: 0.14622068173608924
Position 2653: 0.08778506023976566
Position 6117: 0.0851559514951293
Position 7000: 0.07955800631379235
Position 9233: 0.07741521133083042
Position 6585: 0.05039190927078718
Position 3489: 0.044176091776790556
Position 4430: 0.04221923106956084
Position 6097: 0.036885097429797266
Position 9842: 0.03260881917016223
Position 9800: 0.0313259246158668
Position 7034: 0.028886479723800894
Position 923: 0.025990951996269662
Position 4044: 0.02099460886879819
Position 7043: 0.019979419419990527
Position 4383: 0.019977472500147635
Position 9086: 0.01838215520886594
Position 1997: 0.016835410108928178
Position 4442: 0.013680074884929012
Position 7089: 0.012664042814999546
Position 4278: 0.010298452821152937
Position 2226: 0.010233745957740435
Position 2585: 0.010070077830353883
Position 8299: 0.007619728220623418
Position 10233: 0.007561841153246459
Position 10052: 0.007418143755615334
Position 309: 0.007242987934620543
Position 4114: 0.006160716051683727
Position 3184: 0.005696426363398831
Position 335: 0.005516614488325986
Position 6802: 0.0050532790525308425
Position 6596: 0.004949089530900418
Position 1200: 0.004609513766896408
Position 9024: 0.004498426100344084
Position 7271: 0.004132579468720083
Position 4119: 0.004052784793387682
Position 4751: 0.003601100004542174
Position 4081: 0.0034636040490993985
Position 1124: 0.002819031188444886
Position 2041: 0.0024124716387241
Position 342: 0.0024112138794812775
Position 1353: 0.0022049468369333327
Position 5605: 0.002051425384217614
Position 6306: 0.002007028333777097
Position 286: 0.0019866002666642448
Position 5825: 0.0019629783256364026
Position 5832: 0.0015540204793493906
Position 6122: 0.001337702547635023
Position 1332: 0.0009962034382095526
Position 1104: 0.0009548668327784606
Position 6536: 0.0009179050006521482
Position 7342: 0.0008971624263993305
Position 6443: 0.0007417328028222353
Position 4023: 0.000689219652526672
Position 3139: 0.0005362489820462946
Position 5906: 0.0005269006958806182
Position 7300: 0.0003603783195752891
Position 6688: 0.000308124925564757
Position 3522: 0.00026059343108200125
Position 988: 0.00013274705218539198
Position 387: 9.699954404279021e-05
Position 6828: 6.402357549126554e-05
Position 7057: 1.3603429445976135e-05
Position 7068: 1.3031437068848266e-05
Position 662: 4.497329011857055e-06
