Gene = AT4G04900
index = 662
Annotated 5SS: [ 322  890 1444 1666]
Annotated 3SS: [ 674 1339 1562 2187]
SMsplice 5SS: [ 890 1072 1444 1666 1863]
SMsplice 3SS: [ 970 1339 1562 1768 2187]
Partition function (log Z): 4.405364587689617

Sorted 5' Splice Sites (High to Low Probability):
Position 1666: 0.998431522758522
Position 1444: 0.9592673337636306
Position 890: 0.7649375104337544
Position 322: 0.7446197028898005
Position 1072: 0.5392716834646378
Position 1863: 0.40693266625818975
Position 2066: 0.3220594254415563
Position 757: 0.18770284606589668
Position 1083: 0.11652967502852465
Position 2027: 0.09192709014581339
Position 872: 0.043487794016468025
Position 1255: 0.03940626089434577
Position 1045: 0.03553740286047161
Position 1042: 0.02260956665897596
Position 1020: 0.019223297617172015
Position 1939: 0.016162480369719033
Position 1061: 0.01559285289396405
Position 1475: 0.010708874922118637
Position 1427: 0.008836372562875932
Position 1439: 0.006327730426894055
Position 137: 0.00578377704151732
Position 1498: 0.005112789463822179
Position 2105: 0.004839024501752488
Position 426: 0.003789290136164408
Position 2116: 0.003626833612146852
Position 1033: 0.0032478787739965514
Position 334: 0.002882557686831845
Position 1030: 0.002706921412374665
Position 812: 0.0026190169724759015
Position 1977: 0.0025191097888049904
Position 1300: 0.002252412365091157
Position 1270: 0.0016644747425239895
Position 2037: 0.0013160742161206765
Position 1418: 0.001246385070485023
Position 594: 0.0007499646161272414
Position 281: 0.000676076822159908
Position 1670: 0.0005927740680100857
Position 1238: 0.0005249503699829951
Position 2406: 0.0005121118836657241
Position 306: 0.0004696128402719921
Position 604: 0.0004267396052222919
Position 1487: 0.0004011262088291386
Position 834: 0.00026038217594578016
Position 1829: 0.00024092598458199895
Position 72: 0.00019559504060787528
Position 1236: 0.00019203464790892776
Position 2290: 0.00017479552058733745
Position 1618: 0.00015162028446901452
Position 476: 0.00014979244028381607
Position 2346: 0.000147966051479358
Position 421: 0.00014561365121611378
Position 1184: 0.0001315808651296821
Position 259: 0.00011640906317038657
Position 2363: 0.00011629858299522057
Position 1994: 0.00011068831367531411
Position 60: 0.00011023563159239754
Position 1456: 9.943849938915548e-05
Position 660: 7.299657581957326e-05
Position 48: 7.187258263595475e-05
Position 1227: 7.113053567787466e-05
Position 765: 6.549080962352588e-05
Position 1192: 6.368638877099859e-05
Position 2376: 5.9851951912501846e-05
Position 1387: 4.8074920975250667e-05
Position 383: 4.449791073486933e-05
Position 1769: 4.3899935733001725e-05
Position 804: 4.257479995831097e-05
Position 1285: 3.7687591531593714e-05
Position 342: 3.591398056445963e-05
Position 615: 3.560595470139419e-05
Position 36: 2.7889065045780513e-05
Position 817: 2.5537240642770257e-05
Position 392: 2.4283198044722648e-05
Position 530: 2.411039152853817e-05
Position 749: 2.0114567178466723e-05
Position 463: 1.9813633581638433e-05
Position 1681: 1.8582787870310726e-05
Position 1292: 1.7617273430043582e-05
Position 2429: 1.7409231019746707e-05
Position 1787: 1.5852924589898563e-05
Position 24: 1.4415304032715155e-05
Position 1430: 1.4307148812005548e-05
Position 12: 1.3506213810469234e-05
Position 978: 7.58432830137886e-06
Position 707: 6.6003628847142326e-06
Position 2434: 4.360987966822982e-06
Position 1290: 3.585484205026061e-06
Position 158: 3.0238968538075285e-06
Position 627: 2.8120530131629067e-06
Position 1306: 2.2794777315866162e-06
Position 1578: 2.2168593559563027e-06
Position 1705: 1.8362671107119014e-06
Position 2247: 1.6203851549937263e-06
Position 1516: 1.255417274513912e-06
Position 710: 1.0736121809089088e-06
Position 684: 1.0133158802546693e-06
Position 1396: 9.547817597121628e-07
Position 163: 9.369654061696314e-07
Position 619: 8.400883810318571e-07
Position 938: 7.311269031647503e-07
Position 2131: 6.166010554979458e-07
Position 2464: 5.989558278235393e-07
Position 1567: 4.865651256816076e-07
Position 1374: 4.416799065715085e-07
Position 1727: 4.4110260912477593e-07
Position 182: 3.3358272975549955e-07
Position 2443: 3.280084476613373e-07
Position 2145: 1.1351860299272893e-07
Position 2520: 5.3535819686067745e-08
Position 1342: 5.0219486690514074e-08
Position 198: 4.453405834720095e-08
Position 2509: 4.199869818822501e-08
Position 2549: 2.9074219433775085e-08
Position 1333: 2.4972575899444754e-08
Position 2178: 1.2573131036420398e-08
Position 2525: 1.2064017428781071e-08
Position 2169: 7.4043572271772624e-09
Position 1538: 4.5493944415442156e-09
Position 1571: 4.3898308408388306e-09
Position 2206: 3.2092343200354946e-09
Position 2518: 2.4632767228132314e-09
Position 2532: 1.813516378705187e-09
Position 2523: 6.284186118751777e-10
Position 1548: 5.619036283027463e-10
Position 1557: 3.7746979722577626e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2187: 0.9353079944581376
Position 1339: 0.8799266882840081
Position 1562: 0.8643657252433279
Position 970: 0.8084910220455929
Position 1768: 0.7491875475718109
Position 674: 0.2588807925106538
Position 627: 0.1914657754483669
Position 651: 0.15149860408534202
Position 1577: 0.06576688680751637
Position 538: 0.06468586018985271
Position 1184: 0.051619964674032376
Position 2015: 0.04253881857404873
Position 849: 0.037932908328874845
Position 1845: 0.036485843545472074
Position 1567: 0.03201922000886307
Position 1945: 0.02725845068761556
Position 1288: 0.02252480600544826
Position 1530: 0.020290611579362666
Position 489: 0.019150279865575884
Position 1938: 0.01579276188743793
Position 1808: 0.015544084647453141
Position 1384: 0.009409385649886078
Position 1319: 0.008230086599438866
Position 1782: 0.008007038459569021
Position 2131: 0.007968130125275212
Position 687: 0.0069013985281185675
Position 476: 0.006888614821596985
Position 756: 0.0067563615133841085
Position 978: 0.006023557538339962
Position 1538: 0.005705308973770507
Position 498: 0.004457164505094933
Position 1960: 0.004273781539387458
Position 210: 0.004071356833190372
Position 1571: 0.003989605884263766
Position 2137: 0.00260342070095183
Position 594: 0.002308534170592175
Position 1245: 0.0022749868350182855
Position 796: 0.0019341077925001337
Position 2199: 0.0019127814209060486
Position 684: 0.0016061033777918737
Position 736: 0.0014714313643791525
Position 214: 0.0013133314611478836
Position 1192: 0.0012666991725579142
Position 983: 0.001237351694844355
Position 804: 0.0011277862956223525
Position 2223: 0.000913745645347547
Position 541: 0.0006440926726533193
Position 2037: 0.000542591808082839
Position 2512: 0.0005104853287858491
Position 1516: 0.0003223319517139785
Position 1080: 0.0003147928620848794
Position 1910: 0.0003140991708964721
Position 775: 0.000309247359032659
Position 1821: 0.00027668718001628445
Position 212: 0.00027090993661285466
Position 862: 0.0002600673657912989
Position 1357: 0.00023728580131590708
Position 227: 0.00021831765866709847
Position 2405: 0.00021436271762489108
Position 1355: 0.00020414869766956727
Position 1366: 0.000193615221931358
Position 1603: 0.00016795733364509332
Position 1513: 0.00016109067437224142
Position 740: 0.0001555158965060226
Position 1351: 0.00015549623760979748
Position 1353: 0.00014839815348097893
Position 2455: 0.0001457998781404406
Position 2558: 0.0001223240058583644
Position 698: 0.00011720617792273141
Position 786: 9.993277658038193e-05
Position 811: 9.850218891136207e-05
Position 703: 9.662597007282481e-05
Position 1618: 9.577920893356436e-05
Position 1824: 9.470877560769916e-05
Position 2564: 9.320852843640056e-05
Position 700: 9.138842031008795e-05
Position 172: 8.614213153804803e-05
Position 1977: 8.031573587127907e-05
Position 2206: 8.002552113600179e-05
Position 2247: 7.749538176184527e-05
Position 2058: 5.922418285831443e-05
Position 1290: 5.763145365306039e-05
Position 2145: 5.654116786678882e-05
Position 1589: 4.2364927849097755e-05
Position 749: 3.797856068434447e-05
Position 1347: 3.1504916395961077e-05
Position 1103: 2.547847128260554e-05
Position 696: 1.8974695394937168e-05
Position 2523: 1.7910385646789984e-05
Position 237: 1.7523758906064796e-05
Position 2429: 1.5811498881068903e-05
Position 2235: 1.1831840708341535e-05
Position 234: 9.369988771691065e-06
Position 1042: 6.878972020216741e-06
Position 2065: 6.779558392670664e-06
Position 2393: 6.346974470883593e-06
Position 1416: 6.006067739552302e-06
Position 2612: 5.521898870996404e-06
Position 1050: 5.389011943136577e-06
Position 1487: 4.782540576530674e-06
Position 2214: 4.670304069600326e-06
Position 1255: 4.364677470112101e-06
Position 242: 3.1153557252657473e-06
Position 2279: 3.015809926484545e-06
Position 141: 2.892158285720223e-06
Position 765: 2.2913580864044896e-06
Position 1627: 2.286106758214686e-06
Position 1850: 2.2552351495495664e-06
Position 342: 2.2356475560480665e-06
Position 2282: 2.210804357495203e-06
Position 1028: 1.7063472622906303e-06
Position 2412: 1.291406507886192e-06
Position 250: 8.749771283707415e-07
Position 1430: 6.254885349675992e-07
Position 2338: 5.517774618320609e-07
Position 321: 5.261958309809029e-07
Position 1852: 3.95385973187607e-07
Position 2577: 3.1663200602864297e-07
Position 2570: 3.102420963740509e-07
Position 255: 2.1863149491104668e-07
Position 1456: 2.1077494312554956e-07
Position 1498: 1.8081524075814628e-07
Position 2581: 1.2554610649093497e-07
Position 2287: 8.381843997846838e-08
Position 2290: 7.968231369678638e-08
Position 313: 4.470744384095182e-08
Position 253: 3.099785358253907e-08
Position 2293: 1.8629253064631094e-08
Position 1448: 1.1950716293354143e-08
Position 2296: 7.656076998972144e-09
Position 1670: 2.2000559706625568e-09
Position 2300: 1.5283451329018695e-09
Position 306: 1.3343064005597014e-09
