Gene = AT2G20830
index = 203
Annotated 5SS: [ 540 1214]
Annotated 3SS: [ 818 1748]
SMsplice 5SS: [1214]
SMsplice 3SS: [1748]
Partition function (log Z): -10.675550610368031

Sorted 5' Splice Sites (High to Low Probability):
Position 1214: 0.7931449241050295
Position 613: 0.32672299139203653
Position 1910: 0.09902594115566156
Position 30: 0.09816719977184048
Position 1612: 0.07528538581074974
Position 617: 0.04778249305869717
Position 976: 0.045010805251066585
Position 329: 0.04343822617368103
Position 1955: 0.01670300747506515
Position 1594: 0.015144753587060623
Position 608: 0.014386328705432602
Position 540: 0.012898622581077194
Position 294: 0.01279992470772481
Position 1249: 0.012172041490293658
Position 651: 0.01088770447748212
Position 739: 0.010030134408926389
Position 631: 0.008594948693519863
Position 722: 0.007502944123687911
Position 1585: 0.005818297986747143
Position 670: 0.004621242903975438
Position 1619: 0.003978321311787452
Position 1466: 0.003779962179559544
Position 1631: 0.003403873698324401
Position 1857: 0.003318687306999811
Position 991: 0.0029647117960281853
Position 1048: 0.002875332154299234
Position 750: 0.002760297200992089
Position 951: 0.0026698498079380526
Position 1403: 0.0023944582542795327
Position 2194: 0.00236991487968092
Position 2269: 0.002247675378683375
Position 640: 0.0018894248276788235
Position 359: 0.0018414239922893167
Position 672: 0.0018366907219845182
Position 245: 0.001598589364112848
Position 281: 0.0015070350434497825
Position 1485: 0.0013975692704818162
Position 1951: 0.0013636862375147633
Position 1599: 0.0013475427250448106
Position 1455: 0.0013426279166085838
Position 1490: 0.0012352094154901765
Position 674: 0.001154501978659238
Position 55: 0.001150386998375422
Position 2278: 0.001146646726757485
Position 1218: 0.0010663226343091117
Position 69: 0.0009178390546966921
Position 980: 0.0007972868134035094
Position 2175: 0.0006844060783182672
Position 1616: 0.0006443540002711373
Position 1661: 0.0006125608191204305
Position 1819: 0.0005611081040950864
Position 1683: 0.0005566517842100284
Position 862: 0.000487216183745906
Position 1036: 0.0004532714543332983
Position 1238: 0.0004473649716205334
Position 487: 0.0004463555151958507
Position 655: 0.0003772811752556579
Position 506: 0.00036319384989790714
Position 65: 0.0003500633564622288
Position 1351: 0.00032039260491855407
Position 1011: 0.0002875408034128745
Position 1430: 0.00028291933109890244
Position 1643: 0.0002573342051731654
Position 1162: 0.0002542271212975242
Position 1947: 0.00022809910227892985
Position 1689: 0.00022303478596679045
Position 1607: 0.00020777248414023385
Position 1473: 0.00020354339227119132
Position 2287: 0.00019896209145101566
Position 1542: 0.00019095289077906977
Position 678: 0.00019087917849082854
Position 1459: 0.00018485894493335087
Position 1601: 0.00016384052918298978
Position 1114: 0.00014859848171490842
Position 190: 0.00014813858825342185
Position 1407: 0.00014684127460298907
Position 1536: 0.0001388225245768272
Position 34: 0.00013504885532713713
Position 1321: 0.00012717849009398087
Position 415: 0.0001240058715614154
Position 1959: 0.00011679293426837248
Position 943: 0.00011221329104689385
Position 704: 0.0001083090063732443
Position 1937: 0.00010249536614681999
Position 691: 8.892246084074962e-05
Position 1088: 7.905447047189951e-05
Position 988: 6.941871868121663e-05
Position 1604: 6.62108140566414e-05
Position 1495: 6.332309932467818e-05
Position 1080: 5.9475385193808364e-05
Position 1014: 5.8809309517237936e-05
Position 233: 5.8674338807431215e-05
Position 272: 4.514308330404722e-05
Position 257: 3.943283619593363e-05
Position 2093: 3.6720729052641636e-05
Position 104: 3.389843164260469e-05
Position 260: 3.2001044218875016e-05
Position 161: 3.1840858121236334e-05
Position 2069: 3.1482294336284594e-05
Position 39: 3.1181491225468056e-05
Position 1319: 3.0845728401289094e-05
Position 1610: 2.9610956979393403e-05
Position 1038: 2.7832735244628083e-05
Position 676: 2.3482721727925684e-05
Position 1328: 1.746617374403563e-05
Position 1313: 1.6925970416309563e-05
Position 1928: 1.6161834745107892e-05
Position 1641: 1.5837533348467527e-05
Position 1111: 1.5711052285197208e-05
Position 1861: 1.3567017408857017e-05
Position 2100: 1.3202674605016705e-05
Position 59: 1.3089943382085942e-05
Position 250: 1.2695007596398435e-05
Position 1299: 1.2453672976112665e-05
Position 1931: 1.160642084087697e-05
Position 2183: 1.1366544447898377e-05
Position 211: 1.0775158713487973e-05
Position 142: 1.0450241891992698e-05
Position 2225: 9.141840624701133e-06
Position 94: 8.703711591318457e-06
Position 1877: 8.037803391104767e-06
Position 799: 7.96819221850749e-06
Position 185: 6.907285189519089e-06
Position 2311: 6.492011834191874e-06
Position 1171: 5.8987568209471495e-06
Position 155: 5.7298981853449004e-06
Position 851: 4.013521738492442e-06
Position 2138: 3.848844550758534e-06
Position 117: 3.2676028128792383e-06
Position 1945: 2.6024303969414674e-06
Position 1970: 2.0100036732491424e-06
Position 819: 1.7309392356145465e-06
Position 1743: 1.714558548275806e-06
Position 813: 1.529206036006174e-06
Position 252: 1.2558033478153038e-06
Position 194: 1.184184318717516e-06
Position 1711: 9.296531141216184e-07
