Gene = AT4G01935
index = 622
Annotated 5SS: [324 526 823 959]
Annotated 3SS: [ 406  633  906 1039]
SMsplice 5SS: [324 526 823 959]
SMsplice 3SS: [ 406  633  906 1039]
Partition function (log Z): 6.004039863094268

Sorted 5' Splice Sites (High to Low Probability):
Position 959: 0.9699128283037564
Position 823: 0.9594112761446146
Position 324: 0.9219680311798363
Position 526: 0.5645378543602372
Position 530: 0.262430086041778
Position 512: 0.11477502517801044
Position 195: 0.0782357192635966
Position 495: 0.019663908299895068
Position 827: 0.01606560696394679
Position 534: 0.010533736182505605
Position 544: 0.006560597807449737
Position 670: 0.005963685222142006
Position 541: 0.0032033172002574315
Position 123: 0.002824828077627852
Position 492: 0.0018252752054492688
Position 483: 0.0015467288698906795
Position 247: 0.0006762629289984827
Position 834: 0.0006757443564562236
Position 301: 0.000617494436900751
Position 660: 0.00019768835927350587
Position 1118: 0.0001521338445231333
Position 569: 0.00010907089100352206
Position 561: 0.00010149736916099713
Position 643: 9.239365093948441e-05
Position 199: 8.353498738705863e-05
Position 922: 7.153129152089666e-05
Position 556: 6.794371060060579e-05
Position 683: 6.248841184456811e-05
Position 1142: 6.158837914134655e-05
Position 968: 5.3629562961873906e-05
Position 26: 5.082261626918309e-05
Position 169: 4.341816006259148e-05
Position 736: 3.3904120062293826e-05
Position 966: 2.9696817234593615e-05
Position 795: 2.9195478622173837e-05
Position 621: 2.5856383669145487e-05
Position 116: 2.0255827022525138e-05
Position 440: 1.7115581115131206e-05
Position 273: 1.4050551693168433e-05
Position 786: 1.2122350900849186e-05
Position 47: 9.59294788501041e-06
Position 214: 8.903512852249874e-06
Position 270: 8.670543434205266e-06
Position 232: 7.059961049274709e-06
Position 444: 6.308280979088521e-06
Position 615: 5.375418210625209e-06
Position 788: 4.452633357130408e-06
Position 259: 3.448522924247982e-06
Position 559: 3.2381189740043986e-06
Position 407: 2.9087733505816864e-06
Position 595: 2.6701030752375664e-06
Position 435: 2.108989982885532e-06
Position 225: 1.5628515567016558e-06
Position 261: 1.5196185749509623e-06
Position 567: 1.1273671244555866e-06
Position 189: 1.1243797277744946e-06
Position 898: 1.0080856817875617e-06
Position 858: 5.946697027025181e-07
Position 51: 5.113824544630069e-07
Position 887: 1.1992776452443497e-07
Position 589: 9.771225947330746e-08
Position 919: 6.206617333528861e-08
Position 412: 2.7574861887797664e-08
Position 1046: 1.3803376350291677e-08
Position 1073: 9.189954371254088e-09
Position 1084: 8.824239085884502e-09
Position 1034: 5.393552703019354e-09
Position 393: 4.702264461373448e-09
Position 1010: 4.503618256646806e-09
Position 395: 2.8430185655008795e-09
Position 1021: 1.0846950984792771e-09
Position 398: 7.406500611679725e-10
Position 1051: 5.38146918113708e-10
Position 1026: 3.1670405746978287e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1039: 0.9816137739056275
Position 906: 0.9624688644044559
Position 406: 0.9614939666697385
Position 633: 0.9000983819248553
Position 589: 0.032998001493571176
Position 750: 0.023833002255828142
Position 440: 0.019661625052589157
Position 443: 0.01753782570942527
Position 725: 0.01314745721511624
Position 635: 0.010578598904553602
Position 653: 0.004026370776122292
Position 219: 0.002880838483184957
Position 722: 0.002678737897277887
Position 288: 0.0024469645630223816
Position 932: 0.002145921771458009
Position 584: 0.0011111088654991359
Position 869: 0.0010545196741638143
Position 689: 0.0006040232826900614
Position 958: 0.000513714050241111
Position 935: 0.0003492971327813359
Position 655: 0.00030324953315880536
Position 677: 0.0002761917610776119
Position 977: 0.00022305249170985047
Position 803: 0.00017370065556331419
Position 1211: 0.00013570209425861407
Position 660: 7.936560393914037e-05
Position 595: 7.931095796650003e-05
Position 683: 5.4532747568468425e-05
Position 823: 4.537069020036409e-05
Position 1104: 4.1375401321175086e-05
Position 1220: 4.008895793439041e-05
Position 1230: 3.982557272430103e-05
Position 883: 2.623879549231077e-05
Position 698: 2.017938771818553e-05
Position 1189: 1.8624068968257032e-05
Position 944: 1.1990581979494627e-05
Position 701: 7.19335988870935e-06
Position 369: 3.4128181541865486e-06
Position 149: 2.507389859533092e-06
Position 469: 1.0195501031132863e-06
Position 544: 8.74775417214551e-07
Position 1118: 7.542636161806123e-07
Position 966: 7.532995573032262e-07
Position 195: 5.734108190858031e-07
Position 483: 2.8402664704924607e-07
Position 1113: 2.600589418430715e-07
Position 552: 2.189918616165568e-07
Position 827: 2.103314228645827e-07
Position 498: 1.9880242390900758e-07
Position 151: 1.8350699158086923e-07
Position 1152: 8.476316807710598e-08
Position 328: 4.712808589552645e-08
Position 199: 4.5605052837489725e-08
Position 145: 4.267561764234072e-08
Position 1142: 5.750671708661725e-09
Position 1128: 5.538225301712781e-09
Position 155: 4.113519804878963e-09
Position 158: 4.039932823505408e-09
Position 530: 3.290873930223511e-09
Position 1163: 2.948236225715809e-09
Position 169: 2.4232860569595393e-09
Position 1126: 1.9223381308085206e-09
Position 160: 8.8605892086748e-10
Position 1165: 7.459810087686906e-10
