Gene = AT2G20390
index = 191
Annotated 5SS: [ 201  649 1526]
Annotated 3SS: [ 519 1337 1633]
SMsplice 5SS: [ 201  649 1526]
SMsplice 3SS: [ 484 1337 1659]
Partition function (log Z): -2.2202754718111484

Sorted 5' Splice Sites (High to Low Probability):
Position 649: 0.967831060985609
Position 1526: 0.9012512421554205
Position 201: 0.9010955639249394
Position 818: 0.39657905676385014
Position 965: 0.27392458289541843
Position 1146: 0.10700857796974127
Position 389: 0.05484880710589034
Position 1413: 0.04335927022436466
Position 1578: 0.03704002316062052
Position 1093: 0.02917244427051239
Position 1139: 0.02410054032074965
Position 1057: 0.022094087159622782
Position 385: 0.02045462877431955
Position 1024: 0.00860585130654167
Position 969: 0.003309037594744234
Position 1120: 0.0018613495781270143
Position 1049: 0.0017554617472931681
Position 1869: 0.0013933790528771154
Position 1132: 0.0011653996673989318
Position 1245: 0.001148920243093989
Position 376: 0.0011329486806798618
Position 165: 0.0010667340404275174
Position 829: 0.0010022489983472342
Position 594: 0.0008860074867199775
Position 982: 0.0006694138000771364
Position 1549: 0.0005438385420033902
Position 642: 0.0004902005445131419
Position 1047: 0.000487083759868947
Position 1573: 0.0003794469271305065
Position 597: 0.00032841172719490127
Position 1204: 0.0002982367427617769
Position 1851: 0.0002713445897052902
Position 1197: 0.00027125037087064464
Position 1772: 0.00025149599402262253
Position 1369: 0.0002361244903021434
Position 956: 0.00023448701249370767
Position 153: 0.00020308734059223257
Position 1015: 0.00020010850619375952
Position 670: 0.0001956618631827194
Position 555: 0.00018992981219458148
Position 1354: 0.00013634918739228248
Position 587: 0.00011486759434807485
Position 852: 0.00010810871397761684
Position 903: 0.0001079721450387874
Position 609: 0.00010716055431655949
Position 1052: 0.00010568823277990933
Position 259: 0.00010001336838066304
Position 568: 9.545430512176695e-05
Position 636: 8.947141136242263e-05
Position 1364: 8.846897192165913e-05
Position 575: 8.153474896407783e-05
Position 897: 8.135311702513945e-05
Position 731: 7.660171703686991e-05
Position 1571: 7.356709941702584e-05
Position 1114: 7.070599029785221e-05
Position 1216: 6.776393501648701e-05
Position 1460: 5.775254069714446e-05
Position 130: 5.7118073066173884e-05
Position 843: 5.7064368733599814e-05
Position 735: 5.351631889726604e-05
Position 1060: 5.266929218398808e-05
Position 704: 5.224554642625508e-05
Position 1455: 5.203630592683975e-05
Position 174: 4.741480335838411e-05
Position 1207: 4.6353500507000016e-05
Position 599: 4.1739449915516526e-05
Position 805: 4.11963258244347e-05
Position 1069: 3.24869441732824e-05
Position 1471: 3.200193810650939e-05
Position 1513: 3.1303282821811735e-05
Position 849: 2.9879021788231483e-05
Position 1744: 2.345349268953879e-05
Position 36: 2.3010159995485842e-05
Position 1916: 1.937304386709351e-05
Position 1075: 1.5704867994365396e-05
Position 1432: 1.449835333722101e-05
Position 566: 1.1055512998201448e-05
Position 759: 8.589461463609944e-06
Position 1707: 6.825204308003041e-06
Position 1285: 6.750848641703308e-06
Position 1702: 4.4408159256244665e-06
Position 886: 4.438593950379382e-06
Position 1453: 3.4592158204843005e-06
Position 2032: 2.896015521545842e-06
Position 774: 2.710535581026081e-06
Position 1321: 2.5665557357546354e-06
Position 1696: 2.5269786339643373e-06
Position 1986: 2.0378996151062916e-06
Position 751: 1.5804021832400747e-06
Position 125: 1.540831978881887e-06
Position 1952: 1.2824012181204497e-06
Position 1288: 1.127970905315538e-06
Position 1894: 9.803343425511726e-07
Position 2010: 9.72386148920468e-07
Position 1962: 9.402186131515169e-07
Position 1981: 8.883345815520846e-07
Position 507: 7.161399798745233e-07
Position 112: 5.648021940891222e-07
Position 733: 4.991478262410888e-07
Position 1315: 4.302264269247099e-07
Position 1756: 2.9278649024352503e-07
Position 1650: 1.5252484782186956e-07
Position 476: 1.1330440857659532e-07
Position 487: 5.2804931728641766e-08
Position 466: 2.4090098630195028e-08
Position 1644: 1.385718662266546e-08
Position 479: 7.544337932187095e-09
Position 63: 2.7330161447388093e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1337: 0.9386152048169973
Position 484: 0.7914479300959487
Position 1659: 0.5731934612184176
Position 751: 0.44074718954808606
Position 910: 0.344306295825213
Position 1633: 0.2191532868979836
Position 519: 0.16486133620586665
Position 1636: 0.12629916805901845
Position 721: 0.03884128895366798
Position 1664: 0.037754763382330234
Position 817: 0.024715879314352054
Position 1486: 0.01767547272119342
Position 849: 0.014265876362473512
Position 1288: 0.007719916494337572
Position 1281: 0.006947396113146
Position 1492: 0.005994591615660877
Position 487: 0.0059390199217839905
Position 1009: 0.005313250909407322
Position 503: 0.004318449569300517
Position 956: 0.0037284359848830557
Position 1341: 0.0037030052396568665
Position 1949: 0.0028514915844741052
Position 587: 0.0027913474105851033
Position 774: 0.002516517267582519
Position 443: 0.0023852576668428713
Position 533: 0.002356972933681049
Position 784: 0.002198464431866097
Position 1640: 0.002116922427169227
Position 794: 0.0014892612293828265
Position 1060: 0.0012156364480204887
Position 1801: 0.001098854645177591
Position 1510: 0.0010583779796851166
Position 1315: 0.001057807016068103
Position 1015: 0.0009047781002303767
Position 1052: 0.0008396111111918948
Position 1038: 0.0007991990634944537
Position 562: 0.0007276024770055675
Position 704: 0.0006857434360970439
Position 1029: 0.0006523151034749192
Position 1577: 0.0005345100341547672
Position 823: 0.00047798456394016186
Position 1381: 0.00044261734947544687
Position 1429: 0.00043107613827979405
Position 566: 0.0004080102653033616
Position 1044: 0.0003913910798672964
Position 1368: 0.0003910950679300079
Position 1445: 0.0003901225086677045
Position 2104: 0.00031653416321666614
Position 1364: 0.00031601303185624526
Position 925: 0.00031461376027085765
Position 648: 0.000285605814641942
Position 497: 0.00024944079893092215
Position 1124: 0.0002442366107361256
Position 709: 0.0001803757933696515
Position 429: 0.0001388256575486149
Position 1353: 9.629405369219317e-05
Position 645: 9.238933287956277e-05
Position 2065: 8.456242908416588e-05
Position 1040: 8.013594653169983e-05
Position 1549: 7.226764614803307e-05
Position 376: 5.6141560137184625e-05
Position 798: 4.337568865904749e-05
Position 860: 4.3136027056217315e-05
Position 1453: 4.167695057053262e-05
Position 385: 3.795844598474781e-05
Position 800: 3.2381976811643914e-05
Position 1093: 2.4752360779783208e-05
Position 1803: 2.0139859864688385e-05
Position 1716: 2.0135105876532306e-05
Position 1156: 1.2999727155567903e-05
Position 1392: 1.2787829011874156e-05
Position 121: 1.1901586594217353e-05
Position 1807: 1.1601595522700903e-05
Position 1525: 1.0635157168855834e-05
Position 2073: 9.211448379249684e-06
Position 1405: 8.348056771645203e-06
Position 1834: 8.174902424809609e-06
Position 1350: 7.95067623201985e-06
Position 1838: 6.68560243866953e-06
Position 1996: 6.583529043466327e-06
Position 1832: 4.552945853238473e-06
Position 1962: 3.3529829418444836e-06
Position 1830: 3.171851635780307e-06
Position 1836: 3.041471874182734e-06
Position 1952: 2.791910014344804e-06
Position 1867: 2.7485833864618383e-06
Position 1390: 2.4812659075244997e-06
Position 609: 2.457888040730982e-06
Position 1139: 1.9996371898653555e-06
Position 1143: 1.6672091641719438e-06
Position 1986: 1.6519243694924637e-06
Position 1736: 1.5449849620468455e-06
Position 125: 1.3844761730497815e-06
Position 1812: 1.372927819196769e-06
Position 1840: 1.3101822270547928e-06
Position 1981: 8.937636453095752e-07
Position 1809: 7.364718984534845e-07
Position 1828: 6.583995568598445e-07
Position 1905: 6.222782772518261e-07
Position 1559: 5.813433249868407e-07
Position 1842: 4.960962309746604e-07
Position 1903: 4.875258085036337e-07
Position 1401: 4.820332609422643e-07
Position 1979: 2.9552945355266875e-07
Position 1907: 2.3893782451605407e-07
Position 1132: 1.9662849288799627e-07
Position 1909: 1.1834383075872829e-07
Position 1824: 1.020808439194062e-07
Position 1814: 6.841767451582387e-08
Position 1822: 6.1928869457668e-08
Position 184: 2.989297196853471e-08
Position 1856: 2.8934585242649122e-08
Position 146: 2.165695563012872e-08
Position 161: 8.998227078378202e-09
Position 200: 6.114981476456462e-09
