Gene = AT4G04190
index = 654
Annotated 5SS: [ 242  411  861 1024 1255 1500]
Annotated 3SS: [ 347  710  949 1135 1415 1740]
SMsplice 5SS: [ 242  411  861 1024 1255 1500]
SMsplice 3SS: [ 347  710  949 1135 1415 1740]
Partition function (log Z): 13.22596229228097

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.9917052497654696
Position 1255: 0.9887978313756086
Position 1024: 0.9682294743123351
Position 861: 0.8310516846935141
Position 411: 0.759410681843792
Position 1500: 0.7555291953470031
Position 1505: 0.17174326305948534
Position 871: 0.08368377975570117
Position 1646: 0.0755006831033742
Position 491: 0.037580532100665795
Position 819: 0.03359126547329973
Position 642: 0.016412672534493928
Position 1057: 0.015619370402031098
Position 880: 0.014359048158494704
Position 558: 0.01116560599709132
Position 551: 0.008900607836319113
Position 1325: 0.00705236408897429
Position 502: 0.0057928916912082865
Position 1481: 0.004540239205409491
Position 865: 0.004059560284764471
Position 246: 0.004015796978290073
Position 1030: 0.003960057854065684
Position 415: 0.0028648861839220227
Position 436: 0.002741758441651396
Position 1674: 0.0027080971694147357
Position 1614: 0.0020516354011187754
Position 1333: 0.0019386307922071959
Position 1033: 0.0016386188492096476
Position 1849: 0.0013308373452604802
Position 1896: 0.0013281595737445807
Position 829: 0.0013199866931968018
Position 268: 0.001299853651519583
Position 612: 0.001273676400615345
Position 1678: 0.0010974633877796653
Position 809: 0.0010303096102768203
Position 859: 0.0009534386966236495
Position 533: 0.0009050631093932091
Position 746: 0.0008295479418779442
Position 885: 0.0007970267133901341
Position 428: 0.0005797059165050758
Position 1858: 0.0005431508677945387
Position 571: 0.0005366641835428547
Position 252: 0.0003959938293075253
Position 768: 0.00035094443538529895
Position 650: 0.00033167747980580723
Position 1311: 0.00031105433749022555
Position 546: 0.00020349346427286886
Position 1787: 0.00017688177156979725
Position 1819: 0.00014788242085454238
Position 1276: 0.00014617385967736143
Position 1928: 0.0001459419597419215
Position 444: 0.000145029252269688
Position 913: 0.00013817171087352243
Position 1666: 0.00012366142597118753
Position 750: 8.404929614802462e-05
Position 1596: 8.211618668178955e-05
Position 362: 7.66879031142773e-05
Position 580: 7.308857397961876e-05
Position 1578: 7.192190553564357e-05
Position 85: 6.771043371719406e-05
Position 50: 6.683316379993756e-05
Position 1689: 6.612357143088776e-05
Position 88: 5.388937277894001e-05
Position 1347: 5.250513083081942e-05
Position 1286: 5.19845708420152e-05
Position 294: 5.053996719344083e-05
Position 821: 4.9213756917779666e-05
Position 211: 4.5876047705446824e-05
Position 782: 3.540132697409099e-05
Position 383: 2.91630694536318e-05
Position 1472: 2.900105681539735e-05
Position 683: 2.671227333420404e-05
Position 1918: 1.978231608381082e-05
Position 1177: 1.901304522028833e-05
Position 1010: 1.8989020936347813e-05
Position 909: 1.6258778754466853e-05
Position 999: 1.554102557246949e-05
Position 401: 1.495648192480817e-05
Position 692: 1.2917832451442267e-05
Position 1879: 1.0512996391454848e-05
Position 357: 9.054119216279831e-06
Position 70: 5.923921802205181e-06
Position 142: 5.175858302671768e-06
Position 111: 4.782146839351778e-06
Position 1951: 4.265605192925396e-06
Position 127: 3.7817876782400855e-06
Position 349: 3.3510843608562906e-06
Position 37: 3.286504907251609e-06
Position 320: 3.1834729443950653e-06
Position 166: 2.8634326508205996e-06
Position 1315: 2.5257808970744005e-06
Position 145: 2.309516883886496e-06
Position 109: 1.6798691390494292e-06
Position 374: 1.5451161785934997e-06
Position 1186: 9.129547603137252e-07
Position 198: 7.715725214245331e-07
Position 366: 7.621041912891869e-07
Position 22: 6.264287226135079e-07
Position 190: 5.151061875217844e-07
Position 313: 4.826961283595768e-07
Position 710: 4.5832435205879166e-07
Position 1382: 4.554318715914375e-07
Position 1366: 3.9465714150385556e-07
Position 1395: 3.6865975862341184e-07
Position 917: 2.315106994062457e-07
Position 176: 2.0786077524370164e-07
Position 1433: 1.9644924248764372e-07
Position 1151: 1.6450906670559007e-07
Position 1115: 1.5551230811319256e-07
Position 25: 1.123405805913445e-07
Position 1693: 1.0688377041314796e-07
Position 48: 1.0570590401103402e-07
Position 950: 1.020781094755025e-07
Position 1132: 9.830003923577628e-08
Position 342: 4.726733037636049e-08
Position 925: 2.5030832818910845e-08
Position 1403: 8.170689001032825e-09
Position 1724: 1.0244345434388679e-09
Position 1753: 5.34954299919572e-10
Position 943: 3.410303650560643e-10
Position 1715: 1.4012267988598357e-10
Position 1726: 3.9684246797794285e-11
Position 1728: 8.928771956856858e-12
Position 1734: 4.18567743125422e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 949: 0.9987293917753067
Position 347: 0.9691045421256209
Position 1740: 0.9687881190612526
Position 1135: 0.9613240662413157
Position 1415: 0.9542799268588884
Position 710: 0.7499217677120029
Position 499: 0.03410974697188978
Position 1344: 0.03341904757808072
Position 1155: 0.0258228909107034
Position 1581: 0.021671676991836843
Position 571: 0.01985886163831069
Position 374: 0.012519450371087803
Position 615: 0.011497124454747105
Position 733: 0.009824302065136336
Position 1578: 0.00792708275342174
Position 1701: 0.007572118012062673
Position 1395: 0.006505632630230274
Position 665: 0.0046559044203963494
Position 1765: 0.004131867406617148
Position 1634: 0.0037889542800358736
Position 641: 0.001981341400214325
Position 1596: 0.0014940375740825269
Position 818: 0.0013833608738065368
Position 1923: 0.0013696810202891286
Position 736: 0.0012639564131110932
Position 2002: 0.0011484992921013328
Position 1429: 0.0011070982293621928
Position 1746: 0.001060908135767946
Position 505: 0.001029504543920421
Position 1708: 0.0008708228924801654
Position 513: 0.0007397646443648704
Position 1163: 0.0006970325908981152
Position 1972: 0.0005230812736390619
Position 383: 0.0003900047674073845
Position 1941: 0.0003886230099908685
Position 528: 0.0003786036083224568
Position 401: 0.0003774759337590244
Position 1181: 0.0003242940180362593
Position 1674: 0.0003170937993388014
Position 1149: 0.00023037376816122175
Position 1895: 0.00020660290280919037
Position 357: 0.00016743474513201042
Position 176: 0.0001642513635822204
Position 1433: 0.0001433997529253975
Position 1151: 0.00011532537135035597
Position 457: 0.00010898388983000235
Position 398: 0.00010608545385356393
Position 985: 9.36468222523008e-05
Position 2024: 9.355807905354466e-05
Position 1177: 8.653895686342248e-05
Position 1762: 7.74151535916631e-05
Position 678: 7.233261777704237e-05
Position 1779: 6.029979762804202e-05
Position 1444: 6.0231194891693014e-05
Position 228: 3.543357501849198e-05
Position 1165: 3.106855503007698e-05
Position 1438: 2.8128865411479832e-05
Position 1215: 1.3757953342207132e-05
Position 1651: 1.2461115476723566e-05
Position 1167: 1.1010097306876354e-05
Position 1753: 1.0074528436851596e-05
Position 1276: 9.010933552771546e-06
Position 1210: 7.070448101460589e-06
Position 1453: 5.940389927587918e-06
Position 1951: 5.7689480118387775e-06
Position 913: 5.565787502995477e-06
Position 990: 4.741672390516394e-06
Position 461: 4.322945087738261e-06
Position 1450: 4.1907735821730995e-06
Position 1786: 3.836010822825175e-06
Position 1225: 3.733441659775388e-06
Position 846: 2.2220332046279655e-06
Position 1646: 1.6318740162141202e-06
Position 920: 1.166087684612262e-06
Position 1309: 6.830723475627799e-07
Position 1819: 5.832446133995692e-07
Position 415: 5.428462664536438e-07
Position 1472: 5.395698064852911e-07
Position 1020: 4.3357744149825536e-07
Position 917: 2.2628683285502755e-07
