Gene = AT2G37435
index = 427
Annotated 5SS: [ 34 282 728 867]
Annotated 3SS: [120 384 820 990]
SMsplice 5SS: [ 34 282 728]
SMsplice 3SS: [120 384 820]
Partition function (log Z): 5.833451399181602

Sorted 5' Splice Sites (High to Low Probability):
Position 728: 0.9968043194266847
Position 282: 0.7626129362569382
Position 34: 0.5090955655082232
Position 539: 0.2969890604007436
Position 42: 0.27850045130604195
Position 867: 0.2575746182400142
Position 307: 0.22440580992629794
Position 561: 0.19478584300862103
Position 486: 0.052473242977558315
Position 503: 0.022604583645522577
Position 293: 0.006571259944366508
Position 940: 0.005166705678822884
Position 501: 0.0038913143511526567
Position 901: 0.0033613336917243395
Position 258: 0.0021331045617202114
Position 58: 0.0009004544356975673
Position 882: 0.000846483352125446
Position 888: 0.0007464935117524319
Position 245: 0.0005293031409606652
Position 620: 0.0005088665903049347
Position 456: 0.00048680611221999496
Position 744: 0.00042303457190266447
Position 683: 0.0004112989139969301
Position 267: 0.00038779839199190103
Position 296: 0.00038738906673902417
Position 556: 0.0003293360347959349
Position 917: 0.00031497617714329934
Position 583: 0.00014483367520450865
Position 436: 4.056845442176737e-05
Position 98: 2.638946672949033e-05
Position 408: 1.6317984391858202e-05
Position 68: 8.394659556739222e-06
Position 332: 3.85239713384717e-06
Position 341: 3.7439484412222836e-06
Position 386: 3.0060941817457467e-06
Position 680: 2.981262210690078e-06
Position 208: 2.315013860682075e-06
Position 600: 1.7400213022003576e-06
Position 196: 1.636246634765712e-06
Position 953: 1.2046825848645013e-06
Position 418: 8.986219203786416e-07
Position 754: 8.019006779288482e-07
Position 962: 4.985318057862787e-07
Position 1013: 3.733058518999527e-07
Position 336: 2.816406529840762e-07
Position 654: 1.7713853210035697e-07
Position 114: 1.0604348476658295e-07
Position 372: 9.651176563061631e-08
Position 166: 9.612598761984192e-08
Position 354: 2.8963935981715933e-08
Position 171: 1.770151752514086e-08
Position 194: 1.002646481236454e-08
Position 972: 8.429884352866767e-09
Position 146: 7.689126804669935e-09
Position 776: 6.055395361861963e-09
Position 787: 3.950162523260144e-09
Position 766: 1.7752991980965811e-09
Position 376: 1.1950004638823737e-09
Position 169: 1.1137356985533666e-09
Position 144: 5.394289975979361e-10
Position 780: 3.3471123343065355e-10
Position 800: 3.055925334389441e-10
Position 820: 2.8062549942834024e-10
Position 374: 2.7684319701635135e-10
Position 810: 4.265936360508614e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 820: 0.9953321207371688
Position 384: 0.9871152472598528
Position 120: 0.6176628441659265
Position 619: 0.34407693488822944
Position 990: 0.2611001798577461
Position 654: 0.1991914598917653
Position 161: 0.13887191879949184
Position 560: 0.023937901493138423
Position 202: 0.023003168387827358
Position 624: 0.011009507944199434
Position 1017: 0.00859179919440109
Position 436: 0.00397819300642086
Position 134: 0.003540607048899556
Position 179: 0.0019468993504894105
Position 661: 0.001179404987960002
Position 939: 0.0007590951195349243
Position 408: 0.0004492071924021218
Position 127: 0.00036765971109471447
Position 102: 0.00033904697226982565
Position 1034: 0.00024060205431837746
Position 935: 0.00017883348685360627
Position 776: 0.00014942990888895026
Position 666: 9.759278535897281e-05
Position 571: 8.866013524752666e-05
Position 1003: 4.821475541932513e-05
Position 1078: 4.53609577463903e-05
Position 212: 3.7203804349442794e-05
Position 1052: 3.550664741547724e-05
Position 472: 2.763106752604962e-05
Position 98: 2.0937140251083184e-05
Position 361: 1.9852977146828636e-05
Position 901: 1.5003525429379835e-05
Position 219: 1.3167676432458994e-05
Position 539: 8.225252359639474e-06
Position 835: 5.331193919133044e-06
Position 720: 4.359669887476207e-06
Position 227: 4.330451974041822e-06
Position 243: 2.3852449192779056e-06
Position 497: 1.667632456059968e-06
Position 456: 1.6390362458208041e-06
Position 482: 8.491575155234032e-07
Position 240: 5.656429308914739e-07
Position 221: 4.970774159473989e-07
Position 264: 3.7050551465729977e-07
Position 850: 3.395047315640764e-07
Position 847: 2.2222069281174345e-07
Position 267: 1.8826080283025584e-07
Position 245: 1.3690943693469532e-07
Position 843: 1.0997382647440512e-07
Position 486: 9.437498783831493e-08
Position 722: 9.352635499500841e-08
Position 866: 5.2538940832477744e-08
Position 519: 4.8683183297656174e-08
Position 727: 3.3395457707949885e-08
Position 858: 1.6535692082930638e-08
Position 341: 1.4869443154633628e-08
Position 325: 9.309511416821884e-09
Position 281: 7.488166749705661e-09
Position 484: 3.840369155935516e-09
Position 272: 3.627540636068499e-09
Position 332: 1.8238422740811151e-09
Position 321: 9.52453455315767e-10
