Gene = AT4G27330
index = 938
Annotated 5SS: [666 999]
Annotated 3SS: [ 764 1087]
SMsplice 5SS: [666 999]
SMsplice 3SS: [ 764 1087]
Partition function (log Z): 4.492887834213645

Sorted 5' Splice Sites (High to Low Probability):
Position 666: 0.9951997875265627
Position 999: 0.9752390446082467
Position 1224: 0.09091846617839247
Position 1220: 0.019185012159690033
Position 904: 0.012241423823563385
Position 1006: 0.009031768885427728
Position 955: 0.0023874226101140766
Position 534: 0.001980333283543999
Position 1182: 0.0010373131689490782
Position 670: 0.0009231896355377135
Position 289: 0.0007577188270438764
Position 549: 0.0004779362827955986
Position 529: 0.00047623882140973497
Position 1210: 0.0004357214696121531
Position 1146: 0.000419904558300922
Position 1011: 0.0003565236206683603
Position 1233: 0.0002804505647250346
Position 1199: 0.00022280340915068443
Position 1156: 0.0001630022178311789
Position 524: 9.734058134310843e-05
Position 1252: 9.648393487981277e-05
Position 942: 8.992379609303925e-05
Position 674: 7.258190638524561e-05
Position 623: 5.2046230248541204e-05
Position 866: 4.5136484681339595e-05
Position 1190: 3.986720870122192e-05
Position 401: 3.9555946837270965e-05
Position 408: 2.072003765638332e-05
Position 1270: 1.9898476212620544e-05
Position 649: 1.9797679352014246e-05
Position 450: 1.9684306987650534e-05
Position 72: 1.7398809215340727e-05
Position 565: 1.4560107093033265e-05
Position 390: 1.3628359709095584e-05
Position 1162: 1.2053057512983623e-05
Position 1196: 1.0059090976630399e-05
Position 1213: 9.46266796746731e-06
Position 570: 8.6814259961613e-06
Position 514: 8.53650512458411e-06
Position 444: 5.825310396920806e-06
Position 811: 5.796716927004981e-06
Position 685: 5.62845305244178e-06
Position 795: 4.245491298881056e-06
Position 1379: 3.1022652400550318e-06
Position 1037: 2.91763081830508e-06
Position 814: 2.903243245331395e-06
Position 511: 2.460546205367498e-06
Position 519: 1.6320231553787288e-06
Position 781: 1.0105709693663421e-06
Position 265: 9.197619969965857e-07
Position 259: 7.153249737483007e-07
Position 346: 6.469111785080914e-07
Position 1148: 5.801243740538392e-07
Position 158: 4.856727747127147e-07
Position 111: 4.593956661650284e-07
Position 798: 3.524755288161299e-07
Position 460: 2.9141475286936594e-07
Position 1398: 2.1751646545974102e-07
Position 1377: 2.0415795008813454e-07
Position 1339: 1.9459246726758536e-07
Position 314: 1.6749660455340392e-07
Position 436: 1.646339291715936e-07
Position 328: 1.6305753776375488e-07
Position 262: 1.1938203463310844e-07
Position 462: 7.872423195818626e-08
Position 330: 7.191582134435964e-08
Position 715: 6.016044657352973e-08
Position 772: 4.433159387829828e-08
Position 216: 3.040227170421244e-08
Position 211: 2.3506239904310393e-08
Position 177: 2.2224939166522438e-08
Position 465: 1.2976146608269644e-08
Position 1045: 9.215493675349611e-09
Position 1303: 3.5656015566223367e-09
Position 219: 2.4640072323001733e-09
Position 733: 1.6247268953117226e-09
Position 1329: 8.85475603920014e-10
Position 751: 1.6257410576739554e-10
Position 1055: 1.61481893834241e-10
Position 1078: 1.5633472510566467e-10
Position 1082: 4.0088905120984265e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1087: 0.998976811298549
Position 764: 0.9713693256185545
Position 1332: 0.07361760635964625
Position 1314: 0.02663066490292676
Position 788: 0.016137979443392177
Position 767: 0.008605261490656994
Position 1329: 0.008186500993504963
Position 798: 0.003110067437808276
Position 1349: 0.0017885121713853854
Position 1352: 0.0012757719314973825
Position 502: 0.00033857861226781346
Position 1343: 0.00028756317666222197
Position 1469: 0.00021990143020554956
Position 1339: 0.00021428261762842995
