Gene = AT2G31130
index = 333
Annotated 5SS: [1118 2030 2449]
Annotated 3SS: [1209 2269 2562]
SMsplice 5SS: [1118 2030 2449]
SMsplice 3SS: [1209 2269 2562]
Partition function (log Z): -2.277010288478767

Sorted 5' Splice Sites (High to Low Probability):
Position 1118: 0.9878046391607423
Position 2030: 0.9175789001024763
Position 2449: 0.8598756499784246
Position 271: 0.4736807606602797
Position 492: 0.33952402537877857
Position 91: 0.28155164613842726
Position 1429: 0.18289229123539869
Position 106: 0.1698592766401588
Position 654: 0.1217526677430607
Position 1672: 0.0710750396100306
Position 390: 0.05443366348474774
Position 1817: 0.0450929910385853
Position 1309: 0.04069981978961704
Position 729: 0.039346175282581906
Position 603: 0.03034026859990063
Position 319: 0.029857636116184486
Position 829: 0.0246712487547956
Position 1732: 0.015920651749109754
Position 564: 0.014920133733889222
Position 2372: 0.01302381946259564
Position 870: 0.011622441753500155
Position 1850: 0.011606848840042476
Position 176: 0.010116236441401858
Position 570: 0.009974614459007946
Position 1134: 0.008193339666359024
Position 2402: 0.008179130443299414
Position 1591: 0.007362663091916628
Position 1529: 0.00677895511940191
Position 913: 0.0061672573563443635
Position 1769: 0.005258295847304324
Position 1282: 0.005208816052585991
Position 1250: 0.005125345497044158
Position 877: 0.0050272276887602125
Position 2461: 0.004980182994988049
Position 1636: 0.004784366331530068
Position 1792: 0.004134526419050144
Position 2475: 0.0038352078922158483
Position 554: 0.0037913896896168966
Position 301: 0.0030612176948196395
Position 74: 0.003038881328899486
Position 815: 0.003004333217291686
Position 1802: 0.0027540585482855296
Position 1910: 0.002699977670646449
Position 509: 0.002690010352690492
Position 1742: 0.0024539016056478054
Position 137: 0.002282774252879183
Position 1894: 0.002214631311487296
Position 1333: 0.0022122747560427017
Position 941: 0.0021881755314960174
Position 311: 0.002147605764255125
Position 1696: 0.0020700142103158093
Position 517: 0.0018547152232253209
Position 1883: 0.0018492109531731053
Position 1246: 0.0018242744333943621
Position 336: 0.001791269162167128
Position 291: 0.0017704177139958677
Position 452: 0.0016508193367152262
Position 574: 0.0014419906134882476
Position 2406: 0.0014136598306131137
Position 2637: 0.0014131332158668778
Position 193: 0.0014103304714626276
Position 1341: 0.0013735091337477472
Position 2481: 0.0013689904651772928
Position 782: 0.0013448056869091295
Position 2748: 0.001339280698547401
Position 1822: 0.0013236541598785438
Position 1682: 0.0012681968388187806
Position 1515: 0.0011736406204142702
Position 613: 0.001168806385358068
Position 1625: 0.0011612402744720835
Position 1097: 0.00104533813256355
Position 1388: 0.0009207316931584671
Position 275: 0.000911319404184958
Position 266: 0.000895200906356215
Position 2359: 0.0008505583113582995
Position 258: 0.0008405636415633103
Position 1924: 0.0008061817319138017
Position 95: 0.0007930351533405087
Position 2487: 0.000776667335113336
Position 641: 0.0007664491834148449
Position 1044: 0.0007383109221114364
Position 1128: 0.0006563163555191447
Position 34: 0.0006255406414852638
Position 1279: 0.0006168342290282684
Position 185: 0.000602503964827972
Position 2213: 0.0006019826236182053
Position 251: 0.0005982352550199223
Position 2325: 0.0005957612441342275
Position 1756: 0.0005551443258188843
Position 1499: 0.0005108685078623168
