Gene = AT2G42860
index = 515
Annotated 5SS: [738]
Annotated 3SS: [851]
SMsplice 5SS: [738 994]
SMsplice 3SS: [ 851 1146]
Partition function (log Z): -0.13746721211503243

Sorted 5' Splice Sites (High to Low Probability):
Position 994: 0.7912914570418697
Position 738: 0.6517242114848559
Position 256: 0.4321274442435553
Position 760: 0.2038432571500715
Position 644: 0.14285578515373984
Position 1055: 0.09279139648057569
Position 998: 0.0572207940391122
Position 384: 0.04745755618824525
Position 273: 0.027904561218904927
Position 301: 0.0098038862132717
Position 755: 0.008531365216339059
Position 474: 0.004892307354894862
Position 742: 0.002836717228915056
Position 403: 0.0024208667038127366
Position 426: 0.0021124662540959625
Position 613: 0.0018924602397453528
Position 1028: 0.001663600286888777
Position 168: 0.0016474973957940101
Position 1045: 0.0013073505863748494
Position 1052: 0.0011351107329490363
Position 5: 0.000668393872148657
Position 772: 0.0005247061459712523
Position 412: 0.0004318943933997543
Position 282: 0.00040079962089622964
Position 310: 0.0003126653070940275
Position 572: 0.000275778516686098
Position 453: 0.00025691584252071463
Position 1019: 0.00023571646626086923
Position 1059: 0.00018377349807775206
Position 330: 0.0001389198875702142
Position 1012: 0.000127242608402737
Position 172: 9.849038687531354e-05
Position 669: 9.266282142120574e-05
Position 717: 7.378179639540851e-05
Position 392: 7.231478760053546e-05
Position 333: 3.878446927507431e-05
Position 1302: 3.200210994943655e-05
Position 229: 2.9346853716604297e-05
Position 482: 1.9998416439801558e-05
Position 1022: 1.6455288391811443e-05
Position 1259: 1.0729266828079746e-05
Position 681: 1.0526824828729832e-05
Position 355: 8.733283355996908e-06
Position 535: 8.589837376410857e-06
Position 527: 8.204406250803876e-06
Position 1317: 7.083780628723204e-06
Position 1092: 5.663699205198381e-06
Position 1323: 4.764851531285216e-06
Position 910: 2.238030716626074e-06
Position 794: 7.252801874616217e-07
Position 116: 6.593322816327295e-07
Position 1138: 3.0614800187412485e-07
Position 1128: 2.712286202369406e-07
Position 59: 2.0564647501152138e-07
Position 865: 1.4733340665110573e-07
Position 103: 1.1490801298748552e-07
Position 1105: 9.731272683590016e-08
Position 863: 4.452797869913757e-08
Position 1146: 1.4828151380250723e-08
Position 838: 1.2850044803338812e-08
Position 845: 5.239138194918388e-09
Position 819: 2.316573956887464e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 851: 0.9968866194660394
Position 1146: 0.38215357519057686
Position 535: 0.3458991131607707
Position 1084: 0.29515939736681146
Position 1153: 0.25784489209803546
Position 726: 0.026101542005584483
Position 355: 0.023313900380827684
Position 675: 0.021259188269846747
Position 482: 0.018607043154567193
Position 737: 0.015363963904605763
Position 643: 0.01253101763925772
Position 547: 0.011653150129954035
Position 469: 0.011481602882922198
Position 564: 0.01100770969323387
Position 400: 0.009007925060555918
Position 333: 0.008567965181387917
Position 504: 0.00607003626427309
Position 634: 0.004799442849543664
Position 510: 0.004263237853354881
Position 1198: 0.0038555393413412142
Position 371: 0.0034481579749822094
Position 1121: 0.003164468853418051
Position 383: 0.0017225346265215455
Position 588: 0.0017219171942641496
