Gene = AT2G07637
index = 86
Annotated 5SS: [165 289 684]
Annotated 3SS: [195 488 721]
SMsplice 5SS: [177]
SMsplice 3SS: [293]
Partition function (log Z): -10.029429650164904

Sorted 5' Splice Sites (High to Low Probability):
Position 177: 0.8134606578267721
Position 165: 0.17936502140211036
Position 221: 0.001817571888209676
Position 179: 0.0017136585591902428
Position 333: 0.0015428955813044216
Position 167: 0.0004935312302338839
Position 135: 0.0003780122015314462
Position 170: 0.0003718790722662771
Position 181: 0.00024249620355061127
Position 188: 0.0001600179984257243
Position 119: 0.00014088792316788488
Position 289: 0.00011402734460261136
Position 127: 6.828838670371294e-05
Position 583: 6.304343329191576e-05
Position 138: 6.300176787523969e-05
Position 90: 5.82649206840449e-05
Position 78: 4.794293962370209e-05
Position 267: 4.496501202491097e-05
Position 235: 4.354923271951741e-05
Position 377: 4.2819759224199336e-05
Position 309: 2.0469448679887284e-05
Position 588: 1.9064190741290373e-05
Position 223: 1.843364723198966e-05
Position 319: 1.2605431543512373e-05
Position 339: 1.2323148382232283e-05
Position 379: 1.0893222041940783e-05
Position 575: 8.78296513647581e-06
Position 354: 7.455779975928818e-06
Position 657: 3.9095852897873105e-06
Position 621: 3.7743242135470732e-06
Position 281: 3.524858568020197e-06
Position 437: 1.3234418163799845e-06
Position 561: 1.5458849567676218e-07
Position 627: 1.0097897893363466e-07
Position 605: 4.647351483018939e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 293: 0.5230487442623483
Position 271: 0.4091680163669903
Position 244: 0.026901443463676657
Position 235: 0.019853156396565753
Position 332: 0.0061754555102254485
Position 302: 0.006004373013108046
Position 422: 0.003222463257248576
Position 250: 0.000839233195941142
Position 427: 0.0008325620251853923
Position 370: 0.0007678510485901811
Position 392: 0.0006647645798970542
Position 261: 0.0004294623271653025
Position 351: 0.00037628478629573653
Position 473: 0.0002829561354783061
Position 317: 0.0002635485528905821
Position 445: 0.00020298979411774738
Position 721: 0.00017538897501660379
Position 530: 0.00014585631994718307
Position 415: 0.0001444647501420585
Position 305: 0.00013527955790311921
Position 365: 0.00011184103181888528
Position 362: 8.136814694913736e-05
Position 484: 6.135284470494678e-05
Position 561: 6.126232245551888e-05
Position 450: 5.959510604955312e-05
Position 345: 4.488537749370838e-05
Position 478: 3.052271650041327e-05
Position 633: 2.9354247349833697e-05
Position 502: 2.6199516982306822e-05
Position 394: 2.488096737245239e-05
Position 488: 2.4168139262433226e-05
Position 447: 2.138619890855688e-05
Position 460: 1.7877402114023037e-05
Position 593: 1.666825391339106e-05
Position 176: 1.4539333467996984e-05
Position 456: 1.397275150219359e-05
Position 429: 1.2544616970065773e-05
Position 309: 1.1359270742405136e-05
Position 573: 7.3857926199082456e-06
Position 570: 6.645310142779036e-06
Position 602: 5.341692898815432e-06
Position 319: 5.0173198932738215e-06
Position 663: 4.154190298604664e-06
Position 195: 4.037480019553964e-06
Position 508: 3.999252537122303e-06
Position 539: 3.519399057484398e-06
Position 638: 3.2839398689191195e-06
Position 641: 2.9867450163379873e-06
Position 437: 2.32285782973633e-06
Position 587: 2.0733333517570006e-06
Position 575: 1.48735313252676e-06
Position 579: 1.362477054946206e-06
Position 667: 9.932768299832956e-07
Position 494: 6.767385084185542e-07
Position 550: 4.905653239591338e-07
Position 583: 4.1200805942212876e-07
Position 516: 2.915908065180479e-07
Position 672: 2.810992329505402e-07
Position 644: 2.0838304522279997e-07
Position 545: 1.359334422240648e-07
Position 647: 5.358484771669992e-08
Position 675: 5.350841115576296e-08
Position 164: 3.520122582941857e-08
Position 157: 1.7162018629331978e-08
Position 153: 8.068490651195637e-09
Position 651: 6.114705469091626e-09
