Gene = AT4G02405
index = 626
Annotated 5SS: [ 244  603  814 1074 1267 1530]
Annotated 3SS: [ 444  692  948 1152 1361 1600]
SMsplice 5SS: [ 244  603  814 1074 1267 1530]
SMsplice 3SS: [ 444  692  948 1152 1361 1600]
Partition function (log Z): 13.112011016056313

Sorted 5' Splice Sites (High to Low Probability):
Position 1074: 0.9981503640738859
Position 1267: 0.9967432862478153
Position 603: 0.9871999772255429
Position 244: 0.9823481375891998
Position 814: 0.9685211409863541
Position 1530: 0.5278658154870071
Position 1453: 0.06337894317844135
Position 1458: 0.0493696472650412
Position 1514: 0.024024165889828857
Position 1473: 0.010805236251130607
Position 1688: 0.009442399128915578
Position 1447: 0.009012166186750499
Position 1413: 0.008228278596866416
Position 1488: 0.006463136485059442
Position 783: 0.002746939760111256
Position 768: 0.0018460959880829163
Position 1422: 0.0017672016414979
Position 548: 0.0015524618165471025
Position 1057: 0.001137674166293232
Position 566: 0.0004989445899409689
Position 563: 0.00047126247377305856
Position 613: 0.00046719702244247147
Position 156: 0.0003803336567952312
Position 464: 0.0003755385199903096
Position 832: 0.00035229219360105563
Position 535: 0.0003198995904179909
Position 625: 0.0003077996995098406
Position 220: 0.0002130274564174072
Position 1178: 0.0001759703092671163
Position 365: 0.0001736729412493201
Position 1405: 0.00016467616511310358
Position 204: 0.00015774490096844959
Position 340: 0.00010295296360840809
Position 840: 8.522966864771836e-05
Position 1455: 8.092401194919878e-05
Position 338: 5.8744800262864356e-05
Position 277: 5.157838672729752e-05
Position 1082: 4.859809087027822e-05
Position 33: 4.580519528202277e-05
Position 1037: 3.949424650373671e-05
Position 818: 3.384347840409639e-05
Position 257: 3.142990109161843e-05
Position 212: 2.7276944531025294e-05
Position 920: 2.294099506895983e-05
Position 21: 2.2405958751417053e-05
Position 328: 2.2021259510477402e-05
Position 59: 1.3808813266993634e-05
Position 1324: 1.2430618365175531e-05
Position 653: 1.2038935837054872e-05
Position 1042: 1.1625835490408341e-05
Position 1391: 1.0418907125712434e-05
Position 105: 7.460526328433331e-06
Position 1631: 6.543655511030254e-06
Position 1021: 5.634238315046612e-06
Position 160: 3.893539353952611e-06
Position 398: 3.820943632668534e-06
Position 631: 3.474130274464033e-06
Position 1376: 3.2740725100268316e-06
Position 647: 2.5711181590419977e-06
Position 1726: 2.3542177980828206e-06
Position 1205: 2.194995012590065e-06
Position 136: 2.0739594122519158e-06
Position 1554: 1.8638389379695912e-06
Position 1328: 1.6358427219814015e-06
Position 475: 1.5639666620323138e-06
Position 693: 1.381043345420379e-06
Position 951: 1.1585147734046445e-06
Position 696: 1.1068131866629423e-06
Position 35: 1.0328865348757621e-06
Position 85: 9.233841124862165e-07
Position 26: 7.879912998422381e-07
Position 130: 6.892539202008641e-07
Position 91: 6.883132940995944e-07
Position 661: 5.674367413822509e-07
Position 701: 5.330086724247564e-07
Position 888: 4.1284720286711177e-07
Position 1370: 2.8862358158208016e-07
Position 911: 2.8319194255535703e-07
Position 44: 2.6241120559303774e-07
Position 673: 2.4804964451049864e-07
Position 1349: 1.7312219879000927e-07
Position 903: 9.767798293232682e-08
Position 930: 9.234516861473675e-08
Position 973: 8.673127662958521e-08
Position 667: 8.124876040938056e-08
Position 1335: 3.734946661433463e-08
Position 1539: 2.9495551055369985e-08
Position 1167: 2.2195308770166934e-08
Position 893: 2.063919478006812e-08
Position 1346: 1.3144329272257374e-08
Position 1124: 1.0770576949353313e-08
Position 1356: 7.668449841511411e-09
Position 996: 6.50638330370289e-09
Position 1361: 6.205679296969283e-09
Position 1586: 4.974886796576463e-09
Position 1579: 1.4640042836742953e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1361: 0.9886625080149622
Position 692: 0.9853831057417
Position 1152: 0.975970241632516
Position 948: 0.9380105043508993
Position 444: 0.8181146931299286
Position 1600: 0.6901304930041978
Position 357: 0.14456230735549344
Position 918: 0.022920386456458455
Position 1177: 0.022764972122599574
Position 1553: 0.010193984373950438
Position 1774: 0.009040793503799644
Position 888: 0.009008272622956169
Position 733: 0.007480603357070999
Position 708: 0.004863955123499584
Position 423: 0.00405737884244235
Position 1579: 0.0033974095326099944
Position 385: 0.0025339349702640204
Position 924: 0.0023108326425092664
Position 408: 0.0019397027464088804
Position 1356: 0.0017070744914437865
Position 1606: 0.0013652601286082303
Position 446: 0.0013380378780635297
Position 500: 0.00111518595861028
Position 1529: 0.0009112493549942218
Position 398: 0.0007802213579015676
Position 961: 0.0007725801654002701
Position 1508: 0.0006227627909650285
Position 1422: 0.0006205059732059759
Position 1035: 0.0006068102882242859
Position 497: 0.0005183124948993485
Position 1014: 0.00040357386184431126
Position 1804: 0.0003713141756032921
Position 309: 0.00035177974103422745
Position 673: 0.000336159334536777
Position 1186: 0.00029775009789207216
Position 1376: 0.0002877599796598132
Position 1760: 0.000279510641607891
Position 548: 0.00021268798876534413
Position 1521: 0.00012075409563893814
Position 1167: 0.00011151260057854856
Position 1237: 0.00010955853344202963
Position 1208: 9.949812826163615e-05
Position 1452: 9.0526201568174e-05
Position 973: 7.901135539255437e-05
Position 1205: 7.772677098183593e-05
Position 1007: 5.5758409413565296e-05
Position 1767: 5.4553234855456146e-05
Position 1473: 5.1327592515260866e-05
Position 570: 4.561392441662052e-05
Position 1426: 3.7247715006285466e-05
Position 957: 2.5966930830420814e-05
Position 1042: 2.25788131931632e-05
Position 83: 2.0965822515044213e-05
Position 1619: 2.033866279363885e-05
Position 174: 1.960446876408037e-05
Position 563: 1.8670260002138982e-05
Position 1634: 1.8305800908855866e-05
Position 1385: 1.6828660158892743e-05
Position 1399: 1.3466891237589965e-05
Position 1016: 1.3151245064186188e-05
Position 299: 1.2233767162057616e-05
Position 647: 1.1999899164387381e-05
Position 838: 8.760711199454073e-06
Position 1629: 8.097324028416531e-06
Position 576: 6.453209396262721e-06
Position 1791: 5.916193994998669e-06
Position 1266: 5.448943271799863e-06
Position 1514: 3.318215683689034e-06
Position 1057: 3.2877850092317912e-06
Position 1434: 2.560832402620452e-06
Position 1786: 2.330856556035023e-06
Position 1614: 1.6921126470756795e-06
Position 629: 1.670144745933125e-06
Position 1073: 1.2976372220854402e-06
Position 1447: 1.268968609695454e-06
Position 599: 8.295110358954167e-07
Position 1705: 8.255495272659721e-07
Position 275: 8.248269091774182e-07
Position 795: 8.083292012923894e-07
Position 1109: 7.458527057386788e-07
Position 1784: 7.024775577727276e-07
Position 1640: 6.176230048459078e-07
Position 1637: 5.854900820490987e-07
Position 602: 5.576819667983261e-07
Position 198: 5.510757003876137e-07
Position 243: 4.578680321267781e-07
Position 783: 4.1088251529728596e-07
Position 1310: 3.375683772299302e-07
Position 653: 3.0865111929921914e-07
Position 171: 2.060366377542884e-07
Position 1240: 1.882906663756911e-07
Position 813: 1.861233629071127e-07
Position 176: 1.7476083355775443e-07
Position 1718: 1.6710681316375037e-07
Position 1436: 1.526286039007033e-07
Position 631: 1.3866587582128198e-07
Position 806: 1.3793008307392832e-07
Position 85: 1.3378619745422862e-07
Position 1631: 1.0132352527794288e-07
Position 1655: 8.407074304402231e-08
Position 204: 5.7405751171125757e-08
Position 613: 5.6969697774659394e-08
Position 1664: 4.4798287906416625e-08
Position 637: 4.305780686957707e-08
Position 1646: 1.8430690856313846e-08
Position 210: 1.3671784939939695e-08
Position 277: 9.073581786046899e-09
Position 1677: 6.322611938094651e-09
Position 248: 4.755912468834463e-09
Position 228: 2.48505360895145e-09
Position 1666: 7.20845938146139e-10
Position 182: 8.974689984120277e-11
Position 1082: 9.44234379639698e-12
