Gene = AT2G02493
index = 21
Annotated 5SS: [489]
Annotated 3SS: [749]
SMsplice 5SS: [252]
SMsplice 3SS: [399]
Partition function (log Z): -12.393900538000514

Sorted 5' Splice Sites (High to Low Probability):
Position 252: 0.7336295360838753
Position 231: 0.10093430039013498
Position 105: 0.040913469738700164
Position 78: 0.03475234152391746
Position 426: 0.028159430755600425
Position 213: 0.01646338160204894
Position 237: 0.009491689924029783
Position 202: 0.00783764780682164
Position 207: 0.0069048275073496585
Position 295: 0.00437579931406752
Position 219: 0.0042023240651713634
Position 210: 0.0028550600411919426
Position 300: 0.0011451220951855764
Position 318: 0.0010182640239176962
Position 261: 0.0009953939536496395
Position 138: 0.0009705572769805104
Position 51: 0.0008470329232278082
Position 306: 0.0006991354737240462
Position 121: 0.0006029670492519524
Position 405: 0.0005287600275898228
Position 382: 0.0004963368407430822
Position 144: 0.0004020812212727687
Position 57: 0.0003516995311370875
Position 172: 0.0003163609159100182
Position 289: 0.00030791057782361393
Position 97: 0.0003074788419380681
Position 312: 0.00025162120684120437
Position 489: 0.0002036795714487932
Position 34: 0.0001741065466534029
Position 126: 0.0001462412170401614
Position 393: 9.85504277201685e-05
Position 387: 9.765194047787718e-05
Position 39: 7.760108255370707e-05
Position 657: 6.776839751827399e-05
Position 297: 5.6899812358704284e-05
Position 750: 5.6173466709334556e-05
Position 433: 4.4927184944069626e-05
Position 115: 4.26114997959328e-05
Position 45: 4.060779301335012e-05
Position 87: 3.893033769994465e-05
Position 640: 3.4564175300497605e-05
Position 466: 2.687167448912584e-05
Position 663: 1.9527399069444602e-05
Position 576: 1.9112711231572442e-05
Position 553: 1.8373357939486134e-05
Position 132: 1.561244847402289e-05
Position 358: 1.5241837311720805e-05
Position 727: 1.2543043089033752e-05
Position 616: 1.1795352571808269e-05
Position 529: 1.1215339433343319e-05
Position 10: 1.0935957718524882e-05
Position 645: 9.404933730632677e-06
Position 376: 7.969361255084567e-06
Position 123: 7.447571980624494e-06
Position 445: 7.062643928018989e-06
Position 471: 6.8465673005770575e-06
Position 384: 6.800865944196762e-06
Position 558: 4.758017516271156e-06
Position 477: 3.937537653679519e-06
Position 634: 3.430005265535177e-06
Position 36: 3.3631002210554517e-06
Position 732: 2.4961459934634596e-06
Position 564: 1.8789585959055142e-06
Position 435: 1.7387952429966093e-06
Position 803: 1.4395758123926094e-06
Position 651: 1.0451571282911573e-06
Position 827: 7.345736164885799e-07
Position 460: 6.101400550612277e-07
Position 547: 5.414293237123177e-07
Position 642: 4.7645779143657073e-07
Position 468: 4.3188159617647534e-07
Position 703: 4.2549099428593216e-07
Position 738: 3.6078009797665044e-07
Position 555: 2.7029093881988393e-07
Position 721: 2.619690462728927e-07
Position 790: 2.613880584093482e-07
Position 729: 1.6120880502204703e-07
Position 632: 1.5413206448705648e-07
Position 841: 3.098572296035734e-08
Position 805: 1.3626744786661107e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 399: 0.7054365734636101
Position 312: 0.1594780007375684
Position 332: 0.09716981869422382
Position 503: 0.029775135870758182
Position 158: 0.0023692482801579828
Position 601: 0.0019128935829967678
Position 608: 0.001824182434920745
Position 749: 0.001063003439179397
Position 590: 0.0008881296554520307
Position 677: 0.0007719604563675627
Position 817: 0.00020762116805607934
Position 419: 0.00011636069326906239
Position 848: 7.447074890839203e-05
Position 237: 6.303053554012648e-05
Position 764: 7.764766332662743e-06
Position 858: 5.254205529012096e-06
Position 902: 3.7706040937319016e-06
Position 870: 2.3210590729725013e-06
Position 879: 1.9736174942095536e-06
Position 874: 1.495324327031651e-06
Position 906: 1.1928426286217477e-06
Position 245: 1.0137852380548009e-06
Position 904: 5.418161131569234e-07
Position 841: 5.384489765978393e-07
Position 876: 1.1883162252101376e-07
Position 881: 1.1816651290616948e-08
