Gene = AT2G32765
index = 354
Annotated 5SS: [452]
Annotated 3SS: [556]
SMsplice 5SS: [452]
SMsplice 3SS: [556]
Partition function (log Z): -1.485782658713943

Sorted 5' Splice Sites (High to Low Probability):
Position 452: 0.9955531468324865
Position 72: 0.024020429469274587
Position 5: 0.004556527908087806
Position 200: 0.002531711340991599
Position 62: 0.0025250276729096945
Position 468: 0.001791821922199276
Position 290: 0.0016507765698512385
Position 417: 0.0011747175750359978
Position 26: 0.0006609962245565847
Position 181: 0.0004913574878956298
Position 705: 0.00031561810153100836
Position 319: 0.00029212203130368487
Position 369: 0.00020695172187461513
Position 76: 0.00017180003956735265
Position 641: 0.00012676243164316199
Position 665: 0.00012065624663668154
Position 48: 4.004116713738322e-05
Position 278: 2.610674940547321e-05
Position 612: 2.0014312652014726e-05
Position 484: 1.664657421481582e-05
Position 407: 6.682982407195445e-06
Position 393: 3.5591138065960205e-06
Position 585: 1.9486121403675427e-06
Position 46: 1.8381716876063423e-06
Position 233: 1.5712398686831942e-06
Position 204: 1.5071445099340594e-06
Position 244: 1.3517275492897655e-06
Position 750: 1.1719975603540373e-06
Position 606: 9.815987679478349e-07
Position 730: 9.1627650532379e-07
Position 398: 7.159573199551703e-07
Position 603: 6.982517184131851e-07
Position 360: 3.5956200053275956e-07
Position 762: 3.3051428455391565e-07
Position 590: 1.676601274643838e-07
Position 738: 7.2139166508053e-08
Position 776: 4.2770824007788544e-08
Position 765: 1.2883266179858293e-08
Position 768: 6.646482602047194e-09
Position 498: 6.485286925685112e-09
Position 801: 2.4191993933268378e-09
Position 807: 4.786377937250202e-10
Position 519: 1.0255266975040003e-10
Position 515: 4.395287837685924e-11
Position 525: 2.7756831978962995e-12
Position 547: 7.890785093143322e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 556: 0.9996667806189422
Position 180: 0.022480921030692172
Position 158: 0.005639726172762608
Position 161: 0.0021398571798604445
Position 289: 0.001309899287745111
Position 212: 0.0012651525384901508
Position 376: 0.0011374163742764922
Position 278: 0.0007057875461279737
Position 393: 0.0005204632527445262
Position 793: 0.00044795617038575033
Position 572: 0.0001552530228786402
Position 569: 0.00010990930099603878
Position 304: 8.95316429204635e-05
Position 801: 8.310182892333818e-05
Position 386: 7.561957841466651e-05
Position 378: 7.553364360819714e-05
Position 420: 7.031534030729151e-05
Position 241: 6.136585855933596e-05
Position 349: 5.822505008238484e-05
Position 730: 3.971997006065885e-05
Position 83: 3.860781779528824e-05
Position 575: 2.9421629331436863e-05
Position 295: 2.650200005966224e-05
Position 244: 2.433721663350748e-05
Position 839: 1.8955833298712636e-05
Position 204: 1.0940917146403296e-05
Position 311: 9.006001113019346e-06
Position 875: 5.513839823207153e-06
Position 750: 5.386000116070723e-06
Position 422: 5.233817268516902e-06
Position 360: 3.6802316221335158e-06
Position 308: 2.5368944563671193e-06
Position 681: 1.692315968180283e-06
Position 439: 7.377216121606163e-07
Position 313: 7.061512539418464e-07
Position 858: 6.253180519274447e-07
Position 431: 2.572587107324303e-07
Position 580: 2.3618157478559996e-07
Position 854: 1.6978050860750438e-07
Position 705: 3.7354562945444437e-08
Position 686: 2.1239740919806355e-08
Position 629: 1.3127151614392489e-08
Position 877: 1.1247902734100593e-08
Position 451: 5.331132862698562e-09
Position 697: 5.3247242450566424e-09
Position 468: 1.0664924857547453e-09
Position 641: 1.3490246403033312e-10
