Gene = Orc5
index = 1345
Annotated 5SS: [1298]
Annotated 3SS: [1350]
SMsplice 5SS: [1298]
SMsplice 3SS: [1350]
top_k =  500
Partition function (log Z): -3.8599875341538645

Sorted 5' Splice Sites (High to Low Probability):
Position 1298: 0.9994690004514738
Position 794: 0.031032375602672062
Position 288: 0.02051799907045052
Position 658: 0.015915280839006014
Position 1594: 0.007736058408038308
Position 860: 0.007105125683392532
Position 54: 0.006453875635401955
Position 1591: 0.006431460481194116
Position 84: 0.0035197313839240747
Position 1441: 0.0006571557331984297
Position 817: 0.0005515603415855914
Position 477: 0.000433830873187679
Position 1642: 0.0003805685006498498
Position 1445: 0.00029179250597363314
Position 611: 0.0002741321071886762
Position 1133: 0.00021970492951557007
Position 1606: 0.00019403528386874002
Position 960: 0.0001666525590175875
Position 1302: 0.00016643905216927137
Position 451: 0.00015222702033207406
Position 1535: 0.00012021326179501977
Position 491: 0.00011700087571951329
Position 662: 0.00011138715471418361
Position 1483: 0.00010631089745380584
Position 998: 0.00010120465853020988
Position 118: 9.141590244292848e-05
Position 694: 7.742311452365713e-05
Position 372: 7.734338598752727e-05
Position 163: 7.508063068487354e-05
Position 1569: 7.096676377487626e-05
Position 389: 6.864779882037493e-05
Position 1280: 5.014207712000368e-05
Position 745: 4.840099227075332e-05
Position 167: 3.5278637557881235e-05
Position 837: 3.246539136144375e-05
Position 572: 3.1729976193794054e-05
Position 545: 2.8592422503151006e-05
Position 327: 2.6039270711474846e-05
Position 1632: 2.1410345047134602e-05
Position 983: 1.9100181881962853e-05
Position 1100: 1.524412306585321e-05
Position 717: 1.2315743469502327e-05
Position 1237: 1.0532995548705414e-05
Position 1403: 9.180332340014963e-06
Position 725: 6.286968799414242e-06
Position 97: 4.791582200690544e-06
Position 620: 3.5349615591909776e-06
Position 28: 2.2610544171378508e-06
Position 1551: 1.7884527677888604e-06
Position 1655: 1.7092175644342203e-06
Position 240: 1.2265557636413238e-06
Position 1365: 9.815522896270243e-07
Position 1645: 9.295985332333343e-07
Position 1507: 1.2538555979463157e-07
Position 525: 7.899852640572814e-08
Position 613: 2.420285397927673e-08
Position 512: 7.994595444104076e-09
Position 140: 2.1130771988413183e-09
Position 232: 1.6060661673152983e-10
Position 1241: 1.8350809959048096e-11
Position 1183: 1.7673218166722678e-11
Position 958: 1.5983805245238442e-13
Position 1050: 1.3751471256525198e-13
Position 905: 1.1639960728732967e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1350: 0.9688776824154413
Position 1202: 0.038204836087765884
Position 1394: 0.017720826181862853
Position 1432: 0.011325635694643897
Position 1066: 0.010242852801724272
Position 1679: 0.008384132563320566
Position 935: 0.0067139633669238185
Position 1655: 0.005422856944761922
Position 136: 0.004410093151583911
Position 717: 0.004386219210006865
Position 917: 0.003877281262049297
Position 790: 0.0020779750570641994
Position 1714: 0.002016813019421276
Position 745: 0.0017632759389456705
Position 637: 0.0015462716269638156
Position 1121: 0.001378562644878724
Position 679: 0.0013730202989505219
Position 1470: 0.0013717070427812575
Position 793: 0.0013392938606719552
Position 170: 0.0012611699878731309
Position 1124: 0.0011319402848858546
Position 398: 0.0009467360149124667
Position 1206: 0.0008915035224976556
Position 476: 0.0007478688601648689
Position 455: 0.0007094813497002514
Position 433: 0.0004996207450405884
Position 1502: 0.00042274749211161324
Position 1097: 0.0003795104051152213
Position 1225: 0.00034312345578427233
Position 520: 0.00027950318991819533
Position 344: 0.0002721218021470326
Position 354: 0.000255825441587732
Position 190: 0.00023297332887139315
Position 817: 0.00022495914432142476
Position 706: 0.00021597635997704055
Position 853: 0.00021098037704187934
Position 1544: 0.00019861635253270099
Position 954: 0.0001901128785462296
Position 327: 0.0001392430402076645
Position 1581: 0.00010266084608725804
Position 640: 9.350190203214604e-05
Position 937: 8.446137733972681e-05
Position 490: 8.178887049051834e-05
Position 694: 7.91215685514665e-05
Position 1246: 7.806958084386514e-05
Position 1635: 6.232913513735699e-05
Position 114: 5.508831178763674e-05
Position 1037: 4.573535502959124e-05
Position 1261: 4.209763042105696e-05
Position 368: 4.022268335140439e-05
Position 1141: 3.608577107311351e-05
Position 1534: 3.4865285409496003e-05
Position 857: 2.303655166767277e-05
Position 187: 2.2547873163038075e-05
Position 754: 2.1167653375907942e-05
Position 766: 1.8115342417121247e-05
Position 118: 1.7229075824038174e-05
Position 1222: 1.5404726759444238e-05
Position 943: 1.4966894638210768e-05
Position 569: 1.4687291757747743e-05
Position 1150: 1.2473271781961898e-05
Position 1434: 1.2388181111773955e-05
Position 1100: 1.1960514240739044e-05
Position 826: 1.1628809780453475e-05
Position 1359: 1.0303763919712912e-05
Position 869: 6.237446312154049e-06
Position 1569: 6.226065437727497e-06
Position 532: 3.1548923330630837e-06
Position 197: 2.3095531221457243e-06
Position 1551: 2.0995557351382123e-06
Position 356: 8.578046694705767e-07
Position 556: 2.1955058945657155e-08
Position 445: 1.067597942029676e-08
Position 226: 9.087685071071936e-09
Position 588: 1.7844652954736552e-09
Position 517: 1.630237671931981e-09
Position 247: 1.3367279192234726e-10
Position 278: 1.0588440537849265e-10
Position 175: 4.059031006714714e-11
Position 206: 2.3324328150867166e-11
Position 281: 5.699916931668625e-12
Position 271: 6.868791797492594e-15
