Gene = nompC
index = 1820
Annotated 5SS: [ 1030  2339  5982  7464  9086 10196 10722 11079 12565 13163 13438 14206
 14679 16613 17585 18218]
Annotated 3SS: [ 2236  5879  7346  8992  9981 10425 10775 11136 12625 13230 13511 14591
 16382 17455 18108 18573]
SMsplice 5SS: [ 1030  2339  5817  5982  9086 10196 10722 11079 12565 13163 13438 14206
 14679 18792]
SMsplice 3SS: [ 2236  5254  5879  8992  9981 10425 10775 11136 12625 13230 13511 14591
 18573 18910]
top_k =  500
Partition function (log Z): 42.495409589591674

Sorted 5' Splice Sites (High to Low Probability):
Position 11079: 0.9993173462079273
Position 10196: 0.9972613358409947
Position 9086: 0.9965851031504022
Position 13163: 0.9964090800313037
Position 12565: 0.9851150745833688
Position 2339: 0.9814962212719737
Position 14206: 0.97400397745896
Position 5982: 0.87953599610947
Position 18792: 0.8708514764186667
Position 10722: 0.87038509771888
Position 14679: 0.8090427659366684
Position 13438: 0.7325994886457802
Position 1030: 0.6837749504562333
Position 5817: 0.5790519653864297
Position 5690: 0.4454535976088688
Position 7464: 0.37520028403699035
Position 18218: 0.3673813787201342
Position 13761: 0.33600208057681896
Position 19284: 0.31303351844859884
Position 16613: 0.2990496525402075
Position 13417: 0.2499765810267099
Position 16010: 0.24030145931677663
Position 17585: 0.22811159819344948
Position 17201: 0.1775621502573198
Position 1169: 0.16890903717313654
Position 15521: 0.15694896512430886
Position 2146: 0.1413737028661227
Position 6319: 0.1359626818707225
Position 7865: 0.13349035876398857
Position 10726: 0.12523130003794028
Position 11257: 0.11129836773883024
Position 5647: 0.09173709028038105
Position 969: 0.08472450451902962
Position 18484: 0.08022466608581649
Position 9369: 0.06984851911133665
Position 9783: 0.06874147325178091
Position 9405: 0.05308071923029969
Position 5404: 0.045589124303416884
Position 7784: 0.045560009378739615
Position 19091: 0.035392689914002094
Position 13635: 0.03204078351501711
Position 18992: 0.030213729018070453
Position 1893: 0.029145560686773823
Position 9490: 0.024809031118557274
Position 9538: 0.024223782067876135
Position 4475: 0.0211349957576694
Position 2113: 0.020583794317895317
Position 6310: 0.019079975571959132
Position 14990: 0.017461191684223464
Position 2140: 0.017237120950203185
Position 8304: 0.016685795179791074
Position 1217: 0.01581997078916329
Position 11366: 0.014552455631070662
Position 5807: 0.013874164377350878
Position 13754: 0.013317678432388702
Position 19027: 0.01327538780742396
Position 1618: 0.013039074713432394
Position 17893: 0.012609454453556455
Position 8798: 0.012322018750130148
Position 19043: 0.011761788914307339
Position 11314: 0.011720930823568745
Position 4335: 0.011708979386276295
Position 13875: 0.011362371817297975
Position 2170: 0.011340746132781849
Position 9453: 0.01066948044027256
Position 5083: 0.010489353562691324
Position 2916: 0.010283511591922615
Position 2121: 0.008675870830729958
Position 3345: 0.008629323159775647
Position 13649: 0.008370471543672993
Position 5114: 0.008358462103109109
Position 9751: 0.008230526400179999
Position 13658: 0.007798510669068278
Position 5044: 0.007059693131288104
Position 1757: 0.006766454898623768
Position 11225: 0.006718706747878596
Position 13440: 0.006455052294795972
Position 2517: 0.006053152327632142
Position 11659: 0.00586567342232542
Position 11995: 0.005789194158033026
Position 3694: 0.005686905388477982
Position 3966: 0.005276416759449677
Position 9443: 0.004975593289050092
Position 13402: 0.004888775393953112
Position 6228: 0.004542663358942626
Position 2640: 0.004146734351324867
Position 7032: 0.0040823687368489806
Position 7900: 0.0037370121282555967
Position 67: 0.0036055024123572976
Position 10704: 0.003593338521585793
Position 13442: 0.0035325865694147665
Position 12667: 0.0034909295833504424
Position 9216: 0.0033951212565773814
Position 7652: 0.003148509589366821
Position 6372: 0.003123162658298735
Position 4756: 0.002906187824635623
Position 5052: 0.0028452570218143263
Position 6019: 0.002779719452845913
Position 421: 0.002692699313222423
Position 5152: 0.002640277753644311
Position 28: 0.002596485009579547
Position 9472: 0.002456420491325897
Position 5725: 0.0024065561224514928
Position 7512: 0.0023471070013944976
Position 300: 0.0022862074043828087
Position 5558: 0.0022071672052964967
Position 5387: 0.0021573339598546936
Position 703: 0.002073233446024902
Position 6601: 0.0018916517284195077
Position 9667: 0.0018747161889348127
Position 1772: 0.0018341996606327233
Position 302: 0.001818049220549818
Position 2321: 0.001752777139785418
Position 12263: 0.0016831686566879595
Position 2159: 0.001679024333392652
Position 9876: 0.001674761781678467
Position 1596: 0.0016143156008381113
Position 6899: 0.0015887339388590475
Position 11188: 0.0015208628471970478
Position 2521: 0.001436086609130326
Position 501: 0.001435125519887065
Position 6056: 0.0014213059693509924
Position 15767: 0.0013604265934118905
Position 304: 0.0013367409180380823
Position 13420: 0.0013309568513846912
Position 7510: 0.0012924316825191102
Position 298: 0.0012849611526739879
Position 1180: 0.001138110882408028
Position 1604: 0.0011364632816331338
Position 9090: 0.0011150532310834022
Position 686: 0.0011115099120964362
Position 1791: 0.0011087848553639913
Position 12674: 0.0010735435779255992
Position 11280: 0.001040627565706957
Position 10882: 0.0010288043540504352
Position 9601: 0.0010134334117791965
Position 10571: 0.0009472368936498926
Position 11209: 0.0009388107702638157
Position 10319: 0.0008405347145753012
Position 13148: 0.0008228569839251074
Position 364: 0.0007793559798696532
Position 982: 0.0007534926776963046
Position 377: 0.000735388463289767
Position 1089: 0.0006995944920321338
Position 904: 0.0006932470713148334
Position 10561: 0.0006844037270726868
Position 393: 0.0006715269769324896
Position 13932: 0.0006667849374838187
Position 13934: 0.0006208788513484462
Position 5410: 0.0006102994317824331
Position 268: 0.0005501680352489644
Position 13314: 0.0005365597962717295
Position 1429: 0.0005203874651459828
Position 13845: 0.000519365895043527
Position 12828: 0.0004997242925458816
Position 13625: 0.0004985263511489969
Position 3019: 0.0004858280179871546
Position 2879: 0.0004748992278301801
Position 1833: 0.0004428599748788518
Position 13618: 0.0004393733603483858
Position 13916: 0.0004212797920208943
Position 220: 0.00040040050106383086
Position 10375: 0.0003958965357535391
Position 11512: 0.0003891045415142629
Position 3010: 0.0003713061530137017
Position 9613: 0.0003688119661243583
Position 1917: 0.00036169938446186094
Position 3948: 0.00035727857306272807
Position 276: 0.0003495320886179816
Position 414: 0.000329208877218818
Position 6050: 0.00031526022871725915
Position 2663: 0.00030212889836929164
Position 2952: 0.0003013057230264708
Position 3890: 0.00028059644132527405
Position 11761: 0.0002666347630696047
Position 11083: 0.00026394155845407954
Position 9447: 0.0002547840891627955
Position 10200: 0.00023788945269371414
Position 2908: 0.0002198559838335565
Position 324: 0.0002163027037581218
Position 4331: 0.0002128150091170411
Position 9676: 0.00021217311812240077
Position 13097: 0.00020001208578491404
Position 10710: 0.0001838091164711592
Position 18763: 0.000182583512823427
Position 10348: 0.00018115179976372996
Position 5520: 0.00017763398812766014
Position 9607: 0.00017488265831030325
Position 294: 0.00017030639870900535
Position 7516: 0.00016192016581734962
Position 88: 0.00015732378552411273
Position 1861: 0.0001520979359806296
Position 1206: 0.0001509054717358065
Position 11066: 0.00014716399731096923
Position 1145: 0.00013399527902371367
Position 10204: 0.0001339582480019615
Position 211: 0.0001299200155160783
Position 13655: 0.00012878025197261337
Position 91: 0.00011716755121918467
Position 12979: 0.00010927302982783867
Position 308: 0.00010842695729045522
Position 12061: 0.00010084614539982195
Position 13360: 9.867738627358068e-05
Position 328: 9.426247962810993e-05
Position 11379: 9.415098690400344e-05
Position 11425: 9.340287372485486e-05
Position 5476: 9.19000191351359e-05
Position 214: 9.059729484916415e-05
Position 545: 8.50627660828099e-05
Position 14218: 8.427938624235251e-05
Position 360: 8.18665799114015e-05
Position 1039: 8.17659796169354e-05
Position 636: 8.15018876320143e-05
Position 10928: 7.7320088281838e-05
Position 5380: 7.59813021880693e-05
Position 10326: 7.255864635229187e-05
Position 5348: 6.235338299619776e-05
Position 13087: 5.923758615411785e-05
Position 1368: 5.048617467580323e-05
Position 531: 4.978268287623773e-05
Position 1034: 4.855809851037068e-05
Position 13049: 4.3253050373061754e-05
Position 1044: 3.706842363993686e-05
Position 4061: 3.4798776837739584e-05
Position 12927: 3.4768185112661687e-05
Position 12872: 3.35361808954462e-05
Position 243: 3.303838389215746e-05
Position 1497: 3.2598836325689707e-05
Position 10550: 3.0327289094073346e-05
Position 10057: 2.6408191571787264e-05
Position 10149: 2.6039663454318982e-05
Position 707: 2.5664718934346416e-05
Position 1312: 2.3402072435544634e-05
Position 13036: 2.280048710674452e-05
Position 314: 2.022937257770702e-05
Position 12875: 1.8387963950056612e-05
Position 1049: 1.775177834274606e-05
Position 288: 1.4928498609998338e-05
Position 12776: 1.4815676824515619e-05
Position 312: 1.3496554488222533e-05
Position 10243: 1.2960808721949005e-05
Position 5986: 1.0770713443982296e-05
Position 3323: 1.0303073355442124e-05
Position 3162: 1.0049631882510012e-05
Position 10241: 9.970264661329854e-06
Position 10212: 9.881656959693852e-06
Position 13375: 9.8310930501164e-06
Position 12723: 9.654266858900411e-06
Position 13365: 9.639952230034106e-06
Position 12690: 9.421426580270836e-06
Position 12943: 9.404269999166566e-06
Position 3175: 8.935165491698965e-06
Position 12897: 8.925783946025571e-06
Position 1018: 8.886688869680717e-06
Position 94: 7.883805590814885e-06
Position 160: 7.140786796187879e-06
Position 10599: 6.968063858322096e-06
Position 1262: 6.349459072738193e-06
Position 12694: 5.6325020885724255e-06
Position 10736: 5.444558898049109e-06
Position 10636: 4.725711021043378e-06
Position 12678: 4.368486000877408e-06
Position 10045: 4.189113594330777e-06
Position 4541: 3.945981675435179e-06
Position 13592: 3.639676359508929e-06
Position 14683: 3.546583370948297e-06
Position 9141: 3.3465389615709665e-06
Position 12268: 2.8001441263845465e-06
Position 12886: 2.4646263109995264e-06
Position 13590: 2.4062247589791347e-06
Position 9193: 2.2316132340871367e-06
Position 547: 2.0733867909196775e-06
Position 403: 1.5539901869090318e-06
Position 260: 1.5159245805905507e-06
Position 12541: 1.2417763791501968e-06
Position 13578: 1.2142454759063365e-06
Position 278: 1.1122794225186413e-06
Position 306: 1.046968796591328e-06
