Gene = Tet
index = 1551
Annotated 5SS: [  626  9218  9710 15116 27600 82867 86657 86926 87153 87727]
Annotated 3SS: [ 6407  9400 15097 27461 82479 84123 86720 86988 87212 87880]
SMsplice 5SS: [  626  9710 27600 71660 82867 84314 86657 86926 87153 87727]
SMsplice 3SS: [ 9568 27461 71328 82476 84123 85836 86720 86988 87212 87880]
top_k =  500
Partition function (log Z): -64.7761489099785

Sorted 5' Splice Sites (High to Low Probability):
Position 27600: 0.9999999997924749
Position 9710: 0.990880303424991
Position 626: 0.8965484355161338
Position 9218: 0.6676038708905444
Position 7164: 0.3933346140360251
Position 104: 0.09093022483521944
Position 6857: 0.06413067040141654
Position 110: 0.04541915936158929
Position 6869: 0.04530799172940661
Position 5978: 0.03925890360272245
Position 22505: 0.03869113141048153
Position 6115: 0.03178676320346996
Position 8067: 0.02575738679978294
Position 23405: 0.025270841752861723
Position 9254: 0.017318434583239974
Position 6544: 0.015682347080607426
Position 24454: 0.015221730110894983
Position 24319: 0.01426907156573208
Position 5961: 0.01393967095564598
Position 10165: 0.013026828304388283
Position 6719: 0.0125349013427687
Position 7127: 0.011808522081915882
Position 22678: 0.010086902454593528
Position 15354: 0.008541496951531417
Position 5957: 0.0071439002221663685
Position 20223: 0.005752962342811823
Position 175: 0.004882120104761133
Position 15282: 0.004684783688541651
Position 15116: 0.0034790591418854323
Position 12730: 0.0032664748640627086
Position 855: 0.0031763501926030478
Position 16526: 0.0031086625003426487
Position 457: 0.0028330708646120807
Position 13327: 0.0025991804555546686
Position 3354: 0.001994837008973759
Position 5358: 0.0014577100819744121
Position 2111: 0.001334966605967862
Position 7341: 0.001299201364089409
Position 98: 0.0012501530126679769
Position 633: 0.0011779582655608329
Position 4682: 0.0011589156936941342
Position 630: 0.0010144095983738218
Position 9889: 0.000994833276880116
Position 173: 0.0009853072741903884
Position 7043: 0.0009414324827792031
Position 1501: 0.0008340777224793612
Position 6: 0.0008027092547475957
Position 12042: 0.0007827014314491531
Position 3776: 0.0007461123732836706
Position 6615: 0.0007417800922012145
Position 13416: 0.0007393137375071323
Position 179: 0.0006950553323747775
Position 941: 0.0006277907671278873
Position 663: 0.00059704412415044
Position 262: 0.0004748956255639294
Position 10812: 0.0003790617574088482
Position 3782: 0.00036984589867836365
Position 3373: 0.0003388785823356121
Position 2104: 0.00033872229994971493
Position 1097: 0.00028836177098673393
Position 3639: 0.0002647506189014735
Position 3321: 0.00019334391064640616
Position 108: 9.692322626475131e-05
Position 246: 8.913009044167912e-05
Position 3648: 8.809461871610038e-05
Position 255: 6.92563784203108e-05
Position 34: 3.275377289862646e-05
Position 7219: 2.1326189730312596e-05
Position 218: 1.8407342776941107e-05
Position 5316: 1.720474854381896e-05
Position 79: 1.611933997752951e-05
Position 9880: 1.3622156351150134e-05
Position 181: 7.6083448688879965e-06
Position 212: 4.958798251642263e-06
Position 488: 4.894650442537075e-06
Position 10: 3.1524455908713933e-06
Position 1089: 3.018238064422111e-06
Position 351: 2.6996467884512554e-06
Position 357: 2.6010468932307304e-06
Position 41: 2.486718834618203e-06
Position 189: 2.4404287549564076e-06
Position 23: 2.4390968606806635e-06
Position 451: 2.4339004030658297e-06
Position 3368: 2.4118878672436044e-06
Position 1311: 2.0127774994633277e-06
Position 510: 1.661714184866998e-06
Position 330: 1.197412346534202e-06
Position 396: 1.1914246374355448e-06
Position 3426: 1.0232584303508548e-06
Position 742: 9.76399051722635e-07
Position 720: 9.689199586135408e-07
Position 387: 9.384930735884687e-07
Position 483: 8.374982076498501e-07
Position 5268: 7.777888316661773e-07
Position 3786: 7.412674111717055e-07
Position 2132: 6.674821637976866e-07
Position 18: 6.579037502903836e-07
Position 1262: 5.574913320485213e-07
Position 15: 4.718600304716967e-07
Position 521: 4.313145690346082e-07
Position 569: 4.238473766693086e-07
Position 375: 4.1307411400423154e-07
Position 688: 2.438125116540722e-07
Position 443: 2.4211526739119156e-07
Position 599: 2.3626727212506475e-07
Position 461: 2.3179862898006275e-07
Position 1486: 1.6466453367703968e-07
Position 536: 1.2629384446452107e-07
Position 21: 1.2091146016334026e-07
Position 467: 1.1232861326567617e-07
Position 31683: 8.603107723655125e-08
Position 33675: 6.42192481411988e-08
Position 739: 5.8826243540285387e-08
Position 477: 3.620533517397548e-08
Position 30681: 3.5402364809719166e-08
Position 429: 2.6778439888582988e-08
Position 28653: 9.35775862377835e-09
Position 30589: 8.667678119633628e-09
Position 32277: 6.0541417959141626e-09
Position 28845: 5.913721426636842e-09
Position 29930: 5.707243930198506e-09
Position 766: 5.438010947959353e-09
Position 32013: 3.738084793648263e-09
Position 32473: 1.3556702278681818e-09
Position 28922: 3.028706077385051e-10
Position 27972: 1.3586607727171003e-10
Position 28784: 7.281409140121577e-11
Position 27990: 4.599448835514999e-11
Position 27937: 2.1010872322631942e-11
Position 27565: 4.997980795756732e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27461: 0.9999999999998072
Position 47630: 0.9926986163215191
Position 9568: 0.9406371202188977
Position 6407: 0.5832706100175106
Position 7466: 0.45696550986331647
Position 22459: 0.07404887561793726
Position 9511: 0.04271827992083499
Position 8139: 0.03367027800680952
Position 24192: 0.02949080167662716
Position 5619: 0.027626369989152917
Position 8212: 0.0274522773489935
Position 5575: 0.025577984304628782
Position 6943: 0.02525613078060235
Position 7264: 0.02450748953369003
Position 7219: 0.024034200407652678
Position 5591: 0.023349936945305183
Position 230: 0.018850262354919496
Position 369: 0.016957003352248947
Position 8393: 0.016854993273213503
Position 15097: 0.016705339781958498
Position 218: 0.011541467118596799
Position 6604: 0.00983642814835094
Position 7251: 0.009796836164711862
Position 10001: 0.009022130696512478
Position 4967: 0.008410024416345993
Position 7657: 0.008332588428986489
Position 6932: 0.008062979707624627
Position 8321: 0.006704271546254919
Position 9400: 0.006619318072312932
Position 8257: 0.006221403647172035
Position 20141: 0.005752962342811779
Position 7325: 0.005021136956839671
Position 6965: 0.004720346390912006
Position 44147: 0.003778335921122005
Position 13189: 0.0033384941930617966
Position 16280: 0.0031086625003426487
Position 788: 0.0029549927871077887
Position 12566: 0.0026909227777833986
Position 7280: 0.0024006748718552674
Position 7011: 0.002301341154094774
Position 4348: 0.0020888624160061158
Position 6420: 0.0017958569321827422
Position 5419: 0.001777009251164342
Position 43299: 0.0017545989535292332
Position 4888: 0.001723232028029963
Position 10059: 0.0016599021685675937
Position 4432: 0.0016161355237976972
Position 41155: 0.001507629182483015
Position 9790: 0.0011791588164520893
Position 9762: 0.0011203081803172021
Position 561: 0.0009047579325826779
Position 308: 0.0009037675502659647
Position 3442: 0.0009032825814511608
Position 11732: 0.0007792559885419961
Position 6853: 0.0007524776237998236
Position 2694: 0.000729360817189813
Position 10025: 0.000703601692900088
Position 323: 0.0006489206820732386
Position 2816: 0.0006146059716111172
Position 12398: 0.0005755465529195675
Position 4169: 0.0005452845806354626
Position 6041: 0.0005394710856108816
Position 3100: 0.0005070311220422792
Position 5625: 0.0004672936026494684
Position 5399: 0.0003792168151423995
Position 1367: 0.0003261639654753167
Position 3500: 0.00032253734644842384
Position 5596: 0.0002891886990010587
Position 3011: 0.0002845737664309974
Position 375: 0.000249507262008683
Position 1262: 0.00024252231762912795
Position 41105: 0.00021857856624082163
Position 1910: 0.00020811796349787988
Position 793: 0.00017822631055393332
Position 234: 0.00017491744156560482
Position 2568: 0.00017486766871159594
Position 3510: 0.00016060217454953385
Position 10490: 0.00015488794435840542
Position 4522: 0.00015411910795220212
Position 1390: 0.0001455841568499724
Position 1072: 9.11040472135335e-05
Position 2674: 7.346867138197059e-05
Position 297: 7.279473042392758e-05
Position 4406: 7.019281248115153e-05
Position 4454: 6.142682189105354e-05
Position 4500: 4.084646044262223e-05
Position 750: 3.682778206970856e-05
Position 3607: 3.539715623839428e-05
Position 1537: 3.453537283532752e-05
Position 3675: 3.109544914810496e-05
Position 2191: 2.7130949187605755e-05
Position 2646: 2.7109858472859407e-05
Position 2580: 2.640021814402162e-05
Position 351: 2.6123090769351718e-05
Position 338: 2.5616710320203047e-05
Position 195: 2.453974788581955e-05
Position 2440: 2.402068402969236e-05
Position 1985: 2.3467801640909995e-05
Position 2242: 2.2216399639003133e-05
Position 39713: 2.0776024005765514e-05
Position 38172: 1.9881987240719674e-05
Position 2034: 1.9548515828932072e-05
Position 262: 1.617482109388603e-05
Position 816: 1.3311772575502526e-05
Position 9969: 2.291948042650545e-06
Position 10021: 2.247040430297748e-06
Position 11674: 1.2306712765340883e-06
Position 11085: 1.2216249028829772e-06
Position 11963: 9.93118847007788e-07
