Gene = Arpc1
index = 25
Annotated 5SS: [ 32 396]
Annotated 3SS: [ 97 464]
SMsplice 5SS: [396]
SMsplice 3SS: [464]
top_k =  500
Partition function (log Z): -5.079880899083117

Sorted 5' Splice Sites (High to Low Probability):
Position 396: 0.9982948674278861
Position 796: 0.007514163369675254
Position 32: 0.004609010803153121
Position 740: 0.0033620542251863025
Position 602: 0.00323542649934685
Position 152: 0.002051907031544492
Position 400: 0.0015903678994125155
Position 899: 0.0009584110904342537
Position 1056: 0.0006869963862022579
Position 621: 0.0005067466493797093
Position 733: 0.00020995176855711573
Position 1172: 0.00012731551364570783
Position 744: 0.00012695495377147668
Position 1073: 0.0001167022458971029
Position 269: 9.343871986038272e-05
Position 1091: 9.032894710686122e-05
Position 1064: 7.30761226406102e-05
Position 712: 6.018587188911332e-05
Position 1597: 5.8714233431892774e-05
Position 1037: 5.550124307948751e-05
Position 1572: 3.753966838968118e-05
Position 1250: 3.355371520708516e-05
Position 670: 2.6678641810510927e-05
Position 430: 2.3463140525876928e-05
Position 266: 1.8912652257201993e-05
Position 428: 1.544096486937816e-05
Position 1124: 1.4414406299933703e-05
Position 1560: 1.1898247353129575e-05
Position 1564: 1.163104550986459e-05
Position 44: 1.104367465101796e-05
Position 955: 9.893065734924597e-06
Position 1273: 9.378278148026466e-06
Position 264: 8.572098595271447e-06
Position 632: 8.180587829949482e-06
Position 1405: 7.955970966954955e-06
Position 13: 6.225406560587036e-06
Position 136: 5.361578995502543e-06
Position 1646: 4.683222845636834e-06
Position 1361: 3.956698791031818e-06
Position 1552: 3.3039568876449034e-06
Position 1641: 2.3957616627558863e-06
Position 563: 1.8049037901402674e-06
Position 1525: 1.7947973698009156e-06
Position 1554: 1.3807574414664874e-06
Position 767: 1.226381880603765e-06
Position 64: 4.305330324327403e-07
Position 138: 4.123704423530813e-07
Position 539: 3.120643649604426e-08
Position 658: 1.0981728265065883e-08
Position 707: 6.905373694682526e-09
Position 715: 6.2834151356925e-09
Position 674: 3.7447612498295435e-09
Position 836: 3.7226366296864766e-09
Position 800: 2.1624697429136783e-09
Position 1183: 1.9958996048163493e-09
Position 866: 1.181336311117661e-09
Position 769: 1.0451575105836258e-09
Position 802: 9.550117139696298e-10
Position 781: 6.667499263396088e-10
Position 609: 5.368973011073679e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9812276131754737
Position 507: 0.015371779918295785
Position 1321: 0.004947129281798863
Position 97: 0.00435276247467142
Position 925: 0.004141966761697134
Position 1227: 0.0029957766878301252
Position 1766: 0.002199118033208991
Position 214: 0.002101552908963981
Position 1009: 0.0013281656419574612
Position 787: 0.0012436506871401235
Position 643: 0.0009255024546113149
Position 1381: 0.0008386243676185986
Position 493: 0.0004560623561840813
Position 1750: 0.00023039677013442697
Position 781: 0.00021421819841288173
Position 808: 0.00020781644201808933
Position 1395: 0.00020187053970187322
Position 898: 0.00018675408161584429
Position 313: 0.00017040339370439622
Position 466: 8.396854685068283e-05
Position 119: 7.435278071649533e-05
Position 550: 7.391009080342872e-05
Position 1486: 6.342576987944176e-05
Position 1206: 5.8541344499234844e-05
Position 1568: 5.317704609551416e-05
Position 1050: 5.1926437687369784e-05
Position 820: 5.1262708773356776e-05
Position 519: 4.457750142054457e-05
Position 254: 3.2357953049462945e-05
Position 1063: 3.140739515700075e-05
Position 982: 2.366367418884051e-05
Position 150: 2.1390319141398723e-05
Position 1246: 1.5195109575242833e-05
Position 128: 1.4163132959797279e-05
Position 817: 1.2100932327770321e-05
Position 304: 8.113796431443632e-06
Position 1086: 7.762472701297999e-06
Position 103: 7.258538378179346e-06
Position 1519: 6.06208228752428e-06
Position 62: 4.091116253389671e-06
Position 1732: 4.051103728045741e-06
Position 1285: 3.97126676577072e-06
Position 1654: 3.446053465837134e-06
Position 658: 3.1200167551909476e-06
Position 664: 2.885803872589108e-06
Position 1678: 2.4992503334767145e-06
Position 514: 2.2703678776318495e-06
Position 187: 8.244959276515081e-07
Position 176: 4.0467018589830366e-07
Position 107: 1.6633556832498278e-07
Position 64: 1.381743203625208e-07
Position 169: 2.303942964572939e-08
Position 586: 1.2715363848574766e-08
Position 385: 1.1162921249716819e-08
Position 712: 9.950028942029273e-09
Position 529: 7.577539261077376e-09
Position 152: 6.4470486266854135e-09
Position 428: 3.559391729204636e-09
Position 331: 2.670901495236711e-12
Position 171: 3.289269934629421e-13
Position 400: 4.735829515966673e-14
Position 284: 3.5281377889988355e-14
