Gene = elg1
index = 1692
Annotated 5SS: [1211 3759]
Annotated 3SS: [1265 4167]
SMsplice 5SS: [1211 3759]
SMsplice 3SS: [1265 4167]
top_k =  500
Partition function (log Z): 0.31569965688059665

Sorted 5' Splice Sites (High to Low Probability):
Position 3759: 0.9888188710858873
Position 1211: 0.953945393723095
Position 262: 0.624789512435235
Position 2804: 0.09086408590064078
Position 1555: 0.07933887365152201
Position 1956: 0.06240519980160935
Position 4331: 0.04066808368906528
Position 2552: 0.024067126056451508
Position 211: 0.01771004302436862
Position 951: 0.016541205978182812
Position 2353: 0.012581499045826306
Position 1346: 0.012269376302582824
Position 1355: 0.011906230374478223
Position 1761: 0.008121419321674804
Position 936: 0.007261333286961496
Position 1765: 0.006569219344294116
Position 2899: 0.005484423864329767
Position 1677: 0.004866335638694242
Position 602: 0.004759415343505054
Position 207: 0.004164948120945686
Position 227: 0.003914507721624036
Position 495: 0.0038726131834703977
Position 2491: 0.0035618707883456986
Position 2460: 0.0034965630324495633
Position 3266: 0.003367563259270237
Position 205: 0.003330746519180136
Position 1790: 0.0026930388539398663
Position 2077: 0.0023202424697994295
Position 4299: 0.0021917715368934684
Position 2624: 0.0020561371381765657
Position 1525: 0.0020231340804931198
Position 511: 0.0020041501952988362
Position 280: 0.0018847650978552528
Position 1542: 0.0018133590813701477
Position 1496: 0.0017966424801270444
Position 2485: 0.0015048772568429705
Position 4078: 0.0014922552537041593
Position 2644: 0.0008898911933213221
Position 1303: 0.0008072325091680974
Position 61: 0.0007877027562106426
Position 4377: 0.0006194932213996858
Position 2350: 0.0006080415134054288
Position 2638: 0.0005371523454489079
Position 4294: 0.0003640773017152164
Position 217: 0.00027980183411927835
Position 28: 0.0002681979861129588
Position 250: 0.00024108665904847183
Position 2221: 0.000177438656913229
Position 4455: 0.00015073546547394025
Position 131: 0.00014852290318349728
Position 215: 0.00013618277317384948
Position 2213: 0.00013236627588415648
Position 225: 0.00010930268298768475
Position 285: 0.00010146557274114392
Position 91: 0.00010143417131461299
Position 3751: 9.939746798430556e-05
Position 209: 9.489621230496134e-05
Position 2175: 9.406471365817017e-05
Position 375: 7.959452893578158e-05
Position 585: 6.808077826874533e-05
Position 293: 6.773915946705707e-05
Position 345: 5.7579784599594406e-05
Position 354: 5.122690570020663e-05
Position 2135: 4.6892662646848164e-05
Position 1405: 3.1253545469571564e-05
Position 334: 2.5704936392710773e-05
Position 158: 2.206132332234167e-05
Position 2027: 1.609588859008361e-05
Position 191: 1.4879035492548543e-05
Position 1339: 1.4609650822631087e-05
Position 1639: 1.3200208059127619e-05
Position 768: 1.1722339595165398e-05
Position 1036: 9.537315698967282e-06
Position 4337: 5.897992252941321e-06
Position 15: 5.776348164108218e-06
Position 1975: 5.450163688105829e-06
Position 1379: 4.284118111271216e-06
Position 1215: 2.2409134201903156e-06
Position 117: 4.228818850920713e-07
Position 1026: 3.4395253718238917e-07
Position 940: 2.5286361837348986e-07
Position 841: 2.5149762770752044e-07
Position 2015: 2.3683137679434572e-07
Position 1426: 2.2821513829274688e-07
Position 2108: 2.046128696656823e-07
Position 1681: 1.9954343241235415e-07
Position 153: 1.3715898593886314e-07
Position 1863: 9.430065181345109e-08
Position 1175: 9.381420830297237e-08
Position 1887: 7.988433479456686e-08
Position 2088: 7.8429499282299e-08
Position 1867: 6.829759841472908e-08
Position 1423: 5.7945772391995355e-08
Position 1072: 2.8297692716282424e-08
Position 675: 2.19433913736441e-08
Position 288: 9.754333997890798e-09
Position 502: 9.976062661903768e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4167: 0.9777035063858119
Position 1265: 0.8135008658813369
Position 3189: 0.29943789376423413
Position 357: 0.27966391991527695
Position 3651: 0.12360017656261213
Position 460: 0.12339300871641654
Position 650: 0.11909858687309788
Position 4377: 0.03167739626249048
Position 511: 0.030971470397225375
Position 3638: 0.02785173040995938
Position 1035: 0.02412142547843518
Position 552: 0.01961972811810636
Position 467: 0.018466871574119754
Position 2689: 0.014278705296433885
Position 3299: 0.012719832776362837
Position 3404: 0.010586486695073725
Position 3440: 0.010006275142990627
Position 3908: 0.009708824152698387
Position 382: 0.009199536980234187
Position 4401: 0.006936929371182377
Position 3884: 0.006793674852696782
Position 3048: 0.005653936196479507
Position 431: 0.00432894708602108
Position 4183: 0.004231022246138886
Position 2265: 0.004031417951750819
Position 4513: 0.0037688860799682702
Position 2277: 0.0029039665943158773
Position 2484: 0.0027791139197921966
Position 1044: 0.0026096301498995363
Position 1062: 0.0021341372573528113
Position 375: 0.0020586102979160497
Position 394: 0.0019419520544789867
Position 445: 0.0017720723844719948
