Gene = Pop2
index = 1387
Annotated 5SS: [ 330 1189 2166 2643]
Annotated 3SS: [1049 1824 2224 3918]
SMsplice 5SS: [1189 2166 2643]
SMsplice 3SS: [1824 2224 3918]
top_k =  500
Partition function (log Z): -2.1821743888560188

Sorted 5' Splice Sites (High to Low Probability):
Position 2166: 0.9901531238516841
Position 1189: 0.944430159532132
Position 2643: 0.6217845038938395
Position 3672: 0.25768667947246504
Position 330: 0.20607441151665945
Position 678: 0.15106981326691923
Position 956: 0.0911726352468364
Position 3053: 0.05905521875550984
Position 4022: 0.05568855727432476
Position 439: 0.054308478765263075
Position 4410: 0.02869966896850158
Position 469: 0.025334375935653505
Position 993: 0.024568199242510275
Position 3696: 0.024285462806423692
Position 2638: 0.022131741355349205
Position 754: 0.020552963421572597
Position 353: 0.020439726547694166
Position 2369: 0.012564978136958142
Position 2355: 0.012129641381801833
Position 3008: 0.011025618491590394
Position 1505: 0.010563190812836637
Position 441: 0.00969487124018494
Position 447: 0.009547915353409387
Position 445: 0.009374200219670724
Position 3046: 0.00884488302090027
Position 443: 0.008155642915492662
Position 343: 0.008144378699315818
Position 794: 0.007721239640335641
Position 449: 0.007399830948599221
Position 705: 0.007374073258137341
Position 485: 0.006417786403966882
Position 451: 0.005922981401165245
Position 475: 0.005246331175284605
Position 453: 0.0048897728238035424
Position 3187: 0.004253477508244391
Position 4433: 0.0038642978426846604
Position 1205: 0.0037389743321081274
Position 4106: 0.0034123403127588017
Position 984: 0.0033799270204661397
Position 158: 0.002903767273687422
Position 2871: 0.002693656766187396
Position 850: 0.0026339695862283873
Position 2154: 0.0026168521662791396
Position 195: 0.0024638630820769717
Position 866: 0.0024528152677857355
Position 3398: 0.0022761169648726517
Position 1563: 0.0021733383034077346
Position 1596: 0.0018003485576181103
Position 4156: 0.0017327838352031522
Position 462: 0.001643230471371371
Position 1586: 0.0016138261014013897
Position 160: 0.0012524119078134214
Position 878: 0.0011512724396839002
Position 1223: 0.001069797204866014
Position 2375: 0.0010332216790500295
Position 2172: 0.0008414880202695135
Position 1003: 0.0008033755730439
Position 4173: 0.0007844162049056214
Position 1124: 0.0007707168748028085
Position 2501: 0.00073833429475907
Position 1193: 0.0006441965808951207
Position 2980: 0.0006214605969939057
Position 4317: 0.0006068111534183666
Position 2349: 0.0005930627682662963
Position 304: 0.0005888622444003473
Position 479: 0.000549800774953212
Position 1600: 0.0004628335536799781
Position 3515: 0.0004201940047861623
Position 487: 0.0003714470930224125
Position 2574: 0.000363048575643413
Position 2547: 0.00035101135755692003
Position 1378: 0.0003466522742385223
Position 4266: 0.0003296369317327727
Position 3063: 0.0002929149311911015
Position 530: 0.00028063700189609903
Position 728: 0.00024581424770237387
Position 1160: 0.00023219672539063837
Position 457: 0.00021172584882851614
Position 1993: 0.00019791740768237284
Position 881: 0.00017934732207087475
Position 377: 0.0001560734644811888
Position 455: 0.0001344304174376649
Position 1120: 0.00013197573018778382
Position 2054: 0.00012257390792545902
Position 3233: 0.00011877194274984346
Position 3977: 7.96525773678433e-05
Position 1093: 7.930172173348972e-05
Position 464: 7.278977979009241e-05
Position 565: 6.904990935863801e-05
Position 32: 6.0901288020608406e-05
Position 477: 5.987090195060655e-05
Position 1953: 5.5251043088795874e-05
Position 1615: 5.482544420653896e-05
Position 2174: 5.060426445861555e-05
Position 2142: 4.755783216337148e-05
Position 1990: 3.254908979515821e-05
Position 1942: 3.107611754958937e-05
Position 516: 2.7951838330662296e-05
Position 3966: 2.6755363408701004e-05
Position 2688: 2.5615285763230405e-05
Position 4470: 2.52647514799439e-05
Position 4414: 2.35721599581407e-05
Position 1945: 1.5947575314740118e-05
Position 489: 9.721066480646694e-06
