Gene = Zcchc7
index = 1605
Annotated 5SS: [ 124  504 3929 4191 4387]
Annotated 3SS: [ 181 1774 3990 4248 4448]
SMsplice 5SS: [ 124  504 4191 4387 4630]
SMsplice 3SS: [ 181 3990 4248 4448 4685]
top_k =  500
Partition function (log Z): 7.457172507750281

Sorted 5' Splice Sites (High to Low Probability):
Position 4387: 0.9978240667368132
Position 124: 0.9881678604970322
Position 504: 0.9753802873596366
Position 4191: 0.9046288888016156
Position 4630: 0.613461584768563
Position 2975: 0.3847427266110854
Position 5344: 0.3640986645943465
Position 3929: 0.17729086823044837
Position 5568: 0.1468599002137468
Position 4195: 0.09157075943747793
Position 3260: 0.07913267972750819
Position 1591: 0.030950259702129848
Position 3085: 0.02365406143704852
Position 3682: 0.01734822814804501
Position 4842: 0.0165263495918635
Position 594: 0.015849424609043775
Position 3910: 0.015115610226295314
Position 1154: 0.014494658279742825
Position 2738: 0.014412749311286234
Position 4863: 0.013394265416808862
Position 3242: 0.013091521381052913
Position 3460: 0.012107235404903358
Position 952: 0.01007427693159841
Position 6863: 0.006317675520152623
Position 4760: 0.004361624137059391
Position 1418: 0.004302310649108255
Position 528: 0.00415697045530319
Position 633: 0.003667199157726692
Position 5019: 0.0035171821001722297
Position 2767: 0.003186806585492361
Position 6439: 0.0029226289461969836
Position 3257: 0.002819658077061285
Position 5007: 0.0028049152093312627
Position 539: 0.0026433782894248704
Position 4552: 0.002557773046331096
Position 3239: 0.0025149569185056522
Position 3619: 0.002509409418804161
Position 965: 0.002393251409558712
Position 2113: 0.002290603781716889
Position 3454: 0.0022647536776198825
Position 1171: 0.001947026078645881
Position 3947: 0.0018994336682808975
Position 5185: 0.0016895305612354946
Position 1090: 0.001486017989877917
Position 2071: 0.001458976676830427
Position 2606: 0.001424289141644074
Position 2587: 0.0009905752158945714
Position 5134: 0.0009482320568281461
Position 1611: 0.0008098713898211015
Position 2473: 0.0006483799087428587
Position 3180: 0.0006145192855216406
Position 5390: 0.0004132947231268672
Position 2479: 0.0003799816214839163
Position 2470: 0.0003788346243109186
Position 4699: 0.00035547266891358724
Position 957: 0.0003537716515862989
Position 1283: 0.00034512655413286266
Position 2074: 0.00031345098388982535
Position 4966: 0.00031057581489369565
Position 1120: 0.000308725168542204
Position 1603: 0.00028838193313735253
Position 4618: 0.00028156370635598014
Position 1652: 0.00024112716817640897
Position 1832: 0.00021333710698103343
Position 119: 0.00021198520475648207
Position 4727: 0.00019918535071569276
Position 1465: 0.00019120447576848436
Position 2824: 0.00018801014307853436
Position 4479: 0.00016659519350407733
Position 1222: 0.00016221802816002124
Position 4589: 0.0001610204472663708
Position 1535: 0.0001139202121641003
Position 648: 0.0001128806138950071
Position 455: 0.00010473576622169147
Position 1647: 0.00010026361044438516
Position 4125: 9.340581866630112e-05
Position 4370: 8.764384763381642e-05
Position 5278: 6.994435357201254e-05
Position 2328: 6.142748022426176e-05
Position 429: 5.419476701086827e-05
Position 721: 4.460310727574261e-05
Position 1310: 4.141165130094023e-05
Position 130: 4.113286857888221e-05
Position 1173: 3.958470832288016e-05
Position 1218: 3.9267942980316596e-05
Position 4365: 3.904792855590185e-05
Position 738: 3.868442994017802e-05
Position 1240: 3.758804663619817e-05
Position 35: 2.8887289671137723e-05
Position 4775: 2.755594546663293e-05
Position 4108: 2.6123931693293364e-05
