Gene = gogo
index = 1718
Annotated 5SS: [  373 15446 17481 17950 22147 23618 23848 24197 24686]
Annotated 3SS: [14985 16262 17818 21915 23328 23682 23910 24246 24767]
SMsplice 5SS: [  373 15446 17950 18509 22147 23618 23848 24197 24686]
SMsplice 3SS: [14985 17818 18411 21915 22365 23682 23910 24246 24767]
top_k =  500
Partition function (log Z): 9.12855095514466

Sorted 5' Splice Sites (High to Low Probability):
Position 23618: 0.9991100571677373
Position 24686: 0.966711232713548
Position 23848: 0.9651557928953342
Position 24197: 0.9626541660228111
Position 22147: 0.9296688462639163
Position 17950: 0.8972049806620987
Position 15446: 0.6695723389679348
Position 373: 0.6489411171217866
Position 1844: 0.6168664796199187
Position 4030: 0.6080584725399417
Position 1103: 0.5567350317307693
Position 18509: 0.5061052277204663
Position 18957: 0.3353794284422478
Position 5086: 0.3280347621286953
Position 3789: 0.29451176238653726
Position 1448: 0.286239098090714
Position 669: 0.25219488795929007
Position 22581: 0.25089706950753177
Position 3798: 0.24228709779234295
Position 522: 0.1231491015727034
Position 22496: 0.11968701732278392
Position 17954: 0.08110918495613241
Position 3871: 0.0694155751535484
Position 22021: 0.049203776596414575
Position 24391: 0.04755841944350065
Position 856: 0.043374879431732905
Position 5671: 0.03416921080952812
Position 9956: 0.033612281674813727
Position 23336: 0.03351116069172187
Position 5628: 0.030582749628436233
Position 22591: 0.030101943982921434
Position 24698: 0.027637551259276055
Position 1944: 0.02147512022582106
Position 182: 0.019554268970898143
Position 25118: 0.01706391352400049
Position 23294: 0.015189764518288155
Position 22549: 0.014049093209739044
Position 865: 0.013426616478317091
Position 1482: 0.012711887176491198
Position 4021: 0.010753308234387268
Position 1018: 0.009847066596141027
Position 2346: 0.007474636414287894
Position 1351: 0.007207093731832997
Position 2366: 0.006510422098771302
Position 273: 0.00584517882556352
Position 19038: 0.0050571145693149855
Position 26132: 0.0049579109259198974
Position 22636: 0.004679430018116224
Position 286: 0.00417203358491666
Position 1092: 0.00394267177271526
Position 24535: 0.003615495130396385
Position 23: 0.00353800555435601
Position 340: 0.003380592567600241
Position 1097: 0.002738942838182644
Position 105: 0.002423788636583231
Position 1107: 0.0023930073050238577
Position 584: 0.0023493248503338097
Position 582: 0.0018550679860983353
Position 426: 0.0017563469380023704
Position 5535: 0.0017400082778996416
Position 1514: 0.0016933229742679972
Position 25094: 0.0015672438726636838
Position 834: 0.001331543517069621
Position 24019: 0.001128096192204517
Position 4407: 0.0011123663039193158
Position 25775: 0.0010717567407583209
Position 2328: 0.001053032756898232
Position 3023: 0.001037156333968666
Position 24568: 0.0009574383172490955
Position 24336: 0.000945945052613195
Position 24063: 0.0009122795795683417
Position 821: 0.0008821904647352931
Position 196: 0.0008792878665439925
Position 23867: 0.0008752852872936448
Position 25731: 0.0008506496320054004
Position 19: 0.0007829420030925299
Position 23790: 0.0007304762213779224
Position 23836: 0.0007097599159788114
Position 1750: 0.0006944840994667814
Position 73: 0.0006873768150925483
Position 431: 0.000677837563182691
Position 1154: 0.0006771218893015543
Position 24075: 0.0005962360170893435
Position 2057: 0.0005822077412041335
Position 794: 0.000529810999366626
Position 27: 0.0004894202332173156
Position 114: 0.0004675812774693305
Position 25685: 0.0004434688089801727
Position 144: 0.0004420730218948289
Position 226: 0.0004375854664274661
Position 2298: 0.0003964279028742654
Position 121: 0.000376916494832065
Position 25704: 0.0003526743009891951
Position 24690: 0.00032201861817214166
Position 845: 0.0003182347237586762
Position 1023: 0.00031797396116507005
Position 24660: 0.0003161546290263064
Position 278: 0.0002979787537857446
Position 377: 0.0002847573800139949
Position 1528: 0.00027953820877877565
Position 291: 0.00026529432546206557
Position 24557: 0.0002340321074855725
Position 25216: 0.00022943314122158688
Position 24380: 0.00021694817341378757
Position 33: 0.00021637575636547
Position 25431: 0.0002118381100784324
Position 25393: 0.00020844061024374142
Position 382: 0.00019952091035505874
Position 25144: 0.0001879472882588353
Position 967: 0.00017732265457788074
Position 1065: 0.0001677823157234334
Position 243: 0.00012769963380130213
Position 1456: 0.0001252781685477479
Position 338: 0.00011824573370351331
Position 24665: 0.00011231780777516796
Position 813: 0.00010291805756227124
Position 1334: 9.329852204733208e-05
Position 722: 8.19282961088404e-05
Position 18953: 8.03570563799973e-05
Position 24504: 6.868725876462231e-05
Position 1637: 5.4003975465812005e-05
Position 24167: 4.967848181525417e-05
Position 815: 4.751843634369879e-05
Position 493: 4.011618952644654e-05
Position 396: 3.4416417747220914e-05
Position 421: 3.354345444340996e-05
Position 50: 3.3423965981742074e-05
Position 673: 3.243405080217453e-05
Position 869: 3.178474207734959e-05
Position 24158: 3.103654044606748e-05
Position 462: 3.0098492356471693e-05
Position 2129: 2.410154276638979e-05
Position 436: 2.1830319336702473e-05
Position 465: 2.1182336905439353e-05
Position 13: 1.5576523143780294e-05
Position 312: 1.1643504582369623e-05
Position 160: 1.0420163649717397e-05
Position 128: 8.937718216302655e-06
Position 186: 6.616674392997166e-06
Position 265: 6.284356083492746e-06
Position 343: 5.392712369508661e-06
Position 218: 4.111683233703788e-06
Position 3976: 2.6784537130760216e-06
Position 24939: 2.224609095704171e-06
Position 3: 1.5633826927431632e-06
Position 17: 1.3457912847862467e-06
Position 305: 1.2459722289510364e-06
Position 24623: 9.654962713028941e-07
Position 24823: 9.025111637912736e-07
Position 1901: 8.243488580270054e-07
Position 624: 4.517283448074668e-07
Position 139: 2.6234108388043354e-07
Position 24645: 2.610922139118636e-07
Position 232: 1.1219570290078605e-07
Position 24007: 9.538574929979964e-08
Position 24284: 6.943378037323699e-08
Position 25264: 4.085692026984079e-08
Position 24397: 3.2763255661013885e-09
Position 22531: 1.7178440545012145e-09
Position 680: 1.4781466914878643e-10
Position 24214: 6.44509657494614e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 21915: 0.9984578133512089
Position 23910: 0.9974292649055548
Position 24767: 0.9894514262683384
Position 17818: 0.980260148957081
Position 23682: 0.9698948601656194
Position 24246: 0.9355226297112819
Position 18411: 0.7868682211128483
Position 22365: 0.6874568043957463
Position 14985: 0.6695723389679351
Position 3915: 0.6199093732726968
Position 1180: 0.5351190422273256
Position 3684: 0.4119784930167452
Position 901: 0.3924354828643669
Position 23011: 0.3838737241518099
Position 482: 0.24164710411709414
Position 4184: 0.21073037878369186
Position 702: 0.16243600317090254
Position 1577: 0.1580134973824921
Position 3413: 0.11899124468148624
Position 23328: 0.11809185140228486
Position 3661: 0.08250811496356641
Position 23391: 0.06937458825938289
Position 24582: 0.06072577679912099
Position 1814: 0.05781061269439345
Position 22639: 0.045497301389122315
Position 5430: 0.04252706696501731
Position 22213: 0.039724217625481444
Position 22636: 0.03557950315516043
Position 3264: 0.03538142253894713
Position 22216: 0.03469284158079798
Position 1647: 0.03366832485309451
Position 9847: 0.033612281674813706
Position 1408: 0.029930466874855826
Position 18800: 0.029237549909187407
Position 4707: 0.028444835478980163
Position 2414: 0.027911925327065677
Position 18637: 0.02726394906758913
Position 23152: 0.018900412022506197
Position 5516: 0.018244071635845238
Position 25306: 0.01172208403610457
Position 26213: 0.011129810941712991
Position 1201: 0.010489941519323871
Position 22414: 0.010276584786573898
Position 1008: 0.009005849921416053
Position 1292: 0.008132338150080963
Position 4653: 0.006578537685420185
Position 4284: 0.0064140883342276266
Position 3936: 0.006181553160535292
Position 24504: 0.005810548331051867
Position 1512: 0.005391736125388667
Position 24783: 0.005378619111624649
Position 1780: 0.005355190233876107
Position 24639: 0.004891931282960297
Position 24482: 0.004552946074255906
Position 853: 0.004124403883152996
Position 2297: 0.003996765673003816
Position 5586: 0.0036242707303201383
Position 937: 0.0034456642142860934
Position 22325: 0.0027122590239604836
Position 1374: 0.00249548979200267
Position 76: 0.0021126395554491462
Position 5492: 0.002096559384681319
Position 396: 0.0018817868127717608
Position 330: 0.0018433373705797442
Position 24519: 0.0016580199524310502
Position 1236: 0.0015617571861494704
Position 24259: 0.001340640245789799
Position 18027: 0.0013064243599348185
Position 1377: 0.0013060740262194142
Position 582: 0.001228224785147165
Position 25419: 0.0012076776099805909
Position 25547: 0.0011662799484161534
Position 25189: 0.0011345312995833601
Position 25800: 0.0010568333983461862
Position 343: 0.001027118187559647
Position 24738: 0.0009816755256727334
Position 22584: 0.0008640087892441438
Position 1314: 0.0006868727846168548
Position 24951: 0.0006446993291626393
Position 24754: 0.000620332810321887
Position 22223: 0.000596251063735461
Position 24428: 0.00041538179044810436
Position 24122: 0.0004084290267616626
Position 186: 0.00040472109441968987
Position 1049: 0.0003816976596955929
Position 25848: 0.0003505691953173953
Position 521: 0.0002916134752069289
Position 24387: 0.00022474213097305445
Position 978: 0.00021721939990829097
Position 24741: 0.00020180241054705211
Position 1657: 0.00018970160540497945
Position 24314: 0.00016316565505310586
Position 26089: 0.00012117535815979187
Position 543: 0.00010722161509419449
Position 24080: 9.564112979337317e-05
Position 24365: 9.40511836710864e-05
Position 595: 8.288447004320232e-05
Position 24814: 7.180989486508323e-05
Position 24390: 6.863907990117833e-05
Position 712: 6.453968848292121e-05
Position 23881: 5.132359966301521e-05
Position 24062: 4.241071949520676e-05
Position 23847: 3.888490751805869e-05
Position 195: 3.8659529449286215e-05
Position 1014: 3.1445440963710555e-05
Position 294: 3.095501072400014e-05
Position 23952: 1.0616345378059632e-05
Position 382: 7.871764990672154e-06
Position 285: 6.807398836215423e-06
Position 552: 6.523307744390397e-06
Position 687: 6.07051960101199e-06
Position 23872: 4.051712151500154e-06
Position 25017: 3.0252223045273046e-06
Position 23939: 2.580178892768446e-06
Position 305: 2.3540741125283408e-06
Position 144: 1.9186682233334396e-06
Position 278: 9.787451176873396e-07
Position 312: 7.908226254257005e-07
Position 562: 6.28439686211525e-07
Position 218: 1.0668279668391586e-07
