Gene = mv
index = 1809
Annotated 5SS: [  304  1376  1535  1766  1943  4607  6178  6677  7720  9350  9580 10367
 10560 11371 11931 12895 13418]
Annotated 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11429 11995 12949 13478]
SMsplice 5SS: [  277  1376  1535  1766  1943  2307  6178  6677  7720  9350  9580 10367
 10560 11125 11371 11931 12895 13418]
SMsplice 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11196 11429 11995 12949 13478]
top_k =  500
Partition function (log Z): 56.62961076315092

Sorted 5' Splice Sites (High to Low Probability):
Position 7720: 0.999764303661618
Position 1766: 0.9979880313427136
Position 11931: 0.9972566306005125
Position 1535: 0.9954707275226697
Position 9580: 0.9939323696405135
Position 6178: 0.9890438767725727
Position 10367: 0.9863355658522082
Position 12895: 0.9792689150288214
Position 11371: 0.9765456896983181
Position 9350: 0.9757122872526486
Position 10560: 0.9693654957324253
Position 13418: 0.956500328594681
Position 1376: 0.951900805498732
Position 6677: 0.9331864264479808
Position 11125: 0.7995791512426172
Position 2307: 0.7784473350316858
Position 4607: 0.5502166321551232
Position 277: 0.4879930655617359
Position 1947: 0.4184415394093398
Position 304: 0.3260676843211062
Position 10736: 0.31893164468238244
Position 10756: 0.30453352579785903
Position 980: 0.21432773018971907
Position 12662: 0.10818105532504908
Position 418: 0.09967452631343326
Position 13149: 0.08807764425145499
Position 903: 0.08054428979149278
Position 1972: 0.07238216798143834
Position 8847: 0.06517108441207832
Position 6844: 0.04891550502606615
Position 13414: 0.03749713659400152
Position 4223: 0.03676539736397074
Position 8009: 0.03613731804021421
Position 10564: 0.03007714090635467
Position 11529: 0.026323362202048152
Position 11083: 0.019936578714580832
Position 13238: 0.019151094074604243
Position 12648: 0.018925671055632278
Position 3574: 0.0174031078867216
Position 1044: 0.016471518269483332
Position 11375: 0.016142865900894674
Position 7311: 0.015644018160984697
Position 1931: 0.014640284605593816
Position 10713: 0.01459736236686189
Position 7025: 0.013618876576545997
Position 10352: 0.013524094676057384
Position 9313: 0.013108849482983347
Position 7976: 0.01276375448642686
Position 10939: 0.012077563170752518
Position 2647: 0.010898023704807637
Position 2195: 0.009373021120201318
Position 13188: 0.007282264927897514
Position 91: 0.00726216816405186
Position 1057: 0.007064210501093636
Position 7912: 0.006217831712271142
Position 11835: 0.005945617304193354
Position 13182: 0.0054126289597885065
Position 1918: 0.005282225894014247
Position 4654: 0.005117832945888172
Position 2381: 0.005072506283956602
Position 10929: 0.004971840766058925
Position 11332: 0.004913537510282977
Position 2864: 0.004486726445314962
Position 1332: 0.0036491413593137596
Position 7298: 0.003640401380859557
Position 13399: 0.0031666730160711145
Position 13601: 0.0030717167983008446
Position 11156: 0.0029528407505438506
Position 8234: 0.002791680957588626
Position 1039: 0.002735500186945585
Position 923: 0.0027216438662783
Position 3556: 0.0027037864846953482
Position 12140: 0.0025148840346028056
Position 266: 0.002472181478289819
Position 9569: 0.0024446382400831828
Position 1053: 0.0024057905108725184
Position 269: 0.002292264315013623
Position 2141: 0.0020852797910170437
Position 12791: 0.0014069729570393404
Position 327: 0.0013461699275172903
Position 7351: 0.001328224743470744
Position 10946: 0.0012321732869670927
Position 73: 0.0011786897491952361
Position 12311: 0.0011384679971743529
Position 9248: 0.0011205016275969374
Position 13588: 0.0011127936274734078
Position 4658: 0.0010616147999822998
Position 11004: 0.0010191992822033234
Position 12899: 0.0010069695826353706
Position 12374: 0.0009730903089896957
Position 1726: 0.0009103855109786677
Position 4337: 0.0008781523766000679
Position 12260: 0.0008555817327206696
Position 9340: 0.0008311748761661567
Position 461: 0.0008263723299589723
Position 11624: 0.0008229355185965493
Position 2082: 0.0008030102088452397
Position 9317: 0.0007604972749775158
Position 489: 0.0007579145411493942
Position 11655: 0.0007453278563431219
Position 9565: 0.000697196572715162
Position 2575: 0.0006708308603287568
Position 9584: 0.000642226104555032
Position 7450: 0.0006254224280907607
Position 1382: 0.0005937892851194986
Position 3010: 0.0005811707228309995
Position 929: 0.0005737626553004319
Position 4825: 0.0005500731346541364
Position 2965: 0.0005330172339920191
Position 13384: 0.0005156514996468652
Position 1280: 0.00047114041126737036
Position 11935: 0.0004188457215207693
Position 1380: 0.00039463970790417307
Position 9694: 0.0003692964648001226
Position 13047: 0.0003630527706483006
Position 8036: 0.00035744512229526757
Position 7921: 0.00034862934402978636
Position 9946: 0.0003206811087455364
Position 11440: 0.000319721397692432
Position 9493: 0.00029217295617343735
Position 2674: 0.0002673606628652792
Position 11101: 0.0002634586740711598
Position 10034: 0.000259969979833367
Position 481: 0.00024115144285927518
Position 2455: 0.0002169467868878148
Position 6182: 0.00020883501430686937
Position 208: 0.00020751773711375865
Position 11535: 0.00020722666548187227
Position 12960: 0.00020641458366195907
Position 6393: 0.0002022811663289979
Position 1013: 0.00019744152049956199
Position 183: 0.00019285301705206052
Position 10925: 0.00015684955073298664
Position 11916: 0.00014846334903072836
Position 10526: 0.00014105764884761882
Position 467: 0.00013175951457012423
Position 7955: 0.0001251638278347963
Position 242: 0.0001247898862276187
Position 12164: 0.00012161684499651832
Position 556: 0.00011721635713463844
Position 76: 0.00011587960198192666
Position 11746: 0.00011402382349573421
Position 297: 0.0001134936995036842
Position 1336: 0.0001127214841106874
Position 11175: 0.00011206015950057291
