Gene = Cpr65Ay
index = 1100
Annotated 5SS: [ 75 226]
Annotated 3SS: [133 281]
SMsplice 5SS: [ 75 226]
SMsplice 3SS: [133 281]
top_k =  500
Partition function (log Z): -2.433966394118717

Sorted 5' Splice Sites (High to Low Probability):
Position 75: 0.9876034492258197
Position 226: 0.784412518680897
Position 231: 0.023629445108767504
Position 198: 0.020028689939361976
Position 7: 0.001748877683544828
Position 364: 0.0014526324070614498
Position 395: 0.0013621936418102727
Position 461: 0.000688361804916688
Position 475: 0.00031423624257564503
Position 331: 0.00028257388877140906
Position 436: 0.00028019460963449474
Position 422: 0.0001721173520186917
Position 240: 0.00016244307587390668
Position 324: 6.719028031319811e-05
Position 46: 5.664737907106747e-05
Position 382: 2.471397295131579e-05
Position 12: 2.0664712387422806e-05
Position 429: 1.8689322899731486e-05
Position 346: 7.951870136497681e-06
Position 119: 1.096022234223976e-06
Position 173: 2.2629046319283323e-07
Position 160: 2.0657551049875622e-07
Position 143: 1.1917021294785433e-07
Position 244: 9.414010352808538e-08
Position 145: 6.253211449206224e-11
Position 299: 2.146041101078754e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 133: 0.9875032073068227
Position 281: 0.8252572217406615
Position 533: 0.0035626463205576738
Position 306: 0.0018367873955406739
Position 385: 0.0012500188575124782
Position 468: 0.0010835003775417676
Position 138: 0.00044344809123673376
Position 481: 0.00029926397395410267
Position 331: 0.00023732591994531324
Position 336: 0.0001697920706145602
Position 415: 0.00015193788295444864
Position 143: 0.00012041852834182285
Position 351: 7.803369314855551e-05
Position 435: 7.163572746807309e-05
Position 346: 5.4546216226716466e-05
Position 106: 5.31363746859783e-05
Position 249: 4.26524630018604e-05
Position 404: 3.776408840460042e-05
Position 197: 1.6347129651785067e-05
Position 308: 1.5196879207896039e-05
Position 394: 1.3745145951649251e-05
Position 360: 1.3183086889764427e-05
Position 448: 8.091783820323752e-06
Position 504: 3.999679710868133e-06
Position 91: 2.334708381228596e-06
Position 230: 2.2393999562216494e-06
Position 511: 2.2229091116761043e-06
Position 363: 1.9580797348865613e-06
Position 429: 1.6049606988608002e-06
Position 79: 8.178202122036921e-07
Position 315: 1.3028852034564854e-07
Position 193: 1.1471819042025748e-07
Position 214: 9.528545043794766e-09
Position 240: 1.1437326086521886e-10
Position 208: 1.0756539085083879e-10
Position 211: 4.831436261893439e-11
Position 206: 4.432817239049157e-11
Position 202: 2.316079518993765e-13
