Gene = Samuel
index = 1468
Annotated 5SS: [10587 11676 31483 36334 37056 38004]
Annotated 3SS: [11518 30728 35862 36574 37310 52345]
SMsplice 5SS: [  454 11676 31483 36334 37056 38004]
SMsplice 3SS: [11518 30728 35862 36574 37310 52345]
top_k =  500
Partition function (log Z): -7.382175398453633

Sorted 5' Splice Sites (High to Low Probability):
Position 11676: 1.000000000000002
Position 36334: 0.9547906699641517
Position 38004: 0.9373398644825661
Position 2077: 0.9261259656518632
Position 31483: 0.8639040935588499
Position 37056: 0.813125552347916
Position 2925: 0.6775634442000225
Position 2600: 0.5688418294219588
Position 1762: 0.5469947250453397
Position 1208: 0.46636060188329137
Position 454: 0.4538290486374989
Position 38138: 0.4115972404909802
Position 95: 0.4012785940487506
Position 49857: 0.23363962606159813
Position 2819: 0.15810221027414878
Position 36810: 0.12852162537806114
Position 30932: 0.11474789561358134
Position 37236: 0.10801130679651874
Position 3436: 0.07048033806363879
Position 3849: 0.04243465492593888
Position 647: 0.04241124263098732
Position 867: 0.035071366048847134
Position 1100: 0.027440549163782794
Position 280: 0.025500174011865384
Position 2507: 0.02544824850317451
Position 36415: 0.025138427362497873
Position 3739: 0.02190343055308611
Position 233: 0.021836963107835887
Position 312: 0.015735611335812222
Position 722: 0.013430875026712343
Position 1500: 0.012416229717248229
Position 4228: 0.010587924505355693
Position 304: 0.009835771316218331
Position 643: 0.008155891601377972
Position 36310: 0.007920286908897654
Position 37187: 0.007374103676620893
Position 2366: 0.007045466022213892
Position 316: 0.006344501675624155
Position 37858: 0.006306368849877563
Position 2524: 0.006038448409409764
Position 2337: 0.005970224209677864
Position 276: 0.005753799720927287
Position 2480: 0.005331871064362874
Position 2056: 0.0047860480350069195
Position 274: 0.004524758352854512
Position 272: 0.004452803855352827
Position 2489: 0.003865054789904094
Position 954: 0.0034601660467636353
Position 308: 0.003279993218804804
Position 1944: 0.0030568532157806885
Position 37943: 0.0027229867524996465
Position 270: 0.002384317572518355
Position 37932: 0.002215320922817414
Position 36832: 0.0014570145513666233
Position 36819: 0.00113610833881253
Position 2604: 0.0011267941387665928
Position 1038: 0.0009636887743048195
Position 1774: 0.0009072718779522183
Position 979: 0.0007941637951451581
Position 1987: 0.0007812604831934547
Position 3254: 0.0007775332050494512
Position 2355: 0.0007433538760276031
Position 243: 0.00072725948038061
Position 811: 0.0006563436022272537
Position 813: 0.0005752899093803888
Position 37968: 0.0005745110819889088
Position 1368: 0.0005711649067564281
Position 36834: 0.0004934945212573895
Position 595: 0.00043858095101110504
Position 752: 0.0004324802616108096
Position 37073: 0.00042310895681807356
Position 3369: 0.00039677132047196827
Position 37956: 0.0003924914165165792
Position 258: 0.00029071081295864193
Position 2457: 0.0002906761081539801
Position 165: 0.00027842571749895256
Position 526: 0.00026993787759938237
Position 800: 0.0002359659320123207
Position 3853: 0.00023591738256611622
Position 37958: 0.00023351287089153113
Position 36868: 0.00020688968116075267
Position 310: 0.00014501931939251374
Position 278: 0.00011726912126558616
Position 36786: 0.00010781185185176441
Position 607: 9.72096512481983e-05
Position 284: 9.08365204303387e-05
Position 1076: 4.848971161966156e-05
Position 1017: 4.1015656843678826e-05
Position 206: 4.070662944336839e-05
Position 36790: 3.7933523655525244e-05
Position 26: 3.6181796464794756e-05
Position 45013: 2.297406438883024e-05
Position 61: 1.951456217724786e-05
Position 350: 1.252958360013964e-05
Position 198: 1.2356893937570869e-05
Position 38161: 1.153954549551477e-05
Position 302: 9.332605708416625e-06
Position 32: 7.001595088664049e-06
Position 139: 6.531325800365732e-06
Position 4: 6.066370132373362e-06
Position 38517: 5.936457101592763e-06
Position 40073: 5.499688558469845e-06
Position 183: 2.0248883041219857e-06
Position 169: 1.2304640109743738e-06
Position 40033: 1.0515175518524687e-07
Position 39648: 3.137252855115358e-08
Position 38851: 1.1880426400611036e-08
Position 38866: 4.37593059207173e-09
Position 38385: 5.16236420310864e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 35862: 0.9942869039094389
Position 52345: 0.9871240961971959
Position 11518: 0.9864500053456564
Position 37310: 0.9843731073783896
Position 30728: 0.9786519891724318
Position 36574: 0.9683066134041984
Position 2138: 0.8838097769492845
Position 2647: 0.542712671660025
Position 1843: 0.48209064740796975
Position 1562: 0.3731550313942981
Position 154: 0.3487242092206231
Position 1927: 0.27587095569222514
Position 1170: 0.2483041381300773
Position 49564: 0.24474982544500332
Position 38047: 0.2180273480977398
Position 38058: 0.1412765363399621
Position 940: 0.07719796262411244
Position 396: 0.07388429996068657
Position 3003: 0.05451190810477709
Position 2651: 0.04062948464862
Position 37161: 0.04034304913285435
Position 520: 0.033277559909470754
Position 3808: 0.027178764763057413
Position 37147: 0.027062167475594024
Position 2392: 0.022809974574203966
Position 504: 0.021880452147699504
Position 1523: 0.0205052870391758
Position 990: 0.020268522514254247
Position 540: 0.01763193622380093
Position 1991: 0.01679718266743008
Position 11521: 0.013549994654345296
Position 1023: 0.011446233709825974
Position 2375: 0.010030558993447273
Position 2354: 0.008155503096038089
Position 1456: 0.007554632612243298
Position 36613: 0.007018810606352394
Position 36376: 0.006194444383553148
Position 37182: 0.005594856341907226
Position 38067: 0.005586447292043765
Position 2435: 0.0044421385531626155
Position 4170: 0.004096228869344051
