Gene = Pex2
index = 1370
Annotated 5SS: [140 284 771]
Annotated 3SS: [205 338 824]
SMsplice 5SS: [140 284 771]
SMsplice 3SS: [205 338 824]
top_k =  500
Partition function (log Z): 5.717194262028954

Sorted 5' Splice Sites (High to Low Probability):
Position 284: 0.9808847608338642
Position 140: 0.9689426653408583
Position 771: 0.879883985769044
Position 587: 0.26467955535300014
Position 154: 0.02783188200815089
Position 777: 0.022331987609175815
Position 781: 0.005752900142392592
Position 131: 0.0029977670230951817
Position 755: 0.001581323728680127
Position 734: 0.0013139139210886525
Position 288: 0.0012262923670221294
Position 569: 0.0010387188188415932
Position 591: 0.0009146094881549385
Position 419: 0.0005672017371151176
Position 561: 0.0004051219887795179
Position 908: 0.0002301504664237045
Position 525: 9.287105208022263e-05
Position 601: 8.595208548720654e-05
Position 1012: 8.311092075030287e-05
Position 635: 8.074432912849468e-05
Position 1119: 6.370266218683471e-05
Position 862: 5.095524743664624e-05
Position 1015: 4.055150279121012e-05
Position 398: 3.555916903597379e-05
Position 69: 3.0728426478786776e-05
Position 489: 2.5557080515078514e-05
Position 1117: 2.2282887259999756e-05
Position 122: 1.8439944348653235e-05
Position 477: 1.7479509416947986e-05
Position 775: 1.5377065017345544e-05
Position 447: 1.4265971935960767e-05
Position 324: 1.1403733664348765e-05
Position 408: 1.1094352032989201e-05
Position 41: 1.0665190182364952e-05
Position 814: 9.958072640434136e-06
Position 666: 9.03281906002659e-06
Position 129: 7.0573845822106035e-06
Position 403: 4.867034823528561e-06
Position 785: 3.0777019189615833e-06
Position 976: 3.041131656765976e-06
Position 1103: 3.00086320179451e-06
Position 925: 2.2383101197888212e-06
Position 510: 1.2957669263132074e-06
Position 347: 5.493309321989885e-07
Position 697: 1.5365309658870713e-09
Position 812: 8.673590580787633e-10
Position 342: 7.317352515620221e-10
Position 193: 1.0413765459405481e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 205: 0.9921373773651385
Position 338: 0.9568015234787709
Position 824: 0.889323611683763
Position 644: 0.1740196348009776
Position 648: 0.08978604440329166
Position 866: 0.02020824961580251
Position 440: 0.01043730397681108
Position 209: 0.007608145509812475
Position 812: 0.00699733894271612
Position 484: 0.006173857841059461
Position 697: 0.0028904014344197856
Position 947: 0.0013465230998317315
Position 368: 0.0010776425848955282
Position 1066: 0.000957069247731874
Position 470: 0.0004716073626319233
Position 912: 0.0002821358506978607
Position 874: 0.0002757693217501614
Position 1171: 0.00024867881706952733
Position 416: 9.56012701390329e-05
Position 229: 8.381742005842556e-05
Position 564: 5.402720705650227e-05
Position 715: 2.175472881252697e-05
Position 530: 1.790224081911642e-05
Position 601: 6.09389431130794e-06
Position 574: 5.919460383578499e-06
Position 1178: 4.074766743634897e-06
Position 1185: 1.3314883104954326e-06
Position 139: 1.279750068153817e-06
Position 556: 1.1593041330101105e-06
Position 1131: 1.0548274950542761e-06
Position 109: 2.7672813239129827e-07
Position 734: 1.843684638858234e-07
Position 88: 1.268873878027419e-07
Position 265: 8.924422754433678e-08
Position 83: 7.901254864927285e-08
Position 275: 4.423495241010822e-09
Position 539: 3.9004359750753915e-09
Position 284: 2.419723048596196e-09
Position 532: 5.97107773787561e-10
Position 288: 2.0568556801035033e-15
Position 144: 4.674911939946186e-16
Position 158: 1.041227972023324e-17
