Gene = sau
index = 1865
Annotated 5SS: [ 940 3052 3234 3472]
Annotated 3SS: [2923 3114 3295 3535]
SMsplice 5SS: [ 940 3052 3472]
SMsplice 3SS: [2923 3114 3535]
top_k =  500
Partition function (log Z): 2.3006723270651763

Sorted 5' Splice Sites (High to Low Probability):
Position 3052: 0.9967633219580134
Position 940: 0.9716698010441862
Position 3472: 0.9706813296655309
Position 2670: 0.4566622231771994
Position 3234: 0.4126781046766742
Position 37: 0.30912535816211945
Position 1715: 0.08607119253644582
Position 2193: 0.08593750858164088
Position 3909: 0.07112145251140103
Position 2468: 0.05817795159572954
Position 2415: 0.04801247201262536
Position 4142: 0.039269539631083795
Position 1149: 0.036597810794677534
Position 2781: 0.03607321289554847
Position 426: 0.018535265347991534
Position 2762: 0.017414318703934024
Position 101: 0.01716850774886838
Position 4206: 0.0144464516114595
Position 791: 0.013473395727945642
Position 2702: 0.010476085735775811
Position 1377: 0.010030382750176136
Position 2477: 0.008483490196594033
Position 2189: 0.0059886829389646816
Position 21: 0.005202065087797747
Position 1304: 0.004479128226634582
Position 1426: 0.004070004802678778
Position 4266: 0.003884980791513299
Position 944: 0.003802195772212048
Position 3238: 0.0032802630626200474
Position 3265: 0.0030325041238766395
Position 3689: 0.0028044410136314
Position 3206: 0.002492062780316665
Position 3754: 0.002458702304145674
Position 748: 0.0024479457147129724
Position 1439: 0.0017500430625080195
Position 107: 0.0016259847342058825
Position 2037: 0.0014912486344923048
Position 1701: 0.0012770359896727313
Position 3559: 0.001165793692976248
Position 2110: 0.0008679596177313927
Position 3463: 0.0008465592214975863
Position 3231: 0.0007416472909384545
Position 280: 0.0007119121727569133
Position 3056: 0.0007011862119309696
Position 3524: 0.000637652047565466
Position 192: 0.0006324592239954459
Position 2406: 0.0006050271931651244
Position 3974: 0.0006021824432805639
Position 3476: 0.0005886579865693235
Position 2127: 0.0005768013221422171
Position 2223: 0.000555715641922293
Position 3761: 0.0005047617822382392
Position 3045: 0.0004488822503452205
Position 1719: 0.00043623234286487185
Position 779: 0.0004311341290396953
Position 1672: 0.00038189320300607485
Position 470: 0.000313382473937126
Position 210: 0.0002971669486683758
Position 430: 0.00020003262596692318
Position 4669: 0.0001979815667831377
Position 166: 0.00018763394643584298
Position 3039: 0.00018410488242317656
Position 1125: 0.00017468929560100137
Position 1454: 9.245133471665195e-05
Position 3236: 8.918158534657117e-05
Position 1475: 5.704136575485485e-05
Position 329: 5.1221359282576464e-05
Position 760: 5.106472293804994e-05
Position 417: 2.822478582566353e-05
Position 218: 2.7476989286781285e-05
Position 419: 1.9973550428762685e-05
Position 3296: 1.9544937221049393e-05
Position 3674: 1.9222407535816342e-05
Position 1358: 1.2524766572554293e-05
Position 392: 1.2196516210033776e-05
Position 3772: 1.1976384996248276e-05
Position 3377: 1.172554942049691e-05
Position 205: 8.937963218299408e-06
Position 182: 8.272244634470872e-06
Position 652: 5.964012929963778e-06
Position 3340: 4.661295293034574e-06
Position 795: 3.981130539581928e-06
Position 910: 3.530051923992704e-06
Position 3036: 3.3738025756148815e-06
Position 3763: 3.190787350822843e-06
Position 432: 3.1671827601701944e-06
Position 1182: 2.0283219503729748e-06
Position 1128: 1.7430678936291026e-06
Position 946: 1.3815474096111194e-06
Position 121: 1.1493979540824853e-06
Position 149: 8.394294796320829e-07
Position 3445: 7.711880030005062e-07
Position 3629: 3.5071610538761293e-07
Position 1165: 2.947615149258496e-07
Position 4168: 1.4006564500991874e-07
Position 474: 2.2300041775612758e-08
Position 312: 1.2993010797526926e-08
Position 3274: 3.192027827929268e-09
Position 3000: 2.958336674335512e-09
Position 3367: 1.3945979592969529e-09
Position 434: 8.312137803534695e-10
Position 341: 7.866309628101497e-11
Position 346: 2.679501924649264e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3114: 0.9821388109600654
Position 3535: 0.8761752803618837
Position 2923: 0.837926611951718
Position 3295: 0.4299868910392189
Position 1958: 0.28659038218983807
Position 2570: 0.2851149107320253
Position 130: 0.28156783317515666
Position 2865: 0.1425741672461396
Position 2538: 0.06563114365386515
Position 4257: 0.04692418487883797
Position 3974: 0.0426450165450258
Position 1245: 0.04173509012133282
Position 3577: 0.039798712540261884
Position 165: 0.03926786533686242
Position 1007: 0.03801983510902442
Position 4420: 0.03534054855586681
Position 3559: 0.03128281861190806
Position 2253: 0.029237614722609995
Position 1198: 0.02758263152860801
Position 1485: 0.018167524433695372
Position 3898: 0.01809521489750482
Position 1569: 0.015161979333775147
Position 1610: 0.01509172242957884
Position 1894: 0.014349483029835705
Position 4465: 0.014016025824404244
Position 846: 0.011408880571665291
Position 1236: 0.008765351768865637
Position 1857: 0.008276389322033437
Position 1525: 0.006044882156323649
Position 550: 0.0056506734073784705
Position 2904: 0.005641213937917626
Position 1743: 0.00404220303942999
Position 1223: 0.0037033625844323753
Position 262: 0.002792095408247963
Position 3542: 0.0026181277347906533
Position 139: 0.0023963320582800953
Position 1406: 0.0023463828712158028
Position 99: 0.0023067405460949603
Position 3142: 0.0020547500270400518
Position 1281: 0.0019718539192024
Position 1548: 0.0019397180751470897
Position 1358: 0.0018912657169097356
Position 1714: 0.0017851589888836187
Position 502: 0.0016828424714514082
Position 3139: 0.0016743635735803294
Position 3992: 0.0014130780693453369
Position 2877: 0.0013871137856484835
Position 2223: 0.0013351721748966197
Position 4142: 0.0011933973179565661
Position 312: 0.0011546439228042645
Position 1095: 0.0011454644046657624
Position 852: 0.0011104755152144565
Position 2803: 0.000997988887876618
Position 4166: 0.000859018709026352
Position 2444: 0.000798492595245899
Position 3624: 0.0007825132492887483
Position 855: 0.0007001483662624718
Position 4382: 0.0006207141302507755
Position 825: 0.0005792039965124298
Position 3375: 0.0005608475911567129
Position 142: 0.0005429609667660328
Position 1117: 0.0005232980712529073
Position 4709: 0.0005203183270451015
Position 1475: 0.000502217420940143
Position 4225: 0.00030117272606293536
Position 280: 0.0002178561750726495
Position 241: 0.00019850072245118956
Position 4719: 0.00019798156678313755
Position 3184: 0.00016832978955776882
Position 1165: 0.00015275779990001073
Position 2958: 0.00014462992753710681
Position 182: 0.00013287758976725735
Position 3265: 0.00012091599952382095
Position 1376: 0.00011817770533672885
Position 3245: 0.00010205271148299191
Position 2984: 8.704443844097264e-05
Position 353: 4.234196386444924e-05
Position 1580: 4.132383163125766e-05
Position 1454: 4.042176846538688e-05
Position 79: 3.672219273967129e-05
Position 1803: 3.395147151614418e-05
Position 3191: 3.09464254337353e-05
Position 3086: 2.617538647817005e-05
Position 3818: 2.5535722293481707e-05
Position 3231: 2.306736032559311e-05
Position 2161: 2.0832245220671138e-05
Position 3852: 1.635765722355475e-05
Position 456: 1.6062934544722905e-05
Position 1120: 1.540621184483678e-05
Position 1105: 6.5192142836717696e-06
Position 2016: 6.068725930361709e-06
Position 3089: 6.042380176772363e-06
Position 397: 3.5428358986214437e-06
Position 290: 3.5279335190273184e-06
Position 589: 3.183601291596949e-06
Position 192: 3.116149220892101e-06
Position 516: 2.7349818766751102e-06
Position 101: 2.6889875377414655e-06
Position 468: 2.647323307235942e-06
Position 1254: 2.3034913330256662e-06
Position 107: 2.119412864820297e-06
Position 1144: 1.7724016066429004e-06
Position 623: 1.6387276600292091e-06
Position 509: 1.1021459221825942e-06
Position 346: 1.0968272160734965e-06
Position 616: 6.652263990104116e-07
Position 417: 5.127260750712413e-07
Position 882: 3.170901901489604e-07
Position 392: 2.2865666448157474e-07
Position 442: 1.8366576964985713e-07
Position 228: 1.4668178983116955e-07
Position 376: 2.102269113307135e-09
Position 248: 2.0614343635360817e-09
Position 373: 2.028848065294146e-09
